Sort,X2,X3,X4,X5,FROM,DATE,SUBJECT,TYPE,CERTAINTY,ALT_TYPE,POLICY_EVENT,EVENT_NAME,EVENT_DATE,NOTES
2546,,,,,,,,,,,,,,
2547,775939,6/2/2008,Senator Charles E. Schumer,Writes to DHS in support of the application by the Alexander Fire Department for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2548,775942,6/2/2008,Senator Charles E. Schumer,Writes to DHS in support of the application by the Williamson Fire Department for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2549,776063,6/2/2008,Senator Charles E. Schumer,Writes in support of the application submitted by the Lake Pleasant Volunteer Fire Department for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2550,776073,6/2/2008,Senator Charles E. Schumer,"Writes in support of the application submitted by the Greater Lenox Ambulance Service, Inc. for funding under the 2008 Assistance to Firefighters Grant Program.",,,,,,,,,,
2551,776079,6/2/2008,Senator Charles E. Schumer,Writes in support of the application submitted by the Oneida Fire Department for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2552,,,,,,,,,,,,,,
2553,776083,6/2/2008,Senator Charles E. Schumer,Writes in support of the application submitted by Ames Volunteer Fire Department for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2554,776087,6/2/2008,Senator Charles E. Schumer,Writes in support of the application submitted by White Springs Fire Association for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2555,776088,6/2/2008,Senator Charles E. Schumer,Writes in support of the application submitted by the Genoa Volunteer Fire Department for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2556,776090,6/2/2008,Senator Charles E. Schumer,Writes in support of the application submitted by the Collins Center Fire Company for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2557,776092,6/2/2008,Senator Charles E. Schumer,Writes in support of the application submitted by the Alexander Fire Department for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2558,,,,,,,,,,,,,,
2559,776094,6/2/2008,Senator Charles E. Schumer,"Writes in support of the application submitted by the Chenango Fire Company, Inc. for funding under the 2008 Assistance to Firefighters Grant Program.",,,,,,,,,,
2560,776097,6/2/2008,Senator Charles E. Schumer,Writes in support of the application submitted by the Endwell Fire Department for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2561,776098,6/2/2008,Senator Charles E. Schumer,Writes in support of the application submitted by the Preble Fire Department for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2562,776102,6/2/2008,Senator Charles E. Schumer,Writes in support of the application submitted by the Adams Fire Company for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2563,776103,6/2/2008,Senator Charles E. Schumer,Writes in support of the application submitted by the Brushton Volunteer Fire Department for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2564,,,,,,,,,,,,,,
2565,776295,6/3/2008,Senator Charles E. Schumer,Writes to DHS in support of the application submitted by the Scriba Fire Department for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2566,776300,6/3/2008,Senator Charles E. Schumer,Writes to DHS in support of the application submitted by the Rock Hill Fire Department for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2567,776303,6/3/2008,Senator Charles E. Schumer,Writes to DHS in support of the application submitted by the North Greece Fire Department for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2568,776306,6/3/2008,Senator Charles E. Schumer,Writes to DHS in support of the application submitted by the Wyoming Hook & Ladder for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2569,776311,6/3/2008,Senator Charles E. Schumer,Writes to DHS in support of the application submitted by the Fly Creek Volunteer Fire Department for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2570,,,,,,,,,,,,,,
2571,776321,6/3/2008,Senator Charles E. Schumer,Writes to DHS in support of the application submitted by the Southampton Fire Volunteer Fire Department for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2572,776324,6/3/2008,Senator Charles E. Schumer,Writes to DHS in support of the application submitted by the Inlet Hose Company for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2573,776325,6/3/2008,Senator Charles E. Schumer,Writes to DHS in support of the application submitted by the North Shore Resue Squad for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2574,776326,6/3/2008,Senator Charles E. Schumer,Writes to DHS in support of the application submitted by the Vails Gate Fire Department for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2575,776491,6/4/2008,Senator Charles E. Schumer,Writes with concerns regarding the Customs-Trade Partnership Against Terrorism (C-TPAT) validation process.,,,,,,,,,,
2576,,,,,,,,,,,,,,
2577,,,,,,,,,,,,,,
2578,776980,6/6/2008,Senator Charles E. Schumer,Writes in support of the application submitted by Stuyvesant Falls Fire District for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2579,777362,6/10/2008,Senator Charles E. Schumer,Writes to DHS in support of the application submitted by the Franklinville Volunteer Fire Department for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2580,777363,6/10/2008,Senator Charles E. Schumer,Writes to DHS in support of the application submitted by the Terry’s Corners Volunteer Fire Department for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2581,777365,6/10/2008,Senator Charles E. Schumer,Writes to DHS in support of the application submitted by the Gates Fire District for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2582,,,,,,,,,,,,,,
2583,777367,6/10/2008,Senator Charles E. Schumer,Writes to DHS in support of the application submitted by the Gasport Chemical Hose Company for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2584,777394,6/10/2008,Senator Charles E. Schumer,Writes to DHS in support of the application submitted by the East Williston Fire Department for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2585,777395,6/10/2008,Senator Charles E. Schumer,Writes to DHS in support of the application submitted by the Saltaire Volunteer Fire Company for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2586,777413,6/9/2008,Senator Charles E. Schumer,Writes in support of the application submitted by the DeWitt Fire Department for funding under the Assistance to Firefighters Grant Program.,,,,,,,,,,
2587,777414,6/10/2008,Senator Charles E. Schumer,Writes to DHS in support of the application submitted by the Spencerport Fire District for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2588,,,,,,,,,,,,,,
2589,777419,6/9/2008,Senator Charles E. Schumer,Writes in support of the application submitted by the Carmel Fire Department for funding under the Assistance to Firefighters Grant Program.,,,,,,,,,,
2590,777421,6/9/2008,Senator Charles E. Schumer,Writes in support of the application submitted by the St. Paul Boulevard Fire District for funding under the Assistance to Firefighters Grant Program.,,,,,,,,,,
2591,777422,6/10/2008,Senator Charles E. Schumer,Writes to DHS in support of the application submitted by the East Aurora Fire Department for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2592,777425,6/10/2008,Senator Charles E. Schumer,Writes to DHS in support of the application submitted by the Red Creek Fire Department for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2593,777432,6/9/2008,Senator Charles E. Schumer,Writes in support of the application submitted by Red Creek Volunteer Ambulance for funding under the Assistance to Firefighters Grant Program.,,,,,,,,,,
2594,,,,,,,,,,,,,,
2595,777492,6/11/2008,Senator Charles E. Schumer,Writes in support of Ovid Fire Department under the 2007 Assistance to Firefighters Grant Program.,,,,,,,,,,
2596,777494,6/11/2008,Senator Charles E. Schumer,Writes in support of Clayton Volunteer Fire Department under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2597,777502,6/9/2008,Senator Charles E. Schumer,Writes in support of the application submitted by the Red Creek Volunteer Fire Department for funding under the Assistance to Firefighters Grant Program.,,,,,,,,,,
2598,777504,6/9/2008,Senator Charles E. Schumer,Writes in support of the application submitted by the Brighton Fire District for funding under the Assistance to Firefighters Grant Program.,,,,,,,,,,
2599,780331,6/25/2008,Senator Charles E. Schumer,Writes in support of the application by the Barre Fire District for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2600,780332,6/25/2008,Senator Charles E. Schumer,Writes in support of the application by the Regional EMS for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2601,,,,,,,,,,,,,,
2602,780333,6/25/2008,Senator Charles E. Schumer,Writes in support of the application by the Pierrepont Volunteer Dept. for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2603,780338,6/27/2008,Senator Charles E. Schumer,Writes to DHS in support of the application by Leonardsville Volunteer Fire Company for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2604,780621,6/27/2008,Senator Charles E. Schumer,Writes to DHS in support of the application by Pierrepont Volunteer Fire Company for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2605,780626,6/27/2008,Senator Charles E. Schumer,Writes to DHS in support of the application by C.H. Graham Hose Volunteer Fire Company for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2606,780628,6/27/2008,Senator Charles E. Schumer,Writes to DHS in support of the application by Canastota Fire Company for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2607,,,,,,,,,,,,,,
2608,780632,6/27/2008,Senator Charles E. Schumer,Writes to DHS in support of the application by Lake Placid Fire Company for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2609,780635,6/27/2008,Senator Charles E. Schumer,Writes to DHS in support of the application by Amsterdam Fire Company for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2610,780656,6/27/2008,Senator Charles E. Schumer,Writes to DHS in support of the application by Saratoga Springs Fire Company for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2611,780667,6/27/2008,Senator Charles E. Schumer,Writes to DHS in support of the application by VanHornesville Fire Company for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2612,780672,6/25/2008,Senator Charles E. Schumer,Writes in support of the application submitted by the Saratoga Springs Fire Department for funding under the Assistance to Firefighters Grant Program.,,,,,,,,,,
2613,,,,,,,,,,,,,,
2614,,,,,,,,,,,,,,
2615,780674,6/25/2008,Senator Charles E. Schumer,Writes in support of the application submitted by the Lyons Falls Fire Department for funding under the Assistance to Firefighters Grant Program.,,,,,,,,,,
2616,780676,6/25/2008,Senator Charles E. Schumer,Writes in support of the application submitted by the North Area Volunteer Ambulance Corps for funding under the Assistance to Firefighters Grant Program.,,,,,,,,,,
2617,780679,6/25/2008,Senator Charles E. Schumer,Writes in support of the application submitted by the Hilltop Volunteer Fire Company for funding under the Assistance to Firefighters Grant Program.,,,,,,,,,,
2618,780683,6/25/2008,Senator Charles E. Schumer,Writes in support of the application submitted by the VanHornesville Volunteer Fire Department for funding under the Assistance to Firefighters Grant Program.,,,,,,,,,,
2619,,,,,,,,,,,,,,
2620,780746,6/25/2008,Senator Charles E. Schumer,Writes in support of the application submitted by the Cooperstown Fire Department for funding under the Assistance to Firefighters Grant Program.,,,,,,,,,,
2621,780748,6/25/2008,Senator Charles E. Schumer,Writes in support of the application submitted by the Canastota Fire Department for funding under the Assistance to Firefighters Grant Program.,,,,,,,,,,
2622,780792,6/27/2008,Senator Charles E. Schumer,Writes to DHS in support of the application by Brooktondale Volunteer Fire Company for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2623,780796,6/27/2008,Senator Charles E. Schumer,Writes to DHS in support of the application by Brooktondale Volunteer Fire Company for funding under the 2008 Assistance to Firefighters Grant Program.,,,,,,,,,,
2624,779197,6/19/2008,Congressman Robert C. Scott,44    -egarding his 1-485 application,,,,,,,,,,
2625,780408,6/26/2008,Congressman Jose E. Serrano,44    regarding the status of his I290B,,,,,,,,,,
2626,,,,,,,,,,,,,,
2627,,,,,,,,,,,,,,
2628,780120,6/25/2008,Congressman Joe Sestak,Writes to DHS on behalf of some representatives of a company Helios and is requesting that DHS give this project further consideration.,,,,,,,,,,
2629,780933,6/30/2008,Congressman Joe Sestak,lbX6-’    request for assistance in learning his immigration status,,,,,,,,,,
2630,777435,6/10/2008,Senator Richard C. Shelby,Writes on behalf of constituent with concerns regarding a denied Intercity Bus Security Grant application.,,,,,,,,,,
2631,778413,6/16/2008,Senator Richard C. Shelby,request for expedite processing of their 1-131,,,,,,,,,,
2632,778893,6/18/2008,Senator Richard C. Shelby,Writes on behalf of a constituent's daughter who was fined by TSA.,,,,,,,,,,
2633,778982,6/18/2008,Senator Richard C. Shelby,Writes on behalf of his constituent    regarding further concerns with his TSA background check.,,,,,,,,,,
2634,,,,,,,,,,,,,,
2635,778939,6/18/2008,Congressman Ike Skelton,ib>®    request for statistical data as to the number of lawful permanent resident soldiers are currently eligible for expedited citizenship,,,,,,,,,,
2636,778256,6/16/2008,Congressman Richard L. Skinner,Writes to Rep. John Conyers regarding DHS IG assistance on the upcoming hearing concerning a OIG report titled The Removal of a Canadian Citizen to Syria.,,,,,,,,,,
2637,777518,6/10/2008,Congressman Adam Smith,Writes on behalf of constituent    with concerns regarding a security contractor at a USCG base in Seattle.,,,,,,,,,,
2638,780132,6/25/2008,Congressman Christopher H. Smith,Writes to DHS on behalf of (D)(6)    |who is employed by USSS and is requesting a transfer to Miami due to her pregnancy and being closer to her husband. It is being denied.,,,,,,,,,,
2639,776703,6/4/2008,Congressman Gordon H. Smith,"Relocation of the US Citizenship and Immigration Services Office in Portland, Oregon",,,,,,,,,,
2640,,,,,,,,,,,,,,
2641,,,,,,,,,,,,,,
2642,775892,6/2/2008,Congressman Olympia J. Snowe,"Writes on behalf of her constituent, 4(B)    regarding her home being in a flood zone area.",,,,,,,,,,
2643,775911,6/2/2008,Congressman Olympia J. Snowe,"Writes to DHS on behalf of her constituent, (b-f6)    regarding government regulations on flood insurance.",,,,,,,,,,
2644,777593,6/10/2008,Congressman Olympia J. Snowe,(b)4    regarding the Medical Certification for Disability Exemptions form for persons seeking a waiver of the English and/or civics requirements based on a physical or develpmental disability or mental impairment,,,,,,,,,,
2645,778122,6/13/2008,Congressman Olympia J. Snowe,Writes on behalf of a constituent regarding border crossing difficulties between the U.S. and Canada.,,,,,,,,,,
2646,778124,6/13/2008,Congressman Olympia J. Snowe,Writes on behalf of a constituent requesting accurate information on the documents required to travel from the United States to Canada.,,,,,,,,,,
2647,,,,,,,,,,,,,,
2648,779313,6/19/2008,"Congressman Olympia ,1. Snowe","Writes to express their support for a request that Maine's Governor John Baldacci submitted for Public Assistance for Penobscot County for teh damages suffered as a result of severe rain storms, snow melt, and flooding which began April 28, 2008.",,,,,,,,,,
2649,780854,6/27/2008,Congressman Olympia.!. Snowe,"Writes on behalf of a constituent, b-’    who has experienced difficulties receiving shipments from China due to customs inspections.",,,,,,,,,,
2650,778171,6/13/2008,Congressman Mark E. Souder,Writes on behalf of *b-(6)    who has a severe burden placed on his family by the REAL ID Act. They are being denied both Drivers Licenses and State LD's because they do not have Social Security Account Numbers.,,,,,,,,,,
2651,778981,6/18/2008,Congressman Mark E. Souder,"Writes to DHS in support of Purdue University's proposal to establish a DHS University Center fo Exellence in Command, Control and Interoperability.",,,,,,,,,,
2652,776284,6/3/2008,Congressman Arlen Specter,regarding his affidavit of support forlbK6),,,,,,,,,,
2653,,,,,,,,,,,,,,
2654,,,,,,,,,,,,,,
2655,780637,6/27/2008,Congressman Arlen Specter,(b)(6)    -egarding their asylum case,,,,,,,,,,
2656,780934,6/30/2008,Congressman Arlen Specter,"|®®    regarding her Motion for Appeal pertaining to the U.S. Refugee Resettlement Program in Accra, Ghana",,,,,,,,,,
2657,778119,6/13/2008,Congressman Ted Stevens,®®    requesting assistance with expediting the application for a travel document on behalf of ®®,,,,,,,,,,
2658,778316,6/16/2008,Congressman Ted Stevens,®®    regarding his fiance petitions,,,,,,,,,,
2659,777372,6/4/2008,Congressman John E. Sununu,"Senator Sununu received correspondence, from ®®    who is hosting a student, ®®    who is attending high school on a F-l visa and wishes to attend high school for an additional year.",,,,,,,,,,
2660,,,,,,,,,,,,,,
2661,778258,6/16/2008,Senator Jon Tester,4(6)    request for a passport for his father,,,,,,,,,,
2662,775948,6/2/2008,Congressman. Bennie G. Thompson,"Writes to the USSS with concerns of racial emails sent to and from the Secret Service employees over the past several years,. Would like a series of questions be answered no later than 5/29/08.",,,,,,,,,,
2663,776282,6/3/2008,Congressman Bennie G. Thompson,Thompson writes regarding the upcoming Committee on Homeland Security hearing. The Committee would expect to receive testimony about the Department of Homeland Security's activities vis-a-vis border security.,,,,,,,,,,
2664,776531,6/4/2008,Congressman Bennie G. Thompson,Requests the Department take proactive steps in support of State and local law enforcement detai lees working with the Interagency Threat Assessment and Coordination Group,,,,,,,,,,
2665,,,,,,,,,,,,,,
2666,777016,6/6/2008,Congressman Bennie G. Thompson,"Writes to invite SI and representatives from TSA, USCG, CBP, FEMA, S&T, and DNDO to participate in a port security rountable on June 24, 2008.",,,,,,,,,,
2667,777392,6/10/2008,Congressman Bennie G. Thompson,"Writes regarding issues with TWIC production and the effect these issues will have on the April 15th, 2009 deadline.",,,,,,,,,,
2668,777777,6/12/2008,Congressman Bennie G. Thompson,regarding the status of their case,,,,,,,,,,
2669,777974,6/12/2008,Congressman Bennie G. Thompson,"Responds to A/S Kent's June 10, 2008 letter regarding the Department's views on HR 5577, the Chemical Facility Anti-Terrorism Act of 2008.",,,,,,,,,,
2670,778192,6/13/2008,Congressman Bennie G. Thompson,"Writes with questions concerning CBP's efforts to meet President Bush's commitment of 18,000 CBP agents by the end of Calendar Year 2008.",,,,,,,,,,
2671,778935,6/18/2008,Congressman Bennie G. Thompson,<b><61    request for a decision on her case,,,,,,,,,,
2672,,,,,,,,,,,,,,
2673,780523,6/26/2008,Congressman Bennie G. Thompson,Writes regarding an update into the investigation of the death of Agent Aguilar; requests a briefing on the forthcoming actions of DHS and other agencies regarding this; as well the nature of the Government of Mexico's cooperation.,,,,,,,,,,
2674,780662,6/27/2008,Congressman Bennie G. Thompson,"Chairman Thompson writes with seven questions regarding the Acting Under Secretary for Management's May 21, 2008 testimony before the House Homeland Security Committee in a hearing entitled, ""Diversity at DHS: Keeping Pace ofrMissing the Mark?""",,,,,,,,,,
2675,775991,6/2/2008,Congressman Edolphus Towns,Writes requesting answers regarding DHS transition plans for the upcoming presidential election.,,,,,,,,,,
2676,778064,6/13/2008,Congressman Fred Upton,<b)w    regarding their 1-485,,,,,,,,,,
2677,,,,,,,,,,,,,,
2678,780401,6/26/2008,Congressman Fred Upton,(b)(6i    1 Request for assistance in proving she is a citizen so that she can collect her social secutiy benefits,,,,,,,,,,
2679,780412,6/26/2008,Congressman Fred Upton,"(b,4    regarding the deportation of her husband, Mr. (b)(6)",,,,,,,,,,
2680,777224,6/9/2008,Congressman Chris Van Hollen,"(b)(6)    regarding the status of the 1-601 filed on behalf of his wife, (b)(6)",,,,,,,,,,
2681,778272,6/13/2008,Congressman Chris Van Hollen,"Asks A/S Kent to check into the status of constituent business called Trauscom, Inc., with respect to the status of his contracts with DHS. Expresses concern that a complaint filed against Transcom with the District of Columbia Taxicab Commission could impact his business relationship with DHS.",,,,,,,,,,
2682,,,,,,,,,,,,,,
2683,779889,6/24/2008,Congressman. Chris Van Hollen,<bH0>    with respect to. an immigrant visa for his wife. (b)(6),,,,,,,,,,
2684,780158,6/25/2008,Congressman Chris Van Hollen,{bX6f    -egarding their pending 1-600,,,,,,,,,,
2685,780454,6/26/2008,Congressman Chris Van Hollen,"Writes to DHS on behalf of Bethesda Chevy Chase Rescue Squad regarding the SAFER Grant that was rewarded in 2007,",,,,,,,,,,
2686,780541,6/26/2008,Congressman Chris Van Hollen,"Writes on behalf of a constituent, who believes he is being inappropriately targeted for additional security screening when traveling..",,,,,,,,,,
2687,777278,6/9/2008,Congressman Peter J. Visclosky,"(bXot    regarding his concerns with the upcoming closing of an Application Support Center (ASC). located in Hammond, Indiana",,,,,,,,,,
2688,,,,,,,,,,,,,,
2689,780108,6/25/2008,Congressman George V. Voinovich,Writes to DHS and DOS regarding the implementation of the Electronic System for Travel Authorization (ESTA) program.,,,,,,,,,,
2690,778252,6/16/2008,Congressman James T. Walsh,"®(6)    concering the immigration files of his estranged wife, and his step-daughter, ®®",,,,,,,,,,
2691,777219,6/9/2008,Congressman John W. Warner,®(0)    regarding problems which (bt® has experienced m obtaining her permanent residence,,,,,,,,,,
2692,778977,6/18/2008,Congressman John W. Warner,"Writes on behalf of his constituent,    regarding his concerns about delays in processing employment based immigrant visa petitions at the various DHS Service Centers.",,,,,,,,,,
2693,780192,6/24/2008,Congressman John W. Warner,Writes asking for a threat analysis of the Norfolk Southern ethenol transfer station.,,,,,,,,,,
2694,,,,,,,,,,,,,,
2695,,,,,,,,,,,,,,
2696,777418,6/10/2008,Congressman Debbie Wasserman-Schultz,"4<6)    requesting a written statement confirming that his daughter, •b),6)    legally entered the U.S. on November 20, 2007, after being processed by the U.S. CBP in Vancouver",,,,,,,,,,
2697,779832,6/24/2008,Congressman Debbie Wasserman-Schultz,44    regarding the deportation of 44,,,,,,,,,,
2698,776288,6/3/2008,Congressman Jim Webb,44    regarding her denied travel document,,,,,,,,,,
2699,776291,6/3/2008,Congressman Jim Webb,44    -egarding the status of his case file,,,,,,,,,,
2700,776346,6/3/2008,Congressman Jim Webb,44    -egarding her husband's deportation,,,,,,,,,,
2701,776715,6/4/2008,Congressman Jim Webb,44    js requesting status update on her husband's immigration case.,,,,,,,,,,
2702,,,,,,,,,,,,,,
2703,778693,6/17/2008,Congressman Jim Webb,"('hVfi']    , ,    (b)(6i A '    and her attorney    requesting assistance in determining the location and status of her pending [-730",,,,,,,,,,
2704,777599,6/10/2008,Congressman Dave Weldon,"Writes to introduce XStream Systems, Inc., whose technology utilizes high penetration x-rays to analyze the molecular structures of materials inside objects and can immediately and accurately identify hidden threats.",,,,,,,,,,
2705,778771,6/17/2008,Congressman Robert Wexler,Urge a quick resolution to any issues preventing Greece from becoming part of the Visa Waiver Program,,,,,,,,,,
2706,780419,6/26/2008,Senator Sheldon Whitehouse,Writes on behalf of a constituent who was denied employment with DHS due to an age limitation.,,,,,,,,,,
2707,779488,6/20/2008,Congressman Heather A. Wilson,Writes regarding a flaw in the SENTRI application program.,,,,,,,,,,
2708,777498,6/10/2008,Congressman Joe Wilson,"(b)(6) Writes on behalf of a constituent,    who has experienced difficulties with airport security.",,,,,,,,,,
2709,,,,,,,,,,,,,,
2710,,,,,,,,,,,,,,
2711,776355,6/3/2008,Congressman Frank R. Wolf,|®®    regarding the I-131 he filed on behalf of his in- laws,,,,,,,,,,
2712,776694,6/3/2008,Congressman Frank R. Wolf,Writes regarding his constituent ®®    a DHS HR 3rd level grievance.,,,,,,,,,,
2713,777573,6/11/2008,Congressman Frank R. Wolf,"Writes on behalf of his constituent, ®®    regarding a fingerprinting development project that his company is producing.",,,,,,,,,,
2714,778116,6/13/2008,Congressman Frank R. Wolf,request for expedite processing of his case file,,,,,,,,,,
2715,778376,6/16/2008,Congressman Frank R. Wolf,®®    request for assistance with obtaining permanent residence tor ®®    and her two children,,,,,,,,,,
2716,778706,6/17/2008,"Congressman Frank R, Wolf",Writes on behalf of a constituent requesting an updated contract status regarding a Federal Air Marshal Service Brain Music Feasibility Study White Paper.,,,,,,,,,,
2717,779898,6/24/2008,Congressman Frank R. Wolf,®®    regarding the motion to reopen filed on behalf of (b)(6),,,,,,,,,,
2718,,,,,,,,,,,,,,
2719,777926,6/12/2008,Senator Ron Wyden,Writes to DHS with concerns regarding the safety and security of DHS's procedures for mailing lawful permanent resident (LPR) cards to recipients.,,,,,,,,,,
2720,778264,6/16/2008,Congressman C. W. Bill Young,44    on behalf of her parents |44    | request tor assistance in brining her parents back to the country from a long period of absence brought about by circumstances beyond their control,,,,,,,,,,
2721,780474,6/26/2008,Congressman C. W. Bill Young,"44    regarding the appeal for her husband, 44 (b)(6)    -",,,,,,,,,,
2722,779015,6/10/2008,,"This report responds to a direction in the explanatory statement f hte committee on Appropriations of the House of Representativews on the Consolidated Appropriation Act of 2008 for DHS to submit quarterly reports that address the US-VISIT Program's coordination with WHTI, SBI and other potential DHS efforts related to border security and interdiction of terrorist travel.",,,,,,,,,,
2723,779056,6/18/2008,,"911 Report to Congress Public Law 110-53, Section 1907, Joint Annual Interagency Review of the Global Nuclear Detection Architecture",,,,,,,,,,
2724,,,,,,,,,,,,,,
2725,779113,6/18/2008,,"GAO-08-456T, Aviation Security: Transportation Security Administration Has Strengthened Planning to Guide Investments in Key Aviation Security Programs, but More Work Remains",,,,,,,,,,
2726,779696,6/23/2008,,"Chairman Thompson wrote a letter dated 20 Jun 2008 to Mr. Essig. Chief Procurement Officer, to seek clarification concerning certain language contained in the final Request for Proposal (RFP) document issued for the Program Management, Administrative, Clerical and Technical Services Support (PACTS) procurement (RFP No. HSHQDC 080R-00038). Attached is Chairman Thompson's letter to Mr. Essig and Mr. Essig's Draft response.",,,,,,,,,,
2727,780847,6/26/2008,,The Honorable Langevin writes to (b^01    pHS OHA re request list of BioWatch sites,,,,,,,,,,
2728,Policy Congressional Report,,,,,,,,,,,,,
2729,Opened Between 07/01/2008 and 07/31/2008,,,,,,,,,,,,,
2730,WF #,Receive Date,Congressman Name,Subject of Request,,,,,,,,,,
2731,785556,7/25/2008,Congressman Neil Abercrombie,"Writes regarding the impact of the continued delay on the ruling related to ""Hawaiian Coastwise Cruises""",,,,,,,,,,
2732,784615,7/21/2008,Congressman Robert B. Aderholt,"(b)(6)    regarding the 1-751 he filed on behalf of his wife, -b^6'",,,,,,,,,,
2733,783995,7/17/2008,Congressman Daniel K. Akaka,"regarding the status of his request to nullify and revoke the Foreign Nonimmigrant Worker's Visa petition filed on behalf of -b,<D)    and visa petition o behalf o<b,{S) (b)(6)",,,,,,,,,,
2734,784283,7/18/2008,Congressman Daniel K. Akaka,"(b,(6)    -equesting the status of an immigrant petition he filed in the year 1968 for his brother from the Philippines, Mr, (b)(6)",,,,,,,,,,
2735,783940,7/16/2008,Congressman Michael Arcuri,(b)(61    |is attempting to gain U.S. Citizenship through her now deceased parents,,,,,,,,,,
2736,781796,7/7/2008,Congressman Joe Baca,Write with concern regarding recent immigration enforcement actions at Agriprocessors meat packing plant.,,,,,,,,,,
2737,782248,7/9/2008,Congressman Spencer Bachus,"Ibl(6)    regarding his wife,    pending appeal",,,,,,,,,,
2738,,,,,,,,,,,,,,
2739,785500,7/25/2008,Congressman Spencer Bachus,iW)    regarding a difficult experience he had when his automobile was struck by a mail he believes to be in the United States illegally,,,,,,,,,,
2740,781551,7/3/2008,Congressman. Richard Barth,"A Hearing to be held on Wednesday, July 16, 2008 at 10:00am re; Implementing the 9/11 Act Mandates for Enhancing the Visa Waiver Program.",,,,,,,,,,
2741,783770,7/16/2008,Congressman Evan Bayh,"PJ<6)    regarding her concerns for the safety of her and her son.,(b,(bl    concerns regarding her situation and what she thinks might occur in the future by her ex-husband, (b-KD’",,,,,,,,,,
2742,786040,7/15/2008,Congressman Gisele Biamby,Harassed by agents with dark tinted car windows without a valid license plate,,,,,,,,,,
2743,784200,7/18/2008,Congressman Roy Blunt,"request for assisatnce in obtaining his adopted daughter,lb)(:6>    ' certificate of citizenship",,,,,,,,,,
2744,781320,7/1/2008,Congressman Leonard L. Boswell.,regarding his 1-601,,,,,,,,,,
2745,782307,7/9/2008,Congressman Leonard L. Boswell,(b)(61    regarding obtaining an extension ofor her 1- 751 appeal,,,,,,,,,,
2746,,,,,,,,,,,,,,
2747,782126,7/7/2008,Senator Barbara Boxer,Senator Boxer writes on behalf of her constituent. regarding the status of his Traveler Redress Inquiry Program application.,,,,,,,,,,
2748,783772,7/16/2008,Senator Barbara Boxer,"    regarding his request to obtain records from U.S. Citizenship adn Immigration Services pertaining to his late father, (b)(6)",,,,,,,,,,
