Sort,X2,X3,X4,X5,FROM,DATE,SUBJECT,TYPE,CERTAINTY,ALT_TYPE,POLICY_EVENT,EVENT_NAME,EVENT_DATE,NOTES
448,April Privacy Office Congressional Report,,,,,,,,,,,,,
449,Opened between 4/1/17 - 4/30/17,,,,,,,,,,,,,
450,1142427,4/24/2017,Congressman Claire McCaskill,"Requests details concerning DHS plans to
address potential conflicts of interests
involving POTUS in CFIUS
determinations.",,,,,,,,,,
451,1142168,4/19/2017,Congressman Michael McCaul,"Writes regarding DHS taking action to
more effectively counter terrorist
recruitment.",,,,,,,,,,
452,1142587,4/26/2017,Congressman Michael McCaul,"Invites Secretary Kelly to the first annual
Capitol Hill National Security Forum on
June 22, 2017",,,,,,,,,,
453,1142689,4/28/2017,Congressman Martha MeSally,"Writes regarding cross border commerce
at Point of Entry",,,,,,,,,,
454,1142636,4/27/2017,Congressman Robert Menendez,"Writes to request an extension to the
existing Temporary Protected Status
(TPS) for certain Haitian nationals
currently living in the United States,
which is set to expire on July 22,2017.",,,,,,,,,,
455,1141853,4/13/2017,Congressman Christopher Murphy,"Write regarding equipment worn by ICE
officers indicating their ICE affiliation.",,,,,,,,,,
456,April Privacy Office Congressional Report,,,,,,,,,,,,,
457,Opened between 4/1/17 - 4/30/17,,,,,,,,,,,,,
458,1142700,4/28/2017,Congressman Ed Perimutter,"Writes on to request a stay of removal be
granted for an individual who was
detained.",,,,,,,,,,
459,1141874,4/13/2017,Senator Gary Peters,"Thanks Secretary Kelly for accepting
invite to visit Michigan",,,,,,,,,,
460,1141551,4/10/2017,Senator Rob Portman,"Writes requesting information regarding
the Department's Office of the Chief
Information Officer",,,,,,,,,,
461,1141749,4/12/2017,Senator Rob Portman,"Requests a DHS acquisition professional
detailee to HSGAC Subcommittee on
Investigations.",,,,,,,,,,
462,1142124,4/12/2017,Congressman Jack Reed,"SI response for Senator Jack Reed
regarding his request for landing rights
from Norwegian Airlines International for
seven precleared and eleven post cleared
flights into T.F. Green Airport in
Providence, Rhode Island.",,,,,,,,,,
463,1141532,4/7/2017,Congressman Jacky Rosen,"Writes with concern regarding the
proposed reduction to the TSA budget.",,,,,,,,,,
464,"April Privacy Office Congressional Report
Opened between 4/1/17 - 4/30/17",,,,,,,,,,,,,
465,1142270,4/20/2017,Congressman Gregorio Sablan,"Thanks Secretary Kelly for meeting and
offers help if needed with law
enforcement",,,,,,,,,,
466,1141289,4/3/2017,Congressman Charles Schumer,"Writes in support of applications
submitted by various districts for funding
through the Assistance to Firefighters
Grant Program .",,,,,,,,,,
467,1141367,4/4/2017,Congressman Charles Schumer,"Writes in support of the application
submitted by the Charleston Volunteer
Fire Department (CVFD) for funding
through the Assistance to Firefighters
Grant Program.",,,,,,,,,,
468,1141446,4/6/2017,Congressman Charles Schumer,FEMA Grant Program requests,,,,,,,,,,
469,1141577,4/11/2017,Congressman Charles Schumer,"Writes regarding extension of TPS for
Haitian Nationals in light of the continued
devastation caused by Hurricane Matthew
in 2016",,,,,,,,,,
470,1142712,2/27/2017,Congressman Bennie G. Thompson,"Writes regarding President Trump’s
demand that DHS and DOJ build legal
standing for his travel ban.",,,,,,,,,,
471,,,"April Privacy Office Congressional Report
Opened between 4/1/17 - 4/30/17",,,,,,,,,,,
472,1142711,4/28/2017,Congressman John Thune,"Recommendation for disaster declaration
for the Sisseton Wahpeton Oyate and
subsequent recommendation for denial
from FEMA",,,,,,,,,,
473,1142225,4/20/2017,Congressman Juan Vargas,"Writes regarding the deportation of an
individual who allegedly was denied
protections granted under DACA.",,,,,,,,,,
474,1141575,4/10/2017,Congressman Filemon Vela,"Writes in support for Hl-B Visa
application submitted by a constituent",,,,,,,,,,
475,1141492,4/7/2017,Senator Mark R. Warner,"Sen. Warner writes with concern
regarding the prioritization of campaign
promises over proven national security
programs as it relates to the FY 18 B udget
Blueprint and FYI7 Supplemental
Appropriations request by President
Trump.",,,,,,,,,,
476,1142703,4/28/2017,Senator Ron Wyden,"Writes regarding weather events in
Oregon communities",,,,,,,,,,
477,1142122,4/18/2017,Senator Claire McCaskill,"Senator writes requesting details on cost
estimates regarding the southern border.",,,,,,,,,,
478,"Mav Privacy Office Congressional Report
Opened between 5/1/17 - 5/31/17",,,,,,,,,,,,,
479,WF#,Receive Date,Congressman Name,Subject of Request,,,,,,,,,,
480,1143885,5/22/2017,Congressman Nanette Diaz Barragan,"Writes in support of the CBP reversal of
the application of the Jones Act in
relation to offshore operations.",,,,,,,,,,
481,1143828,5/19/2017,Congressman Michael Bennet,"Writes regarding ICE’s recent
enforcement actions at Colorado
courthouses",,,,,,,,,,
482,1143369,5/11/2017,Congressman Don Beyer,"Writes regarding a constituent's
experience upon re-entered the United
States",,,,,,,,,,
483,1143731,5/18/2017,Congressman Andy Biggs,"Rep. Biggs forwards correspondence on
trying to obtain a decision on his case
before the Commercial and
Administration Law' Division, Office of
the Principal Legal Advisor under U.S.
Immigration & Customs Enforcement.",,,,,,,,,,
484,1143377,5/11/2017,Senator John Boozman,"Requests Secretary Kelly's participation
as a witness at a public hearing",,,,,,,,,,
485,1142941,5/3/2017,Congressman Madeleine Bordallo,Writes regarding Guam Workforce issues.,,,,,,,,,,
486,"Mav Privacy Office Congressional Report
Opened between 5/1/17 - 5/31/17",,,,,,,,,,,,,
487,1143355,4/14/2017,Senator Sherrod Brown,"Senator Brown writes regarding the status
of the DHS Chemical Security Analysis
Centers Jack Rabbit II Program.",,,,,,,,,,
488,1144285,5/30/2017,Congressman Richard Burr,Classified letter to Secretary Kelly,,,,,,,,,,
489,1142786,5/2/2017,Congressman Maria Cantwell,"Writes to request that Department of
Energy take lead on U.S. Government
efforts relating to cybersecurity incidents
affecting our critical energy systems and
networks.",,,,,,,,,,
490,1143913,5/22/2017,Congressman Benjamin Cardin,"Writes with grave concern for the safety
of gay men in Chechnya",,,,,,,,,,
491,1143520,5/16/2017,Congressman Thomas Carper,"Write requesting information on DHS's
use of private, for-profit detention
facilities.",,,,,,,,,,
492,1142970,5/4/2017,Senator Robert P. Casey,"Writes urging the immediate release of
specific individuals from the Berks
County Residential Center",,,,,,,,,,
493,1142918,5/3/2017,Congressman Jason Chaffetz,"Writes regarding DHS OIG investigating
allegations of wasteful spending,
noncompliance with procedures,
improper travel, and prohibited personnel
practices",,,,,,,,,,
494,"May Privacy Office Congressional Report
Opened between 5/1/17 - 5/31/17",,,,,,,,,,,,,
495,1142788,5/2/2017,Congressman Yvette Clarke,"Writes to urge the extension of TPS for
Haiti",,,,,,,,,,
496,1143141,5/8/2017,Congressman Thad Cochran,"Writes in support of Fire Department
receiving funding through Assistance to
Firefighters Grant Program",,,,,,,,,,
497,1144358,5/31/2017,Congressman Steve Cohen,"Writes regarding attempts by Russia to
influence the 2016 U.S. presidential
election.",,,,,,,,,,
498,1144255,5/26/2017,Congressman Paul Cook,"Write regarding critical pending matter at
the San Bernardino International Airport
(SBLAA) with CBP",,,,,,,,,,
499,1142744,5/1/2017,Congressman Bob Corker,"Writes recommending Knox County
Sheriff s Office be accepted to participate
in 287(g) Program",,,,,,,,,,
500,1144167,5/25/2017,Congressman John Culberson,"Writes requesting DHS ensure
applications of two constituents for
residency status be restored",,,,,,,,,,
501,1143362,5/11/2017,Congressman Daniel Donovan,"Writes in support of extending TPS
designation for Haiti",,,,,,,,,,
502,1143201,5/9/2017,Congressman Richard Durbin,"Writes regarding possible Russian
interference with elections",,,,,,,,,,
503,,"Mav Privacy Office Congressional Report
Opened between 5/1/17 - 5/31/17",,,,,,,,,,,,
504,1144164,5/25/2017,Congressman Keith Ellison,"Writes regarding pending deportation of
Somalis",,,,,,,,,,
505,1143884,5/22/2017,Congressman Adriano Espaillat,"Writes regarding body camera
procurement.",,,,,,,,,,
506,1144323,5/30/2017,Congressman John Faso,"Writes on behalf of constituent regarding
a cyber security patent",,,,,,,,,,
507,1144243,5/26/2017,Congressman A1 Franken,Writes regarding H-2B visas,,,,,,,,,,
508,1144242,4/27/2016,Congressman Claudia Frias,"Applicant writing regarding status of
case.",,,,,,,,,,
509,1143994,5/23/2017,Congressman Kirsten Gillibrand,"Writes regarding healthcare access
provided to people confined in
immigration detention facilities.",,,,,,,,,,
510,1143938,5/22/2017,Congressman Louie Gohmert,"Write to encourage SI to consider |(M6]
fOr a senior leadership
position.",,,,,,,,,,
511,1142944,5/3/2017,Congressman Vicente Gonzalez,"Writes regarding reports that U.S.
military veterans are being deported.",,,,,,,,,,
512,1142917,5/3/2017,Congressman Josh Gottheimer,"Write regarding cybersecurity
investments and policy as it relates to the
cyber domain.",,,,,,,,,,
513,,"Mav Privacy Office Congressional Report
Opened between 5/1/17 - 5/31/17",,,,,,,,,,,,
514,1142785,5/2/20.17,Senator Charles E. Grassley,"Follow up letter regarding the DHS policy
on Private relief legislation.",,,,,,,,,,
515,1143316,5/10/2017,Senator Charles E. Grassley,"Writes to request additional information
about an FBI contractor marrying an ISIS
recruiter.",,,,,,,,,,
516,1143361,5/11/2017,Senator Charles E. Grassley,"writes regarding the processing of EB-5
petitions.",,,,,,,,,,
517,1143641,5/17/2017,Senator Charles E. Grassley,"Writes with concern regarding approval
of more foreign workers on H-2B visas,
and the impact it may have on U.S.
workers",,,,,,,,,,
518,1144105,5/24/2017,Senator Charles E. Grassley,"Writes requesting review of potentially
fraudulent statements and
misrepresentations byfWi	j",,,,,,,,,,
519,1144215,5/26/2017,Senator Charles E. Grassley,"Writes requesting information on an
undocument immigrant",,,,,,,,,,
520,1144434,5/31/2017,Congressman Gregg Harper,"Invites Secretary Kelly to speak at the
2017 Congressional Summer Intern
Lecture Series",,,,,,,,,,
521,1143131,5/8/2017,Congressman Dean Heller,"Writes regarding disaster declaration
issued by Nevada Gov. Sandoval on
March 9,2017",,,,,,,,,,
522,,,"May Privacy Office Congressional Report
Opened between 5/1/17 - 5/31/17",,,,,,,,,,,
523,1143142,5/8/2017,Senator Mazie Hirono,"Writes in support of the Filipino World
War II Veterans Parole (FWVP) Program",,,,,,,,,,
524,1143679,5/18/2017,Congressman Ron Johnson,"Writes requesting information on the
national biodefense strategy.",,,,,,,,,,
525,1143887,5/22/2017,Congressman Ron Johnson,"Writes to request information on
unobligated funds at the end of FY15.",,,,,,,,,,
526,1144257,5/26/2017,Congressman Ron Johnson,"Writes regarding companies being
blacklisted for participating in
construction of physical banners",,,,,,,,,,
527,1143318,5/10/2017,Congressman William R. Keating,"Writes regarding FY 2017 spending and
legislation that would increase the cap on
H-2B visas",,,,,,,,,,
528,1143390,5/12/20.1.7,Congressman Fred Keller,"Writes on behalf of two constituents who
recently achieved the rank of Eagle Scout",,,,,,,,,,
529,1143447,5/15/2017,Senator Angus King,"Writes encouraging DHS and DOL to
make efforts to allow for efficient
processing for additional applications
with regards to H-2B cap adjustment.",,,,,,,,,,
530,,,"Mav Privacy Office Congressional Report
Opened between 5/1/17 - 5/31/17",,,,,,,,,,,
531,1143152,5/8/2017,Congressman Peter King,Classified letter to Secretary Kelly,,,,,,,,,,
532,1143637,5/17/2017,Congressman Amy Klobuchar,"Writes requesting more information
regarding DHS's designation of election
infrastructure as critical infrastructure",,,,,,,,,,
533,1142792,5/2/2017,Congressman Raja Krishnamoorthi,"Writes urging Secretary Kelly to use the
full powers of DHS to stop further
racially-motivated attacks",,,,,,,,,,
534,1143682,5/18/2017,Congressman James Langevin,"Writes requesting extension of TPS for
Haiti",,,,,,,,,,
535,1144223,5/26/2017,Congressman Barbara Lee,"Writes regarding the FY 2017
Department of Homeland Security
Appropriations bill",,,,,,,,,,
536,1144213,5/26/2017,Congressman Zoe Lofgren,"Writes regarding Americans re-entering
the U.S.",,,,,,,,,,
537,1144282,5/30/2017,Congressman Joseph B. Maher,"Writes regarding Committee's request to
subpoena TSA Administrator for
documents withheld from OSC on
grounds of attorney-client privilege",,,,,,,,,,
538,1143837,5/19/2017,Congressman Brian Mast,Writes urging extension of TPS for Haiti,,,,,,,,,,
539,"Mav Privacy Office Congressional Report
Opened between 5/1/17 - 5/31/17",,,,,,,,,,,,,
540,1143429,5/12/2017,Congressman John McCain,"Writes letter of recommendation on
behalf of a candidate for the position of
Deputy Assistant Secretary for OLA",,,,,,,,,,
541,1143090,5/5/2017,Congressman Claire McCaskill,"Writes requesting information regarding
the process and scale of searches of
electronic devices, and plans for the
border wall.",,,,,,,,,,
542,1144259,5/26/2017,Congressman Claire McCaskill,"Writes regarding changes to screening
procedures",,,,,,,,,,
543,1143833,5/19/2017,Congressman Robert Menendez,Writes urging extension of TPS for Haiti,,,,,,,,,,
544,1143901,5/22/2017,Congressman Jerry Moran,"Writes to request that CFIUS conduct an
exhaustive review of Ant Financial
Services' proposed acquisition of
MoneyGram.",,,,,,,,,,
545,1143672,5/18/2017,Congressman Lisa Murkowski,"Writes requesting approval of H-2B visa
petitions for admission up to the new
statutory level set in the bill for this fiscal
year",,,,,,,,,,
546,1143527,5/16/201.7,Congressman Stephanie Murphy,"Writes to urge renewal of Haiti's
Temporary Protected Status (TPS).",,,,,,,,,,
547,"Mav Privacy Office Congressional Report
Opened between 5/1/17 - 5/31/17",,,,,,,,,,,,,
548,1142820,5/2/2017,Congressman Patty Murray,"Writes to President Trump urging
revocation of EO halting immigration and
refugee resettlement to the U.S.",,,,,,,,,,
549,1142897,5/3/2017,Congressman Patty Murray,"Write with concern regarding President
Trump’s action to halt immigration and
refugee resettlement to the United States.",,,,,,,,,,
550,1143645,5/17/2017,Senator Bill Nelson,"Writes again regarding the extension of
TPS for Haiti",,,,,,,,,,
551,1143368,5/11/2017,Congressman Frank Pallone,"Writes regarding TPS for Haitian
nationals.",,,,,,,,,,
552,1143160,5/8/2017,Congressman Bill Pascrell,"Follow up letter regarding the review of
the CVE program at DHS.",,,,,,,,,,
553,1143845,5/19/2017,Congressman Donald Payne,"Writes in support for the reauthorization
of TPS for Guinea, Liberia, and Sierra
Leone",,,,,,,,,,
554,1143367,5/11/2017,Congressman Scott Peters,"Writes regarding an ICE field office in
San Diego, California",,,,,,,,,,
555,,,"Mav Privacy Office Congressional Report
Opened between Wu - 5/31/17",,,,,,,,,,,
556,1143495,5/15/2017,Congressman Scott Peters,"Writes with concern regarding reduced
ranking of the San Diego MSA from #11
in FY 2016 to #12 in preliminary risk
assessment for FY 2017",,,,,,,,,,
557,1144015,5/23/2017,Senator Rob Portman,"Write to request a briefing on MOA
between HHS and DHS regarding
Unaccompanied Alien Children.",,,,,,,,,,
558,1143128,5/8/2017,Congressman Mike Quigley,"Writes regarding section 9(a) of EO
13768 which directs the federal
government to withhold federal funds
from ""sanctuary"" jurisdictions",,,,,,,,,,
559,1143725,5/18/2017,Congressman Jamie Raskin,"Writes requesting extension of TPS for
Haiti",,,,,,,,,,
560,1143089,5/5/2017,Congressman Kathleen Rice,"Write in support of extending the TPS
designation for Haiti",,,,,,,,,,
561,1144437,5/31/2017,Congressman Pat Roberts,"Writes regarding DHS National Bio and
Agro-Defense Facility (NBAF)",,,,,,,,,,
562,1144175,5/25/2017,Congressman Gregorio Sablan,"Writes regarding closure of FY 2017
applications for CW-1 permits",,,,,,,,,,
563,,,"Mav Privacy Office Congressional Report
Opened between 5/1/17 - 5/31/17",,,,,,,,,,,
564,1143721,5/15/2017,Congressman Charles Schumer,"Writes in support of the application
submitted by the Laurelton Fire District
for funding",,,,,,,,,,
565,1144320,5/30/2017,Congressman Charles Schumer,"Writes in support of constituent Police
Department's application for a grant
program",,,,,,,,,,
566,1143832,5/19/2017,Congressman David Scott,"Writes regarding deaths of two
immigrants in ICE custody",,,,,,,,,,
567,1142981,5/4/2017,Congressman Jeanne Shaheen,"Writes regarding current administration
of the U.S. Refugee Admission Program
(USRAP)",,,,,,,,,,
568,1143636,5/17/2017,Congressman Darren Soto,"Writes asking for extension of TPS to
Haitian immigrants and refugees under
Section 244 of the Immigration and
Nationality Act",,,,,,,,,,
569,1144321,5/30/2017,Congressman Darren Soto,"Writes regarding a constituent’s
experience with CBP at an airport",,,,,,,,,,
570,1142817,5/2/2017,Congressman Jon Tester,"Writes to President Trump regarding
security clearance process and insider
threat initiatives in the United States.",,,,,,,,,,
571,"Mav Privacy Office Congressional Report
Opened between 5/1/17 - 5/31/17",,,,,,,,,,,,,
572,1142945,2/27/2017,Congressman Bennie G. Thompson,"Writes regarding President Trump's
demand that DHS and DOJ build legal
standing for his travel ban.",,,,,,,,,,
573,1143301,5/10/2017,Congressman Bennie G. Thompson,"Requests information on implementation
of two provisions of the Chemical
Facility Anti-Terrorism Standards
(CFATS) program",,,,,,,,,,
574,1144225,5/26/2017,Congressman Bennie G. Thompson,"Writes with concern regarding the recent
announcement of David Clarke to serve
as Assistant Secretary for the Office of
Partnership and Engagement",,,,,,,,,,
575,1144035,5/23/2017,Congressman Norma Torres,"Write regarding the potential appointment
of Sheriff Clarke as Assistant Secretary in
OPE.",,,,,,,,,,
576,1144148,5/25/2017,Congressman Norma Torres,"Writes urging investigation into claims of
asylum denials ""HEARING 6/7/2017""",,,,,,,,,,
577,1144245,4/26/2017,Congressman Tri Trinh,"Applicant writing regarding status of
case.",,,,,,,,,,
578,1143349,5/11/2017,Congressman Juan Vargas,"Write with concern of the recent
appointment of a DHS official.",,,,,,,,,,
579,"Mav Privacy Office Congressional Report
Opened between 5/1/17 - 5/31/17",,,,,,,,,,,,,
580,1144107,5/24/2017,Congressman Juan Vargas,"Writes to request information concerning
the upcoming construction of prototypes
for the United States-Mexico border wall
in San Diego County, California",,,,,,,,,,
581,1143505,5/16/2017,Senator Mark R. Warner,"Writes requesting information about DHS
Cybersecurity in light of the recent
ransom ware attack.",,,,,,,,,,
582,1143016,5/4/2017,Congressman Elizabeth Warren,"Writes urging Secretary Kelly to extend
TPS to Haitian nationals",,,,,,,,,,
583,1143143,5/8/2017,Congressman Bonnie Watson Coleman,"Writes requesting clarification regarding
DHS polices towards individuals granted
DACA status",,,,,,,,,,
584,1143124,5/8/2017,Congressman Robert Wittman,"Writes to emphasize the importance of H-
2B workers",,,,,,,,,,
585,1143147,5/8/2017,Congressman Robert Wittman,"Writes regarding UASI program funding
and FEMA's formula to determine
relative risk",,,,,,,,,,
586,,"Mav Privacy Office Congressional Report
Opened between 5/1/17 - 5/31/17",,,,,,,,,,,,
587,1143737,4/3/20.1.7 Congressman Robert Wittman,"Rep. Wittman forwards correspondence
from	.regarding
personal hostile communications between
himself and a company business owner.",,,,,,,,,,,
588,1144029,5/23/2017 Senator Ron Wyden,"Writes regarding reports of ICE
Deportation Officers using stingray
surveillance",,,,,,,,,,,
589,,,June Privacy Office Congressional Report,,,,,,,,,,,
590,,,Opened between 6/1/17 - 6/30/17,,,,,,,,,,,
591,WF#,Receive Date,Congressman Name,Subject of Request,,,,,,,,,,
592,1145723,6/21/2017,Congressman Jodey C. Arrington,"Rep. Arrington forwards concerns from
several dairies, Legacy Farms, Red Rock
Dairy, T&K Dairy, Caprock Dairy, VB
Ranch and Boehning Dairy, concerning I-
9 audits.",,,,,,,,,,
593,1144664,6/6/2017,Congressman Don Beyer,"Requests records relating to US
withdrawal from Paris Agreement on
climate change.",,,,,,,,,,
594,1144710,6/6/2017,Congressman Benjamin Cardin,Writes regarding TPS extension for Haiti.,,,,,,,,,,
595,1145945,6/28/2017,Congressman Thomas Carper,"Writes regarding H-2B visas cap in FY
2017",,,,,,,,,,
596,1145073,6/13/2017,Congressman Earl Carter,"Writes regarding H-2A temporary
agricultural labor program",,,,,,,,,,
597,1145901,6/27/2017,Congressman Earl Carter,"Representative Carter wrote in on behalf
of his constituent^6*	Jwho is
expressing his displeasure about TSA
FAMS transfer policy",,,,,,,,,,
598,"June Privacy Office Congressional Report
Opened between 6/1/17 - 6/30/17",,,,,,,,,,,,,
599,1144913,6/9/2017,Congressman Kathy Castor,"Writes on behalf of constituent regarding
patent on digital transmission process
making",,,,,,,,,,
600,1145266,6/16/2017,Congressman Thad Cochran,"Writes in support of a grant application
submitted by the New Albany Fire
Department in New Albany, Mississippi,
for funding through the Assistance to
Firefighters Grant Program.",,,,,,,,,,
601,1144537,6/2/2017,Congressman Barbara Comstock,"Writes in support of Arktis Detection
Systems' bid submission for the DHS’s
DNDO Radiation Portal Monitor
Replacement Program",,,,,,,,,,
602,1145591,6/22/2017,Congressman Barbara Comstock,"1 regarding
her application to the Department of
Intelligence & Analysis Summer
Internship Program.",,,,,,,,,,
603,1145944,6/26/2017,"Congressman Gerald E, Connolly","Rep. Connolly and Sen. Kaine write on
behalf of (dAOA	,regarding the
status of his security clearance.",,,,,,,,,,
604,1145548,6/21/2017,Congressman Joseph Crowley,"Writes regarding the deportation of an
individual",,,,,,,,,,
605,"June Privacy Office Congressional Report
Opened between 6/1/17 - 6/30/17",,,,,,,,,,,,,
606,1144805,6/172017,Congressman Ted Deuteh,"Rep. Deuteh writes in regard to the
students at FLETC HIS classes with the
24 employess who are job ready and are
in danger of losing their jobs.",,,,,,,,,,
607,1145718,6/19/2017,Congressman Theodore E. Deuteh,"Rep. Deuteh forwards concerns from
EWi	regarding travel concerns
citing TSA and ICE.",,,,,,,,,,
608,1144459,6/1/2017,Congressman Michael Dougherty,"Letter to Representative Brad Sherman
Responding to Questions Raised during
May 8, 2017 Meeting Regarding Israel's
Status for Designation in the Visa Waiver
Program",,,,,,,,,,
609,1145083,6/13/2017,Congressman Blake Farenthold,Writes regarding H-2A visa program.,,,,,,,,,,
610,1145085,6/13/2017,Congressman Blake Farenthold,Writes regarding H-2B visa program.,,,,,,,,,,
611,1144714,6/6/2017,Congressman Dianne Feinstein,"Writes regarding private immigration
bills.",,,,,,,,,,
612,"June Privacy Office Congressional Report
Opened between 6/1/17 - 6/30/17",,,,,,,,,,,,,
613,1145455,6/20/2017,Congressman Deb Fischer,"Writes on behalf of constituents seeking
data related to TCE processes",,,,,,,,,,
614,1145834,6/27/20.17,Congressman Brian K. Fitzpatrick,"I write to you today on behalf of a
business in my district, Intelligent
Decision Partners LLC, who has
expressed interest in opening lines of
communication with the Department of
Homeland Security in regards to their
work on security threats to the United
States from Mexico's Southern border.",,,,,,,,,,
615,1145631,6/23/2017,Congressman Rodney Frelinghuysen,"Writes to thank SI for an
acknowledgment at a recent event.",,,,,,,,,,
616,1144707,6/6/2017,Congressman Kirsten Gillibrand,"Writes in support of application
submitted by constituent Volunteer Fire
Department for funding through the
Assistance to Firefighters Grant Program",,,,,,,,,,
617,1144821,6/8/2017,Congressman Jenniffer Gonzalez-Col6n,"Writes regarding detrimental effect the
regulations governing the Electronic
Export Information (EEI) have on Puerto
Rico",,,,,,,,,,
618,"June Privacy Office Congressional Report
Opened between 6/1/17 - 6/30/17",,,,,,,,,,,,,
619,1145160,6/14/2017,Senator Charles E. Grassley,"Writes regarding Yanping Chen Frame,
founder and president of online
University of Management and
Technology",,,,,,,,,,
620,1144610,6/5/2017,Congressman A1 Green,"Writes regarding the deportation of
fbuei",,,,,,,,,,
621,1144862,6/9/2017,Congressman Dean Heller,"Writes regarding Relative Risk Profile
formula for UASI",,,,,,,,,,
622,1146117,6/30/2017,Congressman Dean Heller,"Write regarding the EB-5 Immigrant
Investor Program",,,,,,,,,,
623,1144469,,Congressman Jeb Hensarling,"Chairman wrote re: Committee Intent to
Control Congressional Records.",,,,,,,,,,
624,1144729,6/6/2017,Senator Mazie Hirono,"Write in support of India's participation in
CBP’s Global Entry Program and urges
implementation of the June 2016 bilateral
memorandum of understanding to achieve
this goal.",,,,,,,,,,
625,1144769,6/7/2017,Senator Mazie Hirono,"Write in support of the Filipino World
War II Veterans Parole (FWVP) Program,
and to advocate for its continued
implementation.",,,,,,,,,,
626,"June Privacy Office Congressional Report
Opened between 6/1/17 - 6/30/17",,,,,,,,,,,,,
627,1145268,6/16/2017,Senator Mazie Hirono,"Write to request the Department exercise
its prosecutorial discretion and
re-evaluate the request for a stay of
removal for an individual.",,,,,,,,,,
628,1145828,6/27/2017,Senator Mazie Hirono,"Senator Hirono forwards correspondence
as follow up to a March 2017 inquiry on
behalf of	;oncerning
alleged mistreatment by Homeland
Security Customs.",,,,,,,,,,
629,1145836,6/27/2017,Senator Mazie Hirono,"Senator Hirono writes on behalf of	|
regarding her
transitional compensation appeal.",,,,,,,,,,
630,1145612,6/22/2017,Congressman Jared Huffman,"Writes on behalf of constituents regarding
deportation cases.",,,,,,,,,,
631,1144801,6/8/2017,Congressman Sheila Jackson Lee,"Writes regarding an individual who was
deported",,,,,,,,,,
632,"June Privacv Office Congressional Report
Opened between 6/1/17 - 6/30/17",,,,,,,,,,,,,
633,1144687,6/6/2017,Congressman Ron Johnson,"Invitation for SI to testify at a hearing
titled ""The Department of Homeland
Security Fiscal Year 2018 Budget
Request""",,,,,,,,,,
634,1145424,6/20/2017,Congressman Ron Johnson,"Write to thank Secretary Kelly for
appearing on June 6, 2017 at the hearing
""The Department of Homeland Security
Fiscal year 2018 Budget Request.""",,,,,,,,,,
635,1145955,6/28/2017,Congressman John Katko,"Writes regarding a threat assessment for
the northern border",,,,,,,,,,
636,1145213,6/15/2017,Congressman Bill Keating,"Writes regarding Joint Land Attack
Cruise Missile Defense Elevated Netted
Sensor System (JLENS).",,,,,,,,,,
637,1145360,6/19/2017,Congressman Bill Keating,Writes regarding 11-2B Visas,,,,,,,,,,
638,1146055,6/29/2017,Congressman Derek Kilmer,"Writes regarding legislation to reinforce
cybersecurity",,,,,,,,,,
639,1145697,6/26/2017,Congressman Leonard Lance,"Writes to request that DHS implement H-
2B cap relief provided in the FY 2017
Consolidated Appropriations Act",,,,,,,,,,
640,1144893,6/9/2017,Senator James Lankford,"Writes regarding FEMA not providing
assistance to houses of worship.",,,,,,,,,,
641,"June Privacy Office Congressional Report
Opened between 6/1/17 - 6/30/17",,,,,,,,,,,,,
642,1145845,6/27/2017,Congressman Brenda Lawrence,"Writes to request a meeting to discuss
ICE enforcement and removal activities
of religious minorities",,,,,,,,,,
643,1145952,6/28/2017,Congressman Patrick Leahy,Writes regarding H-2B Visa program.,,,,,,,,,,
644,1145193,6/15/2017,Congressman Sander Levin,"Write regarding a large number of Iraqi-
American immigrants who are being
placed in detention and are awaiting
removal.",,,,,,,,,,
645,1145813,6/27/2017,Congressman Ted Lieu,"Writes with concern regarding a recent
report indicating vulnerability in the
security of Wi-Fi networks used by the
President at locations he has traveled",,,,,,,,,,
646,1145344,6/19/2017,Congressman Frank Lobiondo,"fbX6)	writes regarding his
reentry to the United States.",,,,,,,,,,
647,1145716,6/21/2017,Congressman Barry Loudermilk,"Rep. Loudermilk writes on behalf of
iWd	regarding a matter with
the Student and Exchange visitor
Program.",,,,,,,,,,
648,"June Privacy Office Congressional Report
Opened between 6/1/17 - 6/30/17",,,,,,,,,,,,,
649,1144457,6/172017,Congressman Edward Markey,"Writes regarding recent statements made
by Secretary Kelly about airline bag fees
and dangerous devices in luggage",,,,,,,,,,
650,1146096,6/30/2017,Congressman John McCain,"Writes regarding a letter received about
the border wall.",,,,,,,,,,
651,1146123,6/30/2017,Congressman Claire McCaskill,"Writes requesting a REAL ID extension
fot the State of Missouri",,,,,,,,,,
652,1145292,6/16/2017,Congressman Michael McCaul,"Requests information on 41 topics related
to the work of the Task Force on Denying
Terrorist Entry to the US",,,,,,,,,,
653,1145722,6/26/2017,Congressman Robert Menendez,"Write regarding recent actions taken by
the ICE ERO Newark Field Office.",,,,,,,,,,
654,1145198,6/15/2017,Congressman John Moolenaar,"Write to express strong support for the
fight against corruption in Central
America.",,,,,,,,,,
655,1144513,6/1/2017,Senator Bill Nelson,"Writes again regarding the renewal of
Temporary Protected Status (TPS) for
Haitian nationals.",,,,,,,,,,
656,"June Privacv Office Congressional Report
Opened between 6/1/17 - 6/30/17",,,,,,,,,,,,,
657,1145811,6/27/2017,Congressman Scott Perry,"Writes regarding securing infrastructure
from the threat of geomagnetic
disturbance or an electromagnetic pulse
attack",,,,,,,,,,
