Sort,X2,X3,X4,X5,FROM,DATE,SUBJECT,TYPE,CERTAINTY,ALT_TYPE,POLICY_EVENT,EVENT_NAME,EVENT_DATE,NOTES
668,1023751,6/19/2014,Senator Charles E. Schumer,Writes in support of the application submitted by the Lake Shore Fire District for funding under the Assistance to Firefighters Grant Program.,,,,,,,,,,
669,1023763,6/19/2014,Senator Charles E. Schumer,Supports application submitted by the Castile Fire Department for funding under the Assistance to Firefighters Grant Program.,,,,,,,,,,
670,1024269,6/23/2014,Senator Charles E. Schumer,Writes in support of funding for the North Greece Fire District under the Assistance to Firefighters Grant Program.,,,,,,,,,,
671,,,,,,,,,,,,,,
672,1024273,6/23/2014,Senator Charles E. Schumer,Writes in support of the application submitted by the Hamlin Morton Walker Fire District for funding under the Assistance to Firefighters Grant Program.,,,,,,,,,,
673,1024288,6/23/2014,Senator Charles E. Schumer,Supports the application submitted by the Gates Fire District for funding under the Assistance to Firefighters Grant Program.,,,,,,,,,,
674,1024290,6/23/2014,Senator Charles E. Schumer,Writes in support of the application submitted by the Silver Springs Fire Department for funding under the Assistance to Firefighters Grant Program.,,,,,,,,,,
675,1024291,6/23/2014,Senator Charles E. Schumer,Writes in support of the application submitted by the Wyoming Hook and Ladder Company for funding under the Assistance to Firefighters Grant Program.,,,,,,,,,,
676,1017368,4/25/2014,Congressman Allyson Y. Schwartz.,Writes on behalf of their constituent regarding the constituent's mother who's permanent resident status was revoked.,,,,,,,,,,
677,1014954,4/4/2014,Congressman Austin Scott,"Writes on behalf of constituent, (b^6)    who attempted to purchase a car and applied for a new job but was turned down because her name appears on a Watch List.",,,,,,,,,,
678,1014998,4/4/2014,Congressman Austin Scott,Writes on behalf of constituent whose name appears on a watch list.,,,,,,,,,,
679,1018919,5/8/2014,Congressman David Scott,Writes on behalf of a constituent who claims to have experienced unfair treatment from CBP agents.,,,,,,,,,,
680,,,,,,,,,,,,,,
681,,,,,,,,,,,,,,
682,1020598,5/23/2014,Congressman Robert C. Scott,"Writes on behalf of constituent,    who requests an investigation as to why she was denied a position with ICE.",,,,,,,,,,
683,1014665,4/3/2014,Senator Jeanne Shabeen,"Invites the Secretary to participate in the New Hampshire Business Day Luncheon on June 11, 2014.",,,,,,,,,,
684,1022191,6/9/2014,Senator Jeanne Shaheen,Writes on behalf of a constituent claiming his privacy was violated during a Homeland Security investigation.,,,,,,,,,,
685,1017019,4/22/2014,Congressman Bill Shuster,Writes on behalf of a constituent regarding the constituent's wife's lost green card.,,,,,,,,,,
686,1023225,6/16/2014,Congressman Bill Shuster,"Writes on behalf of constitulent,who has a DU I charge pending against him and wants to to to Germany to attend a wedding in July.",,,,,,,,,,
687,1023604,6/18/2014,Congressman Bill Shuster,Urge to reconsider the Coast Guard’s determination of servicing the trunk of an undersea fiber optic communications cable system in the Gulf of Mexico.,,,,,,,,,,
688,1025284,6/26/2014,Congressman Adam Smith,Request that the Department review the detainer issuance process.,,,,,,,,,,
689,,,,,,,,,,,,,,
690,1018701,5/6/2014,Congressman Christopher H. Smith,Writes on behalf of a constituent requesting his deportation notice be reconsidered.,,,,,,,,,,
691,1016819,4/22/2014,Congressman Lamar Smith,"Requests the numeric breakdown for each category of crimes committed by the criminal immigrants. Also requests the number of Zadvydas-related releases, and the number of each type of offense that are included in the 36,007.",,,,,,,,,,
692,1018453,5/5/2014,Congressman Lamar Smith,"Writes on behalf of constituent,    who has been frequently stopped by various airports.",,,,,,,,,,
693,1023453,6/17/2014,Congressman Lamar Smith,Requests details on released immigrants who committed homicides.,,,,,,,,,,
694,1020568,5/23/2014,Senator Debbie Stabenow,Writes on behalf of constituent/^61 regarding waivers of CQE's for bulk raw sugar deliveries by ship.,,,,,,,,,,
695,1021621,6/3/2014,Congressman Eric Swalwell,Writes in support of San Francisco Bay Area Rapid Transit District (BART) application for funding through (he fiscal year (FY) 2014.,,,,,,,,,,
696,1019751,5/14/2014,Congressman Trang Thai,Applcant writing regarding a complaint.,,,,,,,,,,
697,,,,,,,,,,,,,,
698,1014548,4/2/2014,Congressman Bennie G. Thompson,"Request the Department submit the Quadrennial Homeland Security Review to Congress by April 4, 2014.",,,,,,,,,,
699,1017780,4/29/2014,Congressman Dina Titus,Writes in support of McCarran's application to participate in the Reimbursable Services Program.,,,,,,,,,,
700,1020474,5/22/2014,Congressman Dina Titus,Writes regarding the Administration's immigration enforcement policies.,,,,,,,,,,
701,1017281,4/24/2014,Senator Patrick Toomey,Writes on behalf of a constituent regarding a denial of a Global Entry Program application.,,,,,,,,,,
702,1023888,6/20/2014,Senator Patrick Toomey,Writes on behalf of constituent^01    Regarding possible immigration fraud pepetrated by his estranged wjfeJ(W(6)    of China.,,,,,,,,,,
703,1021831,5/19/2014,Congressman Elsa Aguilar Torres,Applicant writing on behalf of (b)(6),,,,,,,,,,
704,1018149,4/30/2014,Congressman Kristian Tu,Appliant writing regarding refugee.,,,,,,,,,,
705,1025067,6/25/2014,Senator Tom Udall,Ask that CBP's policies regarding medicinal marijuana be reviewed.,,,,,,,,,,
706,1017240,3/24/2014,Congressman Zeeshan Ulhaq,Applicant writing regarding status of 1-130 petiton.,,,,,,,,,,
707,,,,,,,,,,,,,,
708,1025704,6/30/2014,Congressman Jennifer Ungrey,Writes on behalf of a constituent experiencing difficulties with a requested voluntary self-funded transfer.,,,,,,,,,,
709,1019101,5/9/2014,Congressman Fred Upton,Request the results of the DHS audit of the FDA cybersecurity breach in 2013.,,,,,,,,,,
710,1019298,5/13/2014,Congressman Juan Vargas,"Urge to ensure the implementation of California's new driver's license law (AB 60), that provides access to a license for all eligible drivers, in compliance with the REAL ID Act of 2005.",,,,,,,,,,
711,1015439,4/10/2014,Congressman Filemon Vela,"Requests that more action be taken to promote security in Tamaulipas, Mexico",,,,,,,,,,
712,1016204,4/17/2014,Congressman Filemon Vela,Representative Vela writes on behalf of one of his constituents who would like to know the status of his job application,,,,,,,,,,
713,1019463,3/28/2014,Senator Mark R. Warner,Expresses concern abou the March 24th shooting on Naval Station Norfolk that killed Petty Officer Mark Mayo. Requests a briefing on the questions he poses in the letter regarding the safety and effectiveness of the TWIC program.,,,,,,,,,,
714,1019464,3/28/2014,Senator Mark R. Warner,Expresses concern abou the March 24th shooting on Naval Station Norfolk that killed Petty Officer Mark Mayo. Requests a briefing on the questions he poses in the letter regarding the safety and effectiveness of the TWIC program.,,,,,,,,,,
715,,,,,,,,,,,,,,
716,,,,,,,,,,,,,,
717,1023725,6/19/2014,Senator MarkR. Warner,"Request the Department work with El Salvador, Guatemala, and Honduras to prevent further migration of unaccompanied children.",,,,,,,,,,
718,1021551,6/2/2014,Congressman Randy Weber,Writes on behalf of a constituent requesting a replacement Naturalization Certificate.,,,,,,,,,,
719,1021440,6/2/2014,Congressman Lynn A. Westmoreland,"Writes on behalf of a constituent, regarding his Immigration Bond refund.",,,,,,,,,,
720,1023145,6/16/2014,Congressman Lynn A. Westmoreland,"Writes on behalf of her constituent,(b>^ being stopped and detained at the boarder upon renentry to the United States from Canada.",,,,,,,,,,
721,1019657,3/25/2014,Congressman Catherine Westra,"Applicant writing regarding status of 1-130, petition.",,,,,,,,,,
722,1015728,4/15/2014,Congressman Frederica Wilson,Writes on behalf of their constituent regarding the constituent's salary.,,,,,,,,,,
723,1019522,5/14/2014,Congressman Frederica Wilson,Requests a Haitian Family Reunification Parole Program be created for Haitian families.,,,,,,,,,,
724,1025047,6/25/2014,Congressman Frederica Wilson,Writes on behalf of constituent who works at the port of Miami and has not yet received his TWIC card.,,,,,,,,,,
725,,,,,,,,,,,,,,
726,1018695,5/7/2014,Congressman Frank R. Wolf,"Writes on behalf of constituent, claims he was not paid for his work for DHS as a contractor. who",,,,,,,,,,
727,1020630,5/23/2014,Congressman Frank R. Wolf,"Writes on behalf of constituent,    |who has concerns with the suspension of Administratively Uncontrollable Overtime.",,,,,,,,,,
728,1021434,6/2/2014,Congressman Rob Woodall,"Writes on behalf of constituent,tb)(6)    regarding what Permanent Employment Certification Form he needs to complete for DHS.",,,,,,,,,,
729,1020947,4/11/2014,Congressman Xiugin Yan,Applicant writing regarding status of EAD application.,,,,,,,,,,
730,1020359,5/21/2014,Congressman Kevin Yoder,Supports the Urban Areas Security Initiative grant proposal submitted by the Congregation Beth Israel Abraham and Voliner.,,,,,,,,,,
731,1023759,6/19/2014,Congressman Kevin Yoder,Writes in support of Urban Areas Security Initiative Grant Proposals submitted by several organizations in Kansas City.,,,,,,,,,,
732,1024363,6/23/2014,Congressman Kevin Y oder,Writes in support of the Urban Areas Security Initiative grant proposal for the Jewish Community Campus in Kansas City.,,,,,,,,,,
733,1014842,4/4/2014,,In coming letter from Bennie Thompson to USM(Acting) on small business and strategic sourcing,,,,,,,,,,
734,,,,,,,,,,,,,,
735,1014972,4/7/2014,,House Appropriations QFRs 37 and 38. QFRs 57 and 58 were also reassigned to PLCY,,,,,,,,,,
736,1015623,4/14/2014,,Appreciation of Work for PMF,,,,,,,,,,
737,1016996,4/23/2014,,Dept Progress on on TECS Mod Program,,,,,,,,,,
738,1021437,5/20/2014,,Writes on behalf of constituent who complains he was cited by ICE for not filling out the 1-9 form correctly.,,,,,,,,,,
739,1023409,6/17/2014,,,,,,,,,,,,
740,1023837,,,"The Federal Emergency Management Agency (FEMA) has prepared this document in response to Section 100227(a), Flood-in-Progress Determinations, of the Biggert-Waters Flood Insurance Reform Act of 2012 (P.L. 112-141).",,,,,,,,,,
741,,,,,,,,,,,,,,
742,Policy Congressional Report,,,,,,,,,,,,,
743,Opened Between 07/01/2014 and 09/30/2014,,,,,,,,,,,,,
744,WF#,Receive Dale,Congressman Name,Subject of Request,,,,,,,,,,
745,1037705,,Congressman James Clemonds (SNR),Applicant writing regarding status of petition for son.,,,,,,,,,,
746,1033663,7/20/2014,Congressman Akinbanji O. Akinyera,Applicant writing regarding status of 1-485.,,,,,,,,,,
747,1028809,6/17/2014,Congressman Helyn Aninye,Applicant writing regarding the status of US Visa.,,,,,,,,,,
748,1031203,7/28/2014,Senator Kelly Ayotte,Writes on behalf of a constituent requesting assistance with a transfer request.,,,,,,,,,,
749,1037290,8/19/2014,Senator Kelly Ayotte,Writes on behalf of constituent W)    who has concerns with fingerprinting for Hazmat certification.,,,,,,,,,,
750,1038043,8/25/2014,Senator Kelly Ayotte,"Writes on behalf of Constituent, regarding his application for employment with the Department of Homeland Security.",,,,,,,,,,
751,1040964,8/25/2014,Congressman Roger P. Baguiran,Applicant writing regarding status of petition.,,,,,,,,,,
752,1026383,7/7/2014,Senator Tammy Baldwin,"Writes on behalf of constituent, M*6’1 (b)(6j    regarding difficulties entering the Philippines.",,,,,,,,,,
753,,,,,,,,,,,,,,
754,,,,,,,,,,,,,,
755,1030930,7/25/2014,Congressman Ron Barber,Writes regarding safety issues associated with vehicles used by U.S. Border Patrol agents.,,,,,,,,,,
756,1031943,8/13/2014,Congressman Ron Barber,"Writes on behalf of Constituent,to find solutions to biological hazards.",,,,,,,,,,
757,1043675,9/25/2014,Congressman Ron Barber,Writes regarding Administratively Uncontrollable Overtime for Border Patrol agents.,,,,,,,,,,
758,1028865,7/17/2014,Congressman Lou Barletta,Requests information regarding the roles of the members of the interagency group focused on the influx of unaccompanied children entering the United States.,,,,,,,,,,
759,1030929,7/25/2014,Congressman Lou Barletta,Requests information on any and all facilities planned for the housing of unaccompanied alien minors or parents with children in the State of Pennsylvania.,,,,,,,,,,
760,1033203,8/4/2014,Congressman Lou Barletta,Raises concerns regarding the housing of unaccompanied children that have entered the United States.,,,,,,,,,,
761,1037299,8/19/2014,Congressman Lou Barletta,Writes on behalf of a constituent with complaints about her employer.,,,,,,,,,,
762,1027287,7/11/2014,Senator John Barrasso,Request the enforcement of immigration laws against H-2A sheep herders abandoning their jobs for illegal employment opportunities.,,,,,,,,,,
763,,,,,,,,,,,,,,
764,1038662,8/27/2014,Senator Mark Begich,Requests information regarding the implementation of the passenger security fee change.,,,,,,,,,,
765,1025848,7/1/2014,Congressman Jose Benitez,Request for client's release notification to be deferred.,,,,,,,,,,
766,1031670,7/29/2014,Congressman Gus M. Bilirakis,Writes on behalf of a constituent requesting reasonable accomodations.,,,,,,,,,,
767,1037306,8/19/2014,Congressman Gus M. Bilirakis,Writes on behalf of a constituent requesting assistance with his discharge from the United States Coast Guard.,,,,,,,,,,
768,1037887,8/22/2014,Congressman Gus M. Bilirakis,Requests the review of the Involuntary Retirement policy in the United States Coast Guard.,,,,,,,,,,
769,1039483,9/2/2014,Congressman Gus M. Bilirakis,"Representative Bilirakis writes on behalf of his constituent,    regarding his efforts to obtain an Operating Certificate for his vessels",,,,,,,,,,
770,1043783,9/25/2014,Congressman Gus M. Bilirakis,"Writes to follow-up on the Department's response to his constituent,",,,,,,,,,,
771,1043923,9/25/2014,Congressman Gus M. Bilirakis,Representative Bilirakis writes on behalf of vho d0 not agree with response letter he received from USCG,,,,,,,,,,
772,1029505,7/21/2014,Congressman Diane Black,Requests information regarding ICE's request for escort services to assist with the surge of unaccompanied children at the border.,,,,,,,,,,
773,,,,,,,,,,,,,,
774,,,,,,,,,,,,,,
775,1040263,9/8/2014,Senator Roy Blunt,"Writes on behalf of Constituent.    | regarding his request for a refund of the fee he paid to participate in the Global Entry Program,",,,,,,,,,,
776,1029403,7/21/2014,Senator John Boozman,Writes on behalf of constituent regarding security at Federal buildings.,,,,,,,,,,
777,1027305,7/11/2014,Senator Barbara Boxer,Supports the San Francisco Bay Area Transit District’s application for support under the Transit Security Grant Program.,,,,,,,,,,
778,1030904,7/25/2014,Congressman Susan Brooks,Request information regarding the implementation of the National Strategy for Biosurveillance.,,,,,,,,,,
779,1042286,9/19/2014,Congressman Susan Brooks,"Write with concern regarding the appropriate measures taken to protect the Department's workforce in the event of a pandemic. Additionally, request the Departmental Pandemic Workforce Protection Plan signed in October 2013.",,,,,,,,,,
780,1043924,9/26/2014,Congressman Vem Buchanan,"Representative Buchanan writes on behalf of (b,(6> ^ho would like a Immigration Red Flag removed from his name.",,,,,,,,,,
781,1026387,7/7/2014,Senator Richard M. Burr,Writes on behalf of constituents (b)(6) who would like to obtain a visa for humanitarian paro e into the United States.,,,,,,,,,,
782,,,,,,,,,,,,,,
783,1043484,9/24/2014,Senator Richard M. Burr,Writes on behalf of constituent requesting information regarding constituent's background investigation for employment.,,,,,,,,,,
784,1044085,9/26/2014,Congressman Tony Cardenas,Requests information regarding the financing of and connection between the human smuggling networks and drug cartels.,,,,,,,,,,
785,1030914,7/25/2014,Congressman John Carney,Inquires about the decision making process behind the placement of unaccompanied children that cross the border into the United States.,,,,,,,,,,
786,1029345,7/21/2014,Senator Thomas R. Carper,Requests information regarding the construction of the Department of Homeland Security facility at St. Elizabeths.,,,,,,,,,,
787,1029943,7/22/2014,Senator Thomas R. Carper,Request a briefing from USCIS regarding a contract awarded to the U.S. Investigations Services.,,,,,,,,,,
788,1032863,8/1/2014,Senator Thomas R. Carper,"Request information and a briefing regarding Department activities in Statesville, North Carolina.",,,,,,,,,,
789,1033419,7/21/2014,Senator Thomas R. Carper,Requests information regarding the construction of the Department of Homeland Security facility at St. Elizabeth's.,,,,,,,,,,
790,,,,,,,,,,,,,,
791,1028881,7/17/2014,Congressman John Carter,Express concent regarding the increase of unaccompanied children crossing the southern border and urge to enforce current immigration laws to stop the influx.,,,,,,,,,,
792,1031724,7/29/2014,Senator Robert P. Casey,Writes on behalf of a constituent requesting an R-l Nonimmigrant Religious worker's visa.,,,,,,,,,,
793,1033368,8/5/2014,Congressman Kathy Castor,Request the status of the Department's plan to utilize the additional funding included by Congress for CBP's preclearance program.,,,,,,,,,,
794,1032103,7/30/2014,Congressman Judy Chu,Urge stronger protection for immigrant workers.,,,,,,,,,,
795,1035623,8/13/2014,Congressman Judy Chu,Request the designation of Temporary Protected Status to the Philippines.,,,,,,,,,,
796,1035644,8/13/2014,Congressman Judy Chu,Write regarding immigration policies and practices that face the Asian American and Pacific Islander community.,,,,,,,,,,
797,1043567,9/25/2014,Congressman Judy Chu,Urge the prioritization of family unity and reunification as the Administration determines comprehensive immigration reform.,,,,,,,,,,
798,1028145,7/15/2014,Congressman Emanuel Cleaver,Congressman Emauel Cleaver writes in on behalf of his constituent W)    [who who contacted the congressman's office about his wife M6) (bye)    |being denied a visa waiver by CBP after it was approved by the Indian Consulate.,,,,,,,,,,
799,,,,,,,,,,,,,,
800,,,,,,,,,,,,,,
801,1030928,7/25/2014,Congressman Emanuel Cleaver,Writes on behalf of a constituent that was denied a visa waiver by CBP after it was approved by the Indian Consulate.,,,,,,,,,,
802,1026265,6/18/2014,Senator Tom A. Coburn,Suggests reprioritizing funds from HSI to ERO to help with influx of unaccompanied children.,,,,,,,,,,
803,1026464,7/7/2014,Senator Tom A. Coburn,Requests information on the Department's practices related to paid administrative leave and absent without leave.,,,,,,,,,,
804,1027444,7/11/2014,Senator Tom A. Coburn,Requests information regarding the Immigrant Investor Program (EB-5).,,,,,,,,,,
805,1028384,7/16/2014,Senator Tom A. Coburn,Requests documents and information regarding the role of the Departments and its Component agencies in evaluating and planning for the increase in unaccompanied children crossing the U.S.-Mexico border.,,,,,,,,,,
806,1028444,7/16/2014,Senator Tom A. Coburn,Requests that the Department communicate to its employees that they have the right to speak to Congress and/or OIG without the fear of retaliation.,,,,,,,,,,
807,,,,,,,,,,,,,,
808,1033725,8/6/2014,Senator Tom A. Coburn,Writes regarding how the Department handles the monitoring of news coverage.,,,,,,,,,,
809,1034826,8/12/2014,Senator Tom A. Coburn,Request information about the Department's current or planned spending on gym memberships for its employees.,,,,,,,,,,
810,1034864,8/12/2014,Senator Tom A. Coburn,Thanks the Secretary for the new initiative to reform the Department's Home-to-Work transportation program.,,,,,,,,,,
811,1040588,9/9/2014,Senator Tom A. Coburn,Writes with questions regarding the Department's engagement with Mexican and Central American governments to curb the surge of immigrants entering the U.S.,,,,,,,,,,
812,1042154,9/18/2014,Senator Tom A. Coburn,Requests information regarding a CBP employee who was reprimanded for expressing concerns.,,,,,,,,,,
813,1040123,9/5/2014,Congressman Tom Cole,"Writes on behalf of constituent,regarding a potential threat to the country'.",,,,,,,,,,
814,1041489,9/15/2014,Senator Susan M. Collins,"Writes on behalf of the Deputy Chief of the Town of Freeport, Maine Fire and Rescue Department regarding the certificates issued by the National Fire Academy.",,,,,,,,,,
815,1026745,7/9/2014,Congressman K. Michael Conaway,Urges the development of a policy to relocate unaccompanied alien children to their homes.,,,,,,,,,,
816,,,,,,,,,,,,,,
817,,,,,,,,,,,,,,
818,1032485,7/31/2014,Congressman Gerald E. Connolly,Refers a letter from the Prince William County Board of Supervisors expressing concern about immigrants in their communities who commit criminal acts.,,,,,,,,,,
819,1026725,7/9/2014,Congressman Gerry Connolly,Suggests that DHS work with the Department of Defense to deploy additional aerostat systems to the Mexican border.,,,,,,,,,,
820,1030006,7/9/2014,Congressman Gerry Connolly,Suggests that DHS work with the Department of Defense to deploy additional aerostat systems to the Mexican border,,,,,,,,,,
821,1037344,8/19/2014,Senator John Cornyn,"Writes on behalf of Constituent,tbRo) regarding his termination from the Federal Protective Service,",,,,,,,,,,
822,1040185,9/5/2014,Senator John Cornyn,"Writes on behalf of constituent,    who has concerns regarding his employement with FPS.",,,,,,,,,,
823,1041413,9/15/2014,Congressman Ander Crenshaw,"Writes on behalf of constituent,fb)f6)    who requests that her daughter's name be removed from the No-Fly list.",,,,,,,,,,
824,1028864,7/17/2014,Congressman Elijah E. Cummings,"Request information about the process used by USCIS to award a contract on July 1,2014, worth up to $190 million.",,,,,,,,,,
825,,,,,,,,,,,,,,
826,1028484,7/16/2014,Congressman Suzan DelBene,Requests information regarding the Department's efforts to reduce long wait lines at Ports of Entry in the State of Washington.,,,,,,,,,,
827,1038988,8/28/2014,Congressman Ron Desantis,Writes on behalf of a constituent with a complaint about the US-CERT program.,,,,,,,,,,
828,1027007,7/10/2014,Congressman Donna F. Edwards,Requests that his constituent(h)(6)    case with FPS be expedited.,,,,,,,,,,
829,1039085,8/28/2014,Congressman Donna F. Edwards,Writes on behalf of constituent who expresses concerns for losing his job over documents that he never received.,,,,,,,,,,
830,1033946,8/7/2014,Congressman Anna Eshoo,Writes to commend Acting Commissioner John Wagner and others for their professionalism.,,,,,,,,,,
831,1044204,9/29/2014,Congressman Anna Eshoo,Requests updated information about constituent’s Traveler Redress Inquiry Program (TRIP) file claim.,,,,,,,,,,
832,1028684,6/12/2014,Congressman Amparo G. Esparza,Applicant writing regarding status of work permit.,,,,,,,,,,
833,1043707,9/25/2014,Congressman Blake Farenthold,"Writes with concerns regarding religious, humanitarian, and legal services offered to unaccompanied children.",,,,,,,,,,
834,1026347,7/7/2014,Congressman Sain Fan-,Writes on behalf of a constituent requesting assitance with scheduling Global Entry Program interviews.,,,,,,,,,,
835,,,,,,,,,,,,,,
836,1027283,7/11/2014,Senator Dianne Feinstein,Supports the San Francisco Bay Area Transit District’s application for support under the Transit Security Grant Program.,,,,,,,,,,
837,1037386,8/19/2014,Senator Dianne Feinstein,"Writes on behalf of Constituent,)^01 regarding unfair practice by the DHS-TSL.",,,,,,,,,,
838,1038845,8/28/2014,Senator Dianne Feinstein,Writes on behalf of a constituent regarding misconduct at NPPD.,,,,,,,,,,
839,1041427,9/15/2014,Senator Dianne Feinstein,"Writes on behalf of constituent,{b)<61 who filed a formal complaint regarding an ICE employee.",,,,,,,,,,
840,1043569,9/25/2014,Senator Dianne Feinstein,Request information regarding the Administration's interpretation of the William Wilberforce Trafficking Victims Protection Reauthorization Act of 2008.,,,,,,,,,,
841,1035023,8/13/2014,Senator Jeff Flake,Request information on policies relating to deportees.,,,,,,,,,,
842,1038266,8/26/2014,Senator Jeff Flake,"Expresses concerns with contract awarded to U.S. Investigations Services, Inc.",,,,,,,,,,
843,1043564,9/24/2014,"Congressman Charles J. ''Chuck"" Fleischmann",Request information regarding the handling of the release of unaccompanied children to sponsors in Tennessee.,,,,,,,,,,
844,,,,,,,,,,,,,,
845,,,,,,,,,,,,,,
846,1029165,7/18/2014,Congressman John Fleming,Writes concerning detainee or unaccompanied children and their impact on the state of Louisiana now and in the future.,,,,,,,,,,
847,1031727,7/29/2014,Congressman John Fleming,Writes on behalf of a constituent experiencing issues with traveling.,,,,,,,,,,
848,1029856,7/22/2014,Congressman J. Randy Forbes,Writes regarding the increased of unaccompanied children crossing U.S. Borders.,,,,,,,,,,
849,1031873,7/30/2014,Congressman J. Randy Forbes,"Writes on behalf of Constituent, (b)(6)    |regarding the Employment Eligibility Verification Form 1-9 of his company.",,,,,,,,,,
850,1038047,8/25/2014,Congressman J. Randy Forbes,Writes on behalf of a constituent who continues to be detained upon his arrival into the United States from Spain.,,,,,,,,,,
851,1044826,10/8/2014,Congressman J. Randy Forbes,Final response to Rep. Forbes’ request for UAC related intelligence products produced by DHS over the last 5 years.,,,,,,,,,,
852,1031592,7/17/2014,Congressman Jeffrey Gabel,"Attorney writing status of client’s 1*130, petition.",,,,,,,,,,
853,1026249,7/3/2014,Congressman Pete Gallego,Requests a meeting with the Secretary to discuss unsatisfactory interactions with the Department.,,,,,,,,,,
854,,,,,,,,,,,,,,
855,1026984,7/10/2014,Congressman Jim Gerlach,"Writes on behalf of constituent (b)l6)    who requests assistance in expediting compensation of Combat Related Special Compensation that has been approved for payment to Commander,tlK6' (deceased)",,,,,,,,,,
856,1030783,7/25/2014,Congressman David Gibbons,"Writes to designate an appropriate point of contact to explain the challenges the Department faces in deploying cybersecurity capabilities, including EINSEIN 3 Accelerated and Continuous Diagnostics and Monitoring.",,,,,,,,,,
857,1040343,9/8/2014,Congressman Kirsten E. Gillibrand,"Writes on behalf of her Constituent, an employee at the EOIR regarding an employment issue.",,,,,,,,,,
858,1029855,7/22/2014,Congressman Robert W. Goodlatte,Requests information regarding legislative reform efforts with regards to unaccompanied children entering the United States.,,,,,,,,,,
859,1039183,8/29/2014,"Congressman Robert W, Goodlatte",Request data and in-depth responses to questions concerning implementation of the Deferred Action for Childhood Arrivals Program.,,,,,,,,,,
860,1042545,9/22/2014,Congressman Robert W. Goodlatte,Writes on behalf of constituent requesting information regarding the slate of Virginia's compliance/renewal extension of Real ID Act.,,,,,,,,,,
861,,,,,,,,,,,,,,
862,1026131,7/2/2014,Congressman Paul Gosar,Correspondence from Representative Paul Gosar - re: Provides possible locations to house the unaccompanied children.,,,,,,,,,,
863,1026724,7/9/2014,Congressman Paul Gosar,Requests information regarding the processing and transferring of unaccompanied alien children.,,,,,,,,,,
864,1038971,8/28/2014,Congressman Paul Gosar,Writes about the Department's pending response to his June inquiry regarding the Department's policies for the transfer of illegal immigrants.,,,,,,,,,,
865,1040390,9/9/2014,Congressman Paul Gosar,Writes with questions regarding prosecution guidelines related to Operation Streamline.,,,,,,,,,,
866,1042310,9/19/2014,Congressman Paul Gosar,Writes on behalf of a constituent regarding a Freedom of Information Act request and his emplyoment reinstatement with DHS.,,,,,,,,,,
867,1044725,9/30/2014,Congressman Trey Gowdy,Write with concerns regarding the interview process of unaccompanied children.,,,,,,,,,,
868,1031306,7/28/2014,Senator Lindsey C). Graham,Write regarding housing for the UACs in South Carolina.,,,,,,,,,,
869,1037063,8/18/2014,Senator Lindsey O. Graham,"Writes on behalf of Constituent,1^ requesting DHS to join a Motion to Reopen and Terminate Removal Proceedings.",,,,,,,,,,
870,,,,,,,,,,,,,,
871,,,,,,,,,,,,,,
872,1032583,8/1/2014,Senator Charles E. Grassley,Requests information regarding the Department's compliance with the Whistleblower Protection Enhancement Act.,,,,,,,,,,
873,1029405,7/18/2014,Congressman Sam Graves,Writes with concerns regarding TSA's Screening Partnership Program procurements at Kansas City International Airport.,,,,,,,,,,
874,1031623,7/29/2014,Congressman Alan Grayson,"Requests a travel ban on the citizens ol' Guinea, Liberia, and Sierra Leone, and any foreign person who has visited one of these nations 90 days prior to arriving in the United States.",,,,,,,,,,
875,1034068,8/7/2014,Congressman Alan Grayson,Requests to add Nigeria to the list of travel ban due to the Ebola outbreak.,,,,,,,,,,
876,1039363,9/2/2014,Congressman Alan Grayson,"Writes on behalf of constituent,(b-{6)    who wants an explanation as to why he did not pass the polygraph exam.",,,,,,,,,,
877,1040143,9/5/2014,Congressman Alan Grayson,Writes on behalf of a constituent who complains about being detained at customs when entering the United States.,,,,,,,,,,
878,,,,,,,,,,,,,,
879,1041135,9/12/2014,Congressman Alan Grayson,"Inquires about a contract awarded to USIS, Inc.",,,,,,,,,,
880,1041139,9/12/2014,Congressman Alan Grayson,Writes inquiring about contract awarded to USIS. Inc.,,,,,,,,,,
881,1026405,7/7/2014,Congressman Morgan Griffith,"Writes on behalf of constituent,    who believes he is being unfairly discharged from the Coast Guard.",,,,,,,,,,
882,7(144484,9/29/2014,Congressman Morgan Griffith,Writes on behalf of constituent who has concerns with alleged terror training camps in the United States.,,,,,,,,,,
883,1028870,7/17/2014,"Congressman Raul M, Grijalva","Writes regarding designated facility in Nogales, Arizona not in suitable condition to hold the unaccompanied children.",,,,,,,,,,
884,1034403,7/17/2014,Congressman Raul M. Grijalva,Writes regarding designated facility in Nogales. Arizona not in suitable condition to hold the unaccompanied children.,,,,,,,,,,
885,1033434,8/5/2014,Congressman Janice Hahn,Writes to express objection to the extension of the deadline for implementation of Security and Accountability for Every Port (SAFE Port) Act.,,,,,,,,,,
886,1040286,9/8/2014,Congressman Richard Hanna,"Writes on behalf of Constituents, (t>)(6)    regarding a proposal for an advanced IED radar system for DHS to consider.",,,,,,,,,,
887,,,,,,,,,,,,,,
888,1043584,9/25/2014,Senator Tom Harkin,Urge the Administration to require TSA to apply the provisions of the Service Contract Act to contracts for security screeners under its Security Partnership Program.,,,,,,,,,,
889,1029007,6/26/2014,Congressman Lisa Head,Writes on behalf of a constituent requesting the status of an OIG investigation.,,,,,,,,,,
