Sort,X2,X3,X4,X5,FROM,DATE,SUBJECT,TYPE,CERTAINTY,ALT_TYPE,POLICY_EVENT,EVENT_NAME,EVENT_DATE,NOTES
218,1071122,3/13/2015,Senator Cory A. Booker,"Supports the 2014 FEMA Assistance to Firefighters Grant application submitted by the Borough of Highlands Fire Department of Monmouth County, New Jersey.",,,,,,,,,,
219,,,,,,,,,,,,,,
220,1071139,3/13/2015,Senator Cory A. Booker,"Supports the 2014 FEMA Assistance to Firefighters Grant application submitted by the Borough of Runnemede Fire Department of Camden County, New Jersey.",,,,,,,,,,
221,1071151,3/13/2015,Senator Cory A. Booker,"Supports the 2014 FEMA Assistance to Firefighters Grant application submitted by the Borough of High Bridge Fire Department of Hunterdon County, New Jersey.",,,,,,,,,,
222,1071141,3/13/2015,Senator Cory A. Booker,"Supports the 2014 FEMA Assistance to Firefighters Grant application submitted by the Borough of Woodbine Fire Department of Cape May County, New Jersey.",,,,,,,,,,
223,1071192,3/13/2015,Senator Cory A. Booker,"Supports Borough of Highlands Fire Department of Monmouth County, New Jersey's FEMA Assistance to Firefighters Grant proposal application.",,,,,,,,,,
224,1071195,3/13/2015,Senator Cory A. Booker,"Supports the Township of Montclair Fire Department of Essex County, New Jersey's FEMA Assistance to Firefighters Grant application.",,,,,,,,,,
225,,,,,,,,,,,,,,
226,1074573,3/24/2015,Senator Cory A. Booker,"Supports the 2014 FEMA Assistance to Firefighters Grant application submitted by the Clinton First Aid and Rescue Squad of Hunterdon County, New Jersey.",,,,,,,,,,
227,1074611,3/24/20.15,Senator Cory A. Booker,"Supports the 2014 FEMA Assistance to Firefighters Grant application submitted by the Paramus Fire Department of Bergen County, New Jersey.",,,,,,,,,,
228,1074592,3/24/2015,Senator Cory A. Booker,"Supports the 2014 FEMA Assistance to Firefighters Grant application submitted by the Clinton Fire Department of Hunterdon County, New Jersey.",,,,,,,,,,
229,1074612,3/24/2015,Senator Cory A. Booker,"Supports the 2014 FEMA Assistance to Firefighters Grant application submitted by the Township of Morristown Fire Department of Mo iris County, New Jersey.",,,,,,,,,,
230,1074593,3/24/2015,Senator Cory A. Booker,"Supports the 2014 FEMA Assistance to Firefighters Grant application submitted by the Paramus Fire Department of Bergen County, New Jersey for new Pulse CO-Oximeters.",,,,,,,,,,
231,,,,,,,,,,,,,,
232,1074594,3/24/2015,Senator Cory A. Booker,"Supports the 2014 FEMA Assistance to Firefighters Grant application submitted by the Borough of Oceanport Fire Department of Monmouth County, New Jersey.",,,,,,,,,,
233,1074595,3/24/2015,Senator Cory A. Booker,"Supports the 2014 FEMA Assistance to Firefighters Grant application submitted by the Township of Union Fire Department of Union County, New Jersey.",,,,,,,,,,
234,1074596,3/24/2015,Senator Cory A. Booker,"Supports the 2014 FEMA Assistance to Firefighters Grant application submitted by the Township of Montague Fire Department of Sussex County, New Jersey.",,,,,,,,,,
235,1071267,3/16/2015,Senator John Boozman,Writes with concern regarding the delayed processing of H-2B visa requests following an injunction by the U.S. District Court of the Northern District of Florida.,,,,,,,,,,
236,1075514,3/26/2015,Congressman Dave Brat,Writes on behalf of a constituent requesting information about spouse's immigrant visa application.,,,,,,,,,,
237,,,,,,,,,,,,,,
238,1070577,3/10/2015,Congressman Sherrod Brown,Writes with concern regarding the use of ankle bracelets for individuals subject to removal proceedings.,,,,,,,,,,
239,1072214,3/18/2015,Congressman Richard Burr,Write with concern regarding the delayed processing of H-2B visa requests and request a briefing with the Department.,,,,,,,,,,
240,1075632,3/26/2015,Congressman Maria Cantwell,Supports Inline EDS CBIS baggage screening funding request submitted by the Port of Pasco and the Tri-Cities Airport.,,,,,,,,,,
241,1070791,3/11/2015,Congressman Lois Capps,Representative Capps writes on behalf of Shoebe who like to do business with The Department of Homeland Security,,,,,,,,,,
242,1069370,3/2/2015,Congressman Earl Carter,Writes on behalf of a constituent regarding an asylum application.,,,,,,,,,,
243,1070330,3/9/2015,Congressman Earl Carter,Writes on behalf of a constituent requesting assistance with three family members’ visa applications.,,,,,,,,,,
244,1069328,3/2/2015,Congressman Jason Chaffetz,Request information regarding the immigration history of a Somali national.,,,,,,,,,,
245,,,,,,,,,,,,,,
246,1070035,3/6/2015,Congressman Jason Chaffetz,"Request a DHS representative to testify at a hearing titled ""A Review of the Department of Homeland Security’s Policies and Procedures for the Apprehension, Detention, and Release of Non-Citizens Unlawfully Present in the United States (Part II).""",,,,,,,,,,
247,1070933,3/12/2015,Congressman Jason Chaffetz,Request DHS designate officials to provide a briefing to Committee staff regarding misconduct at TSA.,,,,,,,,,,
248,1071693,3/17/2015,Congressman Jason Chaffetz,Request information that will assist the Committee's effort to identify and address potential vulnerabilities that may exist at the Nation's airports,,,,,,,,,,
249,1073691,3/20/2015,Congressman Jason Chaffetz,Write with concern regarding the employment status of the former Acting and Deputy Inspector General.,,,,,,,,,,
250,1070840,3/12/2015,Congressman William Lacy Clay,"Representative Lacy Clay writes on behalf of ,b*t6i (b)(6)    vho’s Global Entry was revoked without reason.",,,,,,,,,,
251,1069681,3/4/2015,Congressman Thad Cochran,Request information regarding the legality of the Exectuive order establishing the Federal Flood Risk Management Standard (FFRMS).,,,,,,,,,,
252,,,,,,,,,,,,,,
253,,,,,,,,,,,,,,
254,1070373,3/9/2015,Congressman Doug Collins,Writes with concern regarding a statement made by the Secretary about Muslim Americans during the White House CVE Summit.,,,,,,,,,,
255,1071177,3/13/2015,Congressman Doug Collins,Writes with concern regarding the delayed processing of H-2B visa requests following an injunction by the U.S. District Court of the Northern District of Florida.,,,,,,,,,,
256,1071353,3/16/2015,Congressman Jim Cooper,Writes on behalf of constituent who believes be may have been inadvertently placed on a terrorism watch list.,,,,,,,,,,
257,1069573,3/3/2015,Congressman Theodore E. Deutch,"Supports Palm Beach County, Florida's grant application for FEMA Assistance to Firefighters Program (AFP).",,,,,,,,,,
258,1073713,3/20/2015,Congressman Mario Diaz-Balart,"Writes in support of the City of Miramar, Florida’s grant application for FEMA's Assistance to Firefighters (AFG) Program.",,,,,,,,,,
259,1071150,3/13/2015,Congressman Joe Donnelly,Senator Donnelly writes in on behalf of his constituent Ms. W'61    vho is expressing her displeasure with the way she was treated by CBP agents,,,,,,,,,,
260,,,,,,,,,,,,,,
261,,,,,,,,,,,,,,
262,1071198,3/11/2015,Congressman Joe Donnelly,Constituent    writes express her displeasure about reassignment.,,,,,,,,,,
263,1070270,3/9/2015,Congressman Jeffrey Duncan,Write with concerns regarding Cuba's counter-intelligence activities.,,,,,,,,,,
264,1071197,3/11/2015,Congressman Richard Durbin,a former FPS agent is experiencing difficulties obtaining her retirement credentials,,,,,,,,,,
265,1069619,3/3/2015,Congressman Dianne Feinstein,Writes on behalf of a constituent requesting information regarding his security clearance.,,,,,,,,,,
266,1072445,3/18/2015,Congressman Dianne Feinstein,Writes on behalf of a constituent who expresses concern over alleged abuse at the Karnes County Residential Center in Southern Texas.,,,,,,,,,,
267,1072571,3/18/2015,Congressman Jeff Flake,Writes on behalf of a constituent who requests assistance for cleanup of refuse along the border. Follow-up to an earlier letter received on 1/29/15.,,,,,,,,,,
268,1075351,10/3/2014,Congressman Rodney Frelinghuysen,Requests that New Jersey Task Force 1 be granted certification for the FEMA National urban Search and Rescue Team,,,,,,,,,,
269,,,,,,,,,,,,,,
270,,,,,,,,,,,,,,
271,1072356,3/17/2015,Congressman Marcia Fudge,Writes on behalf of constituent who requests additional information be added to ex-husbands immigration appeal case.,,,,,,,,,,
272,1076115,3/30/2015,Congressman David Gibbons,Requests a POC to discuss the security posture at the Department's Nebraska Avenue Complex.,,,,,,,,,,
273,1073259,3/19/2015,Congressman Bob Goodlatte,Requests information regarding alleged abuse of the Special Immigrant Juvenile (SIJ) program and associated benefits.,,,,,,,,,,
274,1073711,3/20/2015,Congressman Charles Grassley,Request for information regarding DHS official policy related to DACA adjudications for suspected or known gang members.,,,,,,,,,,
275,1075329,3/26/2015,Congressman Charles Grassley,Writes with concern regarding OIG report on EB-5.,,,,,,,,,,
276,1071411,3/16/2015,Congressman Raul Grijalva,Requests a meeting to discuss the case of two persons seeking relief from deportation.,,,,,,,,,,
277,,,,,,,,,,,,,,
278,1073579,3/20/2015,Congressman Andrew Harris,Write with concern regarding the delayed processing of H-2B visa requests following an injunction by the U.S. District Court of the Northern District of Florida.,,,,,,,,,,
279,1069687,3/4/2015,Congressman Alcee L. Hastings,"Supports the City of Lauderdale Lakes, Florida's grant application for the FEMA AFG Program.",,,,,,,,,,
280,1071018,3/13/2015,Congressman Alcee L. Hastings,Supports Palm Beach County Fire Department's FEMA Assistance to Firefighters Grant application.,,,,,,,,,,
281,1069470,3/2/2015,Congressman Ron Johnson,Write with concerns regarding the Visa Waiver Program and terrorist travel into the country.,,,,,,,,,,
282,1072080,3/17/2015,Congressman Ron Johnson,Employee relations inquiry,,,,,,,,,,
283,1071516,3/16/2015,Congressman John Katko,Announce that Task Force on Combating Terrorist and Foreign Fighter Travel will review and make recommendations to the government on efforts to fight terrorism.,,,,,,,,,,
284,1072151,3/17/2015,Congressman John Katko,Announce the creation of a bipartisan Task Force on Combating Terrorist and Foreign Fighter Travel.,,,,,,,,,,
285,,,,,,,,,,,,,,
286,1073353,3/19/2015,Congressman John Katko,Writes with concern regarding the removal of the TSA Preeheck Application Expansion Solicitation from FBO.GOV.,,,,,,,,,,
287,1071632,3/16/2015,Congressman Amy Klobuchar,Writes with concern regarding the delayed processing of H-2B visa requests following an injunction by the U.S. District Court of the Northern District of Florida.,,,,,,,,,,
288,1070776,3/11/2015,Congressman Billy Long,Writes with concern regarding the delayed processing of H-2B visa requests following an injunction by the U.S. District Court of the Northern District of Florida,,,,,,,,,,
289,1070976,3/12/2015,Congressman Thomas MacArthur,Writes with concern regarding the delayed processing of H-2B visa requests following an injunction by the U.S. District Court of the Northern District of Florida.,,,,,,,,,,
290,1072591,3/18/2015,Congressman Kenny Marchant,"Supports the Staffing for Adequate Fire and Emergency Response application submitted by the City of Irving, Texas.",,,,,,,,,,
291,1072594,3/18/2015,Congressman Claire McCaskill,Requests documents and information related to the Department's employee morale and satisfaction studies.,,,,,,,,,,
292,,,,,,,,,,,,,,
293,,,,,,,,,,,,,,
294,1071731,3/17/2015,Congressman Michael McCaul,Requests briefing on DHS actions as a result of the findings from the Council of the Inspectors General on Integrity and Efficiency investigation.,,,,,,,,,,
295,1069790,3/4/2015,Congressman Luke Messer,Writes on behalf of a constituent requesting transfer to USCG.,,,,,,,,,,
296,1070766,3/11/2015,Senator Barbara A. Mikulski,(b)(6)    writes expressing her displeasure with the previous response letter from ICE.,,,,,,,,,,
297,1071675,3/17/2015,Senator Barbara A. Mikulski,Writes with concern regarding the delayed processing of H-2B visa requests following an injunction by the U.S. District Court of the Northern District of Florida.,,,,,,,,,,
298,1074471,3/24/2015,Congressman Candice Miller,Urges the Department to release the visa overstay report.,,,,,,,,,,
299,1074513,3/24/2015,Congressman Candice Miller,Writes with questions related to the expansion and improvement to the Visa Waiver Program.,,,,,,,,,,
300,,,,,,,,,,,,,,
301,1070835,3/12/2015,Congressman Lisa Murkowski,"Writes on behalf of a constituent requesting a copy of final reports regarding USCG Solicitation HSCG40-08-Q-60626, Icebreaker Vessel Technology contract award.",,,,,,,,,,
302,1070932,3/12/2015,Senator Bill Nelson,"Supports the 2014 FEMA Assistance to Firefighters Grant application submitted by the City of Maitland, Florida.",,,,,,,,,,
303,1070937,3/12/2015,Senator Bill Nelson,"Supports the 2014 FEMA Assistance to Firefighters Grant application submitted by Lake County, Florida.",,,,,,,,,,
304,1070953,3/12/2015,Senator Bill Nelson,"Supports the 2014 FEMA Assistance to Firefighters Grant application submitted by the City of Lauderdale Lakes, Florida.",,,,,,,,,,
305,1070956,3/12/2015,Senator Bill Nelson,"Supports the 2014 FEMA Assistance to Firefighters Grant application submitted by the City of Sanford, Florida.",,,,,,,,,,
306,1070972,3/12/2015,Senator Bill Nelson,Supports the Village of Islamorada's FEMA AFG Program application.,,,,,,,,,,
307,,,,,,,,,,,,,,
308,1071020,3/12/2015,Senator Bill Nelson,Supports Palm Beach County Fire Department's Assistance to Firefighters grant application,,,,,,,,,,
309,1071021,3/12/2015,Senator Bill Nelson,Supports the City of Sanford’s FEMA Assistance to Firefighters Grant application.,,,,,,,,,,
310,1071031,3/12/2015,Senator Bill Nelson,Supports the City of Melbourne's FEMA Assistance to Firefighters Grant application.,,,,,,,,,,
311,1070838,3/12/2015,Congressman Frank Pallone,Writes on behalf of a constituent regarding constituent's retirement eligibility.,,,,,,,,,,
312,1070836,3/12/2015,Congressman Steve Pearce,Writes on behalf of a constituent requesting assistance with his application for citizenship following USCG service.,,,,,,,,,,
313,1070567,3/10/2015,Congressman Chellie Pingree,"Writes with concern regarding the delayed processing of H-2B visa requests following an injunction by the U.S. District Court of the Northern District of Florida,",,,,,,,,,,
314,,,,,,,,,,,,,,
315,1071213,3/13/2015,Congressman Jared Polis,Writes with concern regarding the delayed processing of H-2B visa requests following an injunction by the U.S. District Court of the Northern District of Florida.,,,,,,,,,,
316,1070623,3/10/2015,Congressman Bill Posey,"Supports the 2014 FEMA Assistance to Firefighters Grant application submitted by the City of Melbourne, Florida.",,,,,,,,,,
317,1070593,3/10/2015,Senator Hany Reid,"Requests a response to his office, the Las Vegas Metropolitan Police Department, and the American Gambling Association regarding an assurance of sufficient UASI funding for Las Vegas.",,,,,,,,,,
318,1070052,3/6/2015,Congressman Marco Rubio,Writes on behalf of constituent inquiring about constituent's application status at CBP.,,,,,,,,,,
319,1070392,3/9/2015,Congressman Charles Schumer,"Writes in support of the 2014 FEMA Assistance to Firefighters Grant submitted by the Conesville Fire District of Schoharie County, New York.",,,,,,,,,,
320,,,,,,,,,,,,,,
321,1070371,3/9/2015,Congressman Charles Schumer,"Writes in support of the 2014 FEMA Assistance to Firefighters Grant submitted by the Highland Fire District of Ulster County, New York.",,,,,,,,,,
322,1070372,3/9/2015,Congressman Charles Schumer,"Writes in support of the 2014 FEMA Assistance to Firefighters Grant submitted by the Fort Montgomery Fire District of Orange County, New York.",,,,,,,,,,
323,1070393,3/9/2015,Congressman Charles Schumer,"Writes in support of the 2014 FEMA Assistance to Firefighters Grant submitted by the Boston Volunteer Fire Company of Erie County, New York.",,,,,,,,,,
324,1070664,3/11/2015,Congressman Charles Schumer,Writes on behalf of constituent who is requesting his DHS polygraph test results.,,,,,,,,,,
325,1071138,3/13/2015,Congressman Charles Schumer,"Supports the 2014 FEMA Assistance to Firefighters Grant application submitted by the Conesville Fire Department of Schoharie County, New York for a new pumper truck.",,,,,,,,,,
326,1073692,3/20/2015,Congressman Charles Schumer,"Writes in support of the Fire Department of Troy, New York’s application for FEMA's Staffing for Adequate Fire and Emergency Response (SAFER) grant program.",,,,,,,,,,
327,,,,,,,,,,,,,,
328,,,,,,,,,,,,,,
329,1074516,3/24/2015,Congressman Jeff Sessions,Request information about ICE Operation Cross Check VI.,,,,,,,,,,
330,1075971,3/30/2015,Congressman Jeff Sessions,Requests background information on W) Tesfamical.,,,,,,,,,,
331,1076662,3/31/2015,Congressman Jeff Sessions,Writes with concerns regarding DHS personnel.,,,,,,,,,,
332,1073212,3/19/2015,Congressman Terri Sewell,Writes thanking SI for his participation in the 50th Commemoration of the Selma to Montgomery marches.,,,,,,,,,,
333,1075672,3/26/2015,Congressman Albio Sires,"Supports the Fire Department of Newark, New Jersey's application for the FEMA FY 2014 SAFER grant.",,,,,,,,,,
334,1075698,3/27/2015,Congressman Christopher H. Smith,Request expedited resettlement adjudication process be granted to the family o^(b)(6>,,,,,,,,,,
335,1070764,3/11/2015,Congressman Bennie G. Thompson,Requests information regarding outstanding USSS leadership vacancies.,,,,,,,,,,
336,1070412,3/9/2015,Congressman John Thune,Writes with concern regarding the delayed processing of H-2B visa requests following an injunction by the U.S. District Court of the Northern District of Florida.,,,,,,,,,,
337,,,,,,,,,,,,,,
338,,,,,,,,,,,,,,
339,1073991,3/20/2015,Congressman John Thune,Writes with concern regarding the delayed processing of H-2B visa requests following an injunction by the U.S. District Court of the Northern District of Florida.,,,,,,,,,,
340,1070172,3/6/2015,Congressman Dina Titus,Writes with concerns regarding the Urban Area Security Initiative (UASI) and formulas used to determine eligibility.,,,,,,,,,,
341,1070846,3/12/2015,Congressman Tom Udall,"Writes on behalf of a constituent concerned about random selection screenings at the Sunport International Airport in Albuquerque, New Mexico.",,,,,,,,,,
342,1072952,3/19/2015,Senator Tom Udall,Request information about the capabilities of the Ultra Light Aircraft Detection (ULAD) Systems and future plans for their deployment along the Southern Border.,,,,,,,,,,
343,1071175,3/3/2015,Congressman Brian De Vallance,GAO-15-6. “DHS and GSA Should Address Cyber Risk to Building and Access Control Systems (543335),,,,,,,,,,
344,,,,,,,,,,,,,,
345,1072085,3/17/2015,Congressman David Vitter,Writes with concern regarding the delayed processing of H-2B visa requests following an injunction by the U.S. District Court of the Northern District of Florida.,,,,,,,,,,
346,1070960,3/12/2015,Congressman Frederica Wilson,Supports the City of Miramar's FEMA AFG Grant application.,,,,,,,,,,
347,1074591,3/24/2015,Congressman Robert Wittman,Writes on behalf of a constituent requesting information regarding leave under the Family and Medical Leave Act (FMLA).,,,,,,,,,,
348,1071631,3/16/2015,Congressman John Yarmuth,Writes on behalf of a constitutent who requests asssitance with two deportation relief cases.,,,,,,,,,,
349,1070954,,,On behalf of his constituent requests that the GuardBot be allowed to submit its application to compete for a Small Business Innovation Research (SBIR) Phase 1 grant.,,,,,,,,,,
350,1075820,3/27/2015,,Congressional Outreach Strategy for Cyber Information Sharing Legislation,,,,,,,,,,
351,,,,,,,,,,,,,,
352,Policy Congressional Report Opened Between 04/01/2015 and 04/30/2015,,,,,,,,,,,,,
353,WF#,Receive Date,Congressman Name,Subject of Request,,,,,,,,,,
354,1078312,4/7/2015,Congressman Robert Aderholt,Writes in support of the Guntersville Police Department's application for Phase II of the DHS Port Security Grant Program (PSGP),,,,,,,,,,
355,1077656,4/3/2015,Congressman Kelly Ayotte,Supports the University of New Hampshire's Critical Infrastructure Resilience Center of Excellence proposal.,,,,,,,,,,
356,1079368,3/5/2015,Congressman Jose B.,Applicant writing regarding status of receipt.,,,,,,,,,,
357,1077353,4/2/2015,Congressman Alan Bersin,60- Day Letter to Congress re GAO-15-288,,,,,,,,,,
358,1081332,3/27/2015,Congressman Rob Bishop,Requests documentation regarding the Department's ability to secure the Southern border in conjunction with the Department of the Interior.,,,,,,,,,,
359,,,,,,,,,,,,,,
360,1083395,4/30/2015,Senator Cory A. Booker,"Writes in support of the Staffing for Adequate Fire and Emergency Response (SAFER) grant application for the City of Newark Fire Department of Essex County, New Jersey",,,,,,,,,,
361,1083396,4/30/2015,Senator Cory A. Booker,"Writes in support of the Staffing for Adequate Fire and Emergency Response (SAFER) grant application for the City of Atlantic City, New Jersey",,,,,,,,,,
362,1078878,4/8/2015,Congressman Sherrod Brown,"Request increased staffing of CBP personnel at the Ports of Seattle, Tacoma, Long Beach, and Los Angeles.",,,,,,,,,,
363,1077598,4/2/2015,Congressman Vem Buchanan,Constituenl1 ’J    writes in regarding CBP home leave policy.,,,,,,,,,,
364,1079731,4/16/2015,Congressman Michael E. Capuano,Writes requesting SIV assistance for the family of an Afghan national.,,,,,,,,,,
365,1079331,4/8/2015,Congressman Benjamin Cardin,Senator Cardin writes expressing his displeasure with the USCIS Service Center in California regarding its limits on H1B sponsorship of Medical Residents.,,,,,,,,,,
366,,,,,,,,,,,,,,
367,1080433,4/17/2015,Congressman Earl Carter,Writes in support of the inclusion of the Billy Bishop Toronto City Airport (BBTCA) in the US preclearance system in Canada.,,,,,,,,,,
368,1078951,4/8/2015,Congressman Robert Casey,Writes on behalf of a constituent regarding his prohibition of air travel.,,,,,,,,,,
369,1082155,4/24/2015,Congressman Bill Cassidy,Writes on behalf of a constituent requesting assistance in obtaining a firefighter's grant.,,,,,,,,,,
370,1079239,4/9/2015,Congressman Kathy Castor,Writes regarding the continued suspension of premium processing for H-2B visas.,,,,,,,,,,
371,1077663,4/3/2015,Congressman Jason Chaffetz,"Writes thanking the Secretary for his testimony on March 19, 2015",,,,,,,,,,
372,1081414,4/22/2015,Congressman Jason Chaffetz,"Write regarding the House Committee on Oversight and Government Reform's investigation into alleged use of a ""hands-off list.""",,,,,,,,,,
373,1083094,4/29/2015,Congressman Jason Chaffetz,Writes requesting information regarding USCIS compliance with the Immigration and Nationality Act (INA),,,,,,,,,,
374,,,,,,,,,,,,,,
375,1083083,4/22/2015,Congressman Jason Chaffetz,"Write regarding the House Committee on Oversight and Government Reform's investigation into alleged use of a ""hands-off list.""",,,,,,,,,,
376,1083274,4/30/2015,Congressman Jason Chaffetz,Request background information about an individual's immigration history.,,,,,,,,,,
377,1083340,4/30/2015,Congressman Jason Chaffetz,Request information related to the Department's use of cell-site simulation technology.,,,,,,,,,,
378,1083414,4/30/2015,Congressman Jason Chaffetz,Request information regarding convicted criminal aliens released from custody in 2014.,,,,,,,,,,
379,1082934,4/28/2015,Congressman James R. Clapper,Classified incoming sent to DHS from ODNI,,,,,,,,,,
380,1077700,4/3/2015,Congressman Susan Collins,Invite the Department's Special Agent in Charge of the Miami Field Office to testify before the Senate Special Committee on Aging.,,,,,,,,,,
381,1079288,4/8/2015,Congressman Joe Donnelly,1(b)(6) Senator Donnelly writes on behalf oj    vho is inquiring about the status of her medical bills.,,,,,,,,,,
382,,,,,,,,,,,,,,
383,,,,,,,,,,,,,,
384,K)77616~,4/2/2015,Congressman Sean Duffy,Representative Duffy writes in on behalf o: who would like to know why she was detained at O’Hare Airport.,,,,,,,,,,
385,l07927^T,4/9/2015,Congressman John Duncan,"Writes on behalf of three constituents regarding the TSA workplace environment at McGhee-Tyson Airport in Knoxville, Tennessee.",,,,,,,,,,
386,1079235^,4/9/2015,Congressman Richard Durbin,Request information regarding the alleged abuse of the H-1B visa program by U.S. employers.,,,,,,,,,,
387,1077811,4/3/2015,Congressman Donna Edwards,Writes on behalf of constituent requesting an update on the status of constituent's FOIA request.,,,,,,,,,,
388,1078512,4/7/2015,Congressman Donna Edwards,Writes on behalf of a constituent regarding the revocation of her security clearance.,,,,,,,,,,
389,1082633,4/27/2015,Congressman Jeff Flake,"Write regarding new guidance related to prosecutions under Operation Streamline in Yuma County, Arizona.",,,,,,,,,,
390,,,,,,,,,,,,,,
391,1080152,4/15/2015,Congressman John Fleming,Writes on behalf of constituent requesting assistance in helping constituent's wife receive immigration status in the US,,,,,,,,,,
392,1082773,4/27/2015,Congressman Lois Frankel,Support the development of a comprehensive joint agency rule on the H-2B visa program that includes protections for workers.,,,,,,,,,,
393,1077531,4/2/2015,Congressman A1 Franken,Writes on behalf of constituent requesting DHS OIG investigate constituent's claims regarding incidents at MSP Airport.,,,,,,,,,,
394,1078002,4/6/2015,Congressman Cory Gardner,Writes with concern regarding the delayed processing of H-2B visa requests following an injunction by the U.S. District Court of the Northern District of Florida.,,,,,,,,,,
395,1077673,4/2/2015,Congressman Christopher Gibson,Writes requesting information regarding a constituent's security clearance,,,,,,,,,,
396,1079253,3/27/2015,Congressman Jenny Gomez,Applicant writing regarding a complaint.,,,,,,,,,,
397,1079571,4/13/2015,Congressman Bob Goodlatte,Discourage the issuance of a joint interim final rule in response to the recent H-2B litigation.,,,,,,,,,,
398,,,,,,,,,,,,,,
399,,,,,,,,,,,,,,
400,1082173,4/22/2015,Congressman Paul Gosar,Writes on behalf of a constituent requesting information regarding the mandatory age requirement for ICE Agent hiring protocol.,,,,,,,,,,
401,1082836,4/28/2015,Congressman Paul Gosar,Request information regarding the Central American Minors (CAM) Refugee/Parole Program.,,,,,,,,,,
402,1079193,4/9/2015,Congressman Charles Grassley,Requests information regarding a potential DACA recipient.,,,,,,,,,,
403,1079638,,Congressman Charles Grassley,,,,,,,,,,,
404,1082132,4/22/2015,Congressman Charles Grassley,Writes on behalf of a consitutent requesting additional information regarding a Ponzi scheme investment.,,,,,,,,,,
405,1082277,4/24/2015,Congressman Charles Grassley,Requests information regarding administrative oversight of the E-2 treaty investor visa program.,,,,,,,,,,
406,1082655,4/27/2015,Congressman Charles Grassley,Requests information regarding the implementation of Executive Actions on immigration.,,,,,,,,,,
407,1082532,4/24/2015,Congressman Morgan Griffith,Writes on behalf of a constituent’s denial for entry into the Global Entry Trusted Traveler Program,,,,,,,,,,
408,,,,,,,,,,,,,,
409,,,,,,,,,,,,,,
410,1083172,4/29/2015,Congressman Raul Grijalva,Supports constituent's Immigration Naturalization Act (INA) waiver,,,,,,,,,,
411,1077511,4/3/2015,Congressman Martin Heinrich,Writes on behalf of constituent seeking clarification as to why he was not allowed to board an airplane.,,,,,,,,,,
412,1078157,4/7/2015,Congressman Chris Van Hollen,Writes on behalf of constituent requesting a review of constituent's resume for potential employment.,,,,,,,,,,
413,1076936,4/1/2015,Congressman Johnny Isakson,Writes on behalf of the Hears! Foundation thanking SI for his contribution to the 53rd annual United States Youth Program.,,,,,,,,,,
414,1077354,4/2/2015,Congressman Johnny Isakson,Writes on behalf of constituent who wishes to have his resume reviewed for potential employment at FLETC,,,,,,,,,,
415,1080732,4/20/2015,Congressman Johnny Isakson,Writes on behalf of a constituent regarding allegations of departmental harassment.,,,,,,,,,,
416,1076935,4/1/2015,Congressman Sheila Jackson Lee,"Writes in support of the University of Houston and partners’ application for the Border, Trade, and Immigration Research Center of Excellence Grant.",,,,,,,,,,
417,,,,,,,,,,,,,,
418,1077516,4/2/2015,Congressman John Katko,Writes with concern regarding the absence of a nominated TSA administrator.,,,,,,,,,,
419,1077694,4/3/2015,Congressman James Langevin,Writes requesting status update on HSI Agent's OIG complaint,,,,,,,,,,
420,1082534,4/24/2015,Congressman Robert Latta,Writes on behalf of a constituent regarding an application for a Transportaiton Worker Identification Credential (TWIC) card.,,,,,,,,,,
421,1079209,4/9/2015,Congressman Patrick Leahy,Requests the designation of a Department attorney detailee to assist the U.S. Senate Judiciary Committee.,,,,,,,,,,
422,1078013,4/6/2015,Congressman John McCain,"Write with concern regarding the pending release of an undocumented immigrant with drug-resistant tuberculosis from the Florence, Arizona ICE facility.",,,,,,,,,,
423,1077433,,Congressman Michael McCaul,,,,,,,,,,,
424,1078012,4/6/2015,Congressman Jerry Moran,Writes with concern regarding the delayed processing of H-2E5 visa requests following an injunction by the U.S. District Court of the Northern District of Florida.,,,,,,,,,,
425,,,,,,,,,,,,,,
426,1080334,4/16/2015,Congressman Patty Murray,Urges the Department to begin planning an effective response to drought that affects the State of Washington.,,,,,,,,,,
427,1082894,4/28/2015,Congressman Patty Murray,Writes on behalf of a constituent who believes she is under active surveillance by an agency of the US Government.,,,,,,,,,,
428,1080794,4/20/2015,Senator Bill Nelson,Requests information regarding an oil spill in FL.,,,,,,,,,,
429,1079716,4/13/2015,Congressman Dan Newhouse,Writes in support of the Inline EDS CBIS baggage screening funding request submitted by the Port of Pasco and the Tri-Cities Airport.,,,,,,,,,,
430,,,,,,,,,,,,,,
431,1080344,4/16/2015,Congressman Nixon,"Dear Customer Assistance Office: This inquiry concerns an N-400- Application for Naturalization located at the Customer Assistance Office (CAO). Claims shows the case was descheduled on 11-10-2014. The applicant states he was never re-scheduled for his interview. The applicant is still waiting to be notified when USCIS will complete its review or if further information/documentation is needed. The applicant would like to know how to further proceed and is now seeking the Ombudsman's assistance in an effort to resolve this case. The Ombudsman's Office kindly asks that you review this matter, and take action as appropriate. We look forward to receiving a response to our inquiry on or before May 29, 2015.",,,,,,,,,,
432,1076771,4/1/2015,Congressman Richard Nugent,Writes on behalf of a constituent regarding medical clearance for a criminal Investigator position with HSI.,,,,,,,,,,
433,1078391,4/7/2015,Congressman Scott Perry,Requests additional information regarding the potential threat of small unmanned aerial systems (UAS).,,,,,,,,,,
434,,,,,,,,,,,,,,
435,1078491,4/7/2015,Congressman Scott Perry,Writes requesting information about the use of private email by DHS officials,,,,,,,,,,
