Sort,X2,X3,X4,X5,FROM,DATE,SUBJECT,TYPE,CERTAINTY,ALT_TYPE,POLICY_EVENT,EVENT_NAME,EVENT_DATE,NOTES
1794,912472,6/27/2011,Congressman Chris Van Hollen,Expresses concerns regarding the Department's use of SATO FedTraveler for business travel.,,,,,,,,,,
1795,912988,6/30/2011,Congressman Chris Van Hollen,FOIA request forR6),,,,,,,,,,
1796,911089,6/10/2011,Congressman Tom Vilsack,Applauds the establishment of a White House Rural Council to focus on policy initiatives for rural America,,,,,,,,,,
1797,907861,6/3/2011,Congressman Peter J. Visclosky,fb)<61    requesting the status of an G-639.,,,,,,,,,,
1798,911501,6/16/2011,"Congressman Peter J, Visclosky",Husband re-opening 1-485 case,,,,,,,,,,
1799,908148,6/4/2011,Senator David Vitter,status of 1-600 case,,,,,,,,,,
1800,,,,,,,,,,,,,,
1801,907705,6/2/2011,Senator Mark R. Warner,"Writes on behalf of constituent,^61    who is not satisifed with TSA’s April 26 response and is still concerned about his leave Service Computation Date and his sick and annual leave balances.",,,,,,,,,,
1802,907927,2/10/2011,Senator Mark R. Warner,"Senator Mark Warner's office writes on behalf of fb-,(6>    requesting remedies for federal car parking abuse by Tio    in Alexandria.",,,,,,,,,,
1803,911390,6/15/2011,Senator Mark R. Warner,Expresses concern about the growth in budget and positions requested by DHS's Intelligence and Analysis Divison.,,,,,,,,,,
1804,911085,6/10/2011,Congressman Jim Webb,Writes on behalf of constituent concerning a personal check.,,,,,,,,,,
1805,911105,6/11/2011,Congressman Jim Webb,status on an 1-600,,,,,,,,,,
1806,911673,6/17/2011,Congressman Jim Webb,Re 1-90 case,,,,,,,,,,
1807,907885,6/10/2010,Congressman Chani Wiggins,"DHS Views Letter on Enrolled Bill S. 3473, an Act ""to amend the Oil Pollution Act of 1990 to authorize advances front the Oil Spill Liability Trust Fund for the Deepwater Horizon oil spill.""",,,,,,,,,,
1808,,,,,,,,,,,,,,
1809,907907,7/1/2010,Congressman Chani Wiggins,"DHS views on H.R. 5569, the National Flood Insurance Program Extension Act of 2010.",,,,,,,,,,
1810,907914,6/15/2010,Congressman Chani Wiggins,USCIS Report to Congress on the Secretary's Use of Exemption Authority under INA Section 212(d)(3)(B)(i).,,,,,,,,,,
1811,912963,6/30/2011,Congressman Frederica Wilson,Writes on behalf ofa former member of the U.S. military who is detained by ICE in Miami.,,,,,,,,,,
1812,912876,6/29/2011,Congressman Robert Wiltman,Husband and wife received hearing date,,,,,,,,,,
1813,910506,6/7/2011,Congressman Frank R. Wolf,"Writes on behalf of constituent, (™tj)    for extension of his humanitarian parole.",,,,,,,,,,
1814,911744,6/17/2011,Congressman Frank R. Wolf,Writes on behalf ofwho inquires as to how he can transfer his current DHS security clearance to a DOD security clearance.,,,,,,,,,,
1815,910763,6/8/2011,Congressman Steve Womack,CUSTOMER IS REQUESTING ASSISTANC E WITH GETTING HER REPLACEMENT PRC SO THAT SHE CAN HAVE HER SSC REPRINTED,,,,,,,,,,
1816,912523,6/27/2011,Congressman Steve Womack,Customer is requesting the status of his 1-601 waiver.,,,,,,,,,,
1817,,,,,,,,,,,,,,
1818,,,,,,,,,,,,,,
1819,911190,6/13/2011,(b)(61,mmmm,,,,,,,,,,
1820,910780,6/8/2011,Congressman John Yarmulh,status on 1-601 waiver,,,,,,,,,,
1821,907685,6/2/2011,,Representative Bennie Thompson writes in regarding Opportunities for Socially and Economically Disadvantaged Businesses,,,,,,,,,,
1822,911589,6/16/2011,,"Please answer QFRs: 1-17, 19,22-54,57-62, 64, 84-91,93-94, 101, 111-120. Additionally, please work with ICE on QFRs: 83, 92, 95-100.",,,,,,,,,,
1823,911596,6/16/2011,,Please answer QFR 63.,,,,,,,,,,
1824,911598,6/16/2011,,"Please answer QFRs: 65-82, 102-110, Additionally, please work with CBP on QFRs: 83, 92, 95-100,",,,,,,,,,,
1825,912645,6/28/2011,,VWP Report to Congress on Germany and Slovakia,,,,,,,,,,
1826,,,,,,,,,,,,,,
1827,WF#,Policy Congressional Report Opened Between 07/01/2011 and 07/31/2011,,,,,,,,,,,,
1828,,Receive Date,Congressman Name,Subject of Request,,,,,,,,,,
1829,914099,7/8/2011,Congressman Gary L. Ackerman,Re an 1-730 petition.,,,,,,,,,,
1830,914190,7/8/2011,Congressman Gary L. Ackerman,Re an 1-730 Case,,,,,,,,,,
1831,914246,7/8/2011,Congressman Gary L. Ackerman,Re an 1-730 case,,,,,,,,,,
1832,914606,7/12/2011,Congressman Gary L. Ackerman,Re an 1-730 case,,,,,,,,,,
1833,915117,7/13/2011,Congressman Gary L. Ackerman,Form 1-730,,,,,,,,,,
1834,915131,7/13/2011,Congressman Gary L. Ackerman,Re the status of 1-730 case.,,,,,,,,,,
1835,915134,7/13/2011,Congressman Gary L. Ackerman,Re an 1-730 case.,,,,,,,,,,
1836,915144,7/13/2011,Congressman Gary L. Ackerman,Form 1-730,,,,,,,,,,
1837,,,,,,,,,,,,,,
1838,915282,7/14/2011,Congressman Gary L. Ackerman,Status of an 1-730.,,,,,,,,,,
1839,916151,7/21/2011,Congressman Gary L. Ackerman,Re 1-730 petitions.,,,,,,,,,,
1840,916269,7/22/2011,Congressman Gary L. Ackerman,Re status of 1-730 case.,,,,,,,,,,
1841,916286,7/22/2011,Congressman Gary L. Ackerman,Re several immigration cases. (1-730),,,,,,,,,,
1842,916403,7/25/2011,Congressman Gary L. Ackerman,Re 1-730 cases for,,,,,,,,,,
1843,916681,7/27/2011,Congressman Gary L. Ackerman,Re 1-589 application,,,,,,,,,,
1844,916697,7/27/2011,Congressman Gary L. Ackerman,Re 1-730 petitions.,,,,,,,,,,
1845,916690,7/27/2011,Congressman Gary L. Ackerman,Re 1-730 case.,,,,,,,,,,
1846,,,,,,,,,,,,,,
1847,,,,,,,,,,,,,,
1848,916996,7/28/2011,Congressman Gary L. Ackerman,Re an 1-730 case,,,,,,,,,,
1849,917152,7/29/2011,Congressman Gary L. Ackerman,relative asylum cases,,,,,,,,,,
1850,915932,7/20/2011,"Congressman Robert B, Aderholt",Request information regarding continued budgeting for FEMA's Disaster Relief Fund.,,,,,,,,,,
1851,914252,7/8/2011,Senator Lamar Alexander,More information proving proof on brother-sister,,,,,,,,,,
1852,915097,7/13/2011,Congressman Steve Austria,Re status of 1-485,,,,,,,,,,
1853,914870,7/12/2011,Congressman Tammy Baldwin,Supports the application of the Badger Coaches for funding from the Intercity Security Bus Grant program.,,,,,,,,,,
1854,915639,7/18/2011,Congressman Lou Barletta,AAO Form I-797C need to be approved,,,,,,,,,,
1855,,,,,,,,,,,,,,
1856,,,,,,,,,,,,,,
1857,914740,7/12/2011,Congressman John Barrow,1-601 filed by husband,,,,,,,,,,
1858,914253,7/8/2011,Congressman Joe L. Barton,Write to seek information about changes to CBP policy for counterfeit computer chips entering the United States.,,,,,,,,,,
1859,916276,7/22/2011,Senator Max Baucus,"Re the denial of an I-129F petition, and other problems with TSA.",,,,,,,,,,
1860,916482,7/25/2011,Senator Michael Bennet,Re a denied Humanitarina Parole case.,,,,,,,,,,
1861,916325,7/22/2011,Congressman Rick Berg,"Thanks the Secretary for her visit to Minot, North Dakota.",,,,,,,,,,
1862,913923,7/7/2011,Congressman Jaime Herrera Beutler,Re an 1-601 waiver.,,,,,,,,,,
1863,915975,7/20/2011,Senator John Boozman,Requests the Secretary's assistance in fostering a strong partnership between FEMA's Center for Domestic Preparedness and Arkansas State University's program for Homeland Security and Emergency Management.,,,,,,,,,,
1864,916542,7/26/2011,Senator Barbara Boxer,Re 2 1-485 cases.,,,,,,,,,,
1865,,,,,,,,,,,,,,
1866,,,,,,,,,,,,,,
1867,913843,7/7/2011,(b)(6),error,,,,,,,,,,
1868,916328,7/22/2011,Congressman Francisco Canseco,Constituent/rites regarding CBP hiring process,,,,,,,,,,
1869,916804,7/27/2011,Congressman Francisco Canseco,Request to accurately characterize the situation on the U.S. -Mexico border and implement strategies and polices to address the continual cross-border violence originating from Mexico.,,,,,,,,,,
1870,916784,7/27/2011,Congressman Eric Cantor,Father and children are candidates for resettlement,,,,,,,,,,
1871,915715,7/18/2011,Senator Maria Cantwell,FOIA request,,,,,,,,,,
1872,915361,7/14/2011,Congressman Shelley Moore Capito,Writes on behalf of constituents concerned about the construction of a CBP facility.,,,,,,,,,,
1873,915477,7/15/2011,Senator Thomas R. Carper,Requests information on the Department's real property management improvement efforts.,,,,,,,,,,
1874,,,,,,,,,,,,,,
1875,916559,7/26/2011,Congressman Steve Chabot,Wants to know bow to locate file and what do next,,,,,,,,,,
1876,914487,7/11/2011,Congressman Jason Chaffetz,Writes to request information concerning formal complaints filed by individuals involving TSA pat-down procedures.,,,,,,,,,,
1877,914631,7/12/2011,Congressman Jason Chaffetz,Writes regarding the key areas along the border being less safe and secure.,,,,,,,,,,
1878,914629,7/11/2011,Congressman Judy Chu,Write with concern about reports of ongoing mistreatment of LGBT detained immigrants in the custody of the Department of Homeland Security and urges the Department to investigate the abuse allegations.,,,,,,,,,,
1879,916187,7/21/2011,Congressman David Cicilline,Supports Providence Fire Department's application for the Port Security Grant Program.,,,,,,,,,,
1880,916433,7/25/2011,Senator Tom A. Cobum,AAO case letters to expedite case,,,,,,,,,,
1881,913524,7/5/2011,Congressman Gerry Connolly,Writes on behalf of constituent who has concerns about the cafeteria at the new St. Elizabeth's US Coast Guard headquarters.,,,,,,,,,,
1882,916165,7/21/2011,Congressman Jim Cooper,Re an 1-601 case.,,,,,,,,,,
1883,,,,,,,,,,,,,,
1884,,,,,,,,,,,,,,
1885,914960,7/13/2011,Senator John Cornyn,Writes with concerns about the fines the company received for incorrect 19 forms on immigrant workers.,,,,,,,,,,
1886,916813,7/27/2011,Congressman Jerry F. Costello,"Writes on behalf of constituent,'0,1 ot    who is appealing for USCG to reinstate his boat license.",,,,,,,,,,
1887,914659,7/12/2011,Senator Michael D. Crapo,Visas for two daughters,,,,,,,,,,
1888,916749,7/27/2011,Congressman Rick Crawford,Supports Arkansas State University's proposed Degree Programs in Disaster Preparedness and Emergency Managment.,,,,,,,,,,
1889,916383,8/5/2011,Congressman Mark Critz,"AAO cases for 3 entrepreneurs Ref. no. 898393, 905900",,,,,,,,,,
1890,915475,7/15/2011,Congressman Henry Cuellar,Wile filed Form 1-601 for her husband,,,,,,,,,,
1891,916299,7/22/2011,Congressman Rosa L. DeLauro,"Writes on behalf of her constituent, who has designed a locking filter device for water coolers.",,,,,,,,,,
1892,917099,7/29/2011,Congressman Charles W. Dent,Writes on behalf of constituent concerned about hazardous material endorsement.,,,,,,,,,,
1893,,,,,,,,,,,,,,
1894,,,,,,,,,,,,,,
1895,914867,7/12/2011,Congressman Theodore E. Deutch,Department of State referral.,,,,,,,,,,
1896,915838,7/19/2011,Congressman John D. Dingell,re status of 1-601 case,,,,,,,,,,
1897,914718,7/12/2011,Congressman Lloyd Doggett,"Writes to POTUS expressing support for the Development, Relief and Education for Alien Minors (DREAM) Act and suggests that the Department of Homeland Security develop a process for reporting and tracking DREAM Act cases.",,,,,,,,,,
1898,913801,7/6/2011,Congressman Joe Donnelly,Re status of an 1-485.,,,,,,,,,,
1899,914191,7/8/2011,Congressman Joe Donnelly,Form 1-485,,,,,,,,,,
1900,914803,7/11/2011,Congressman Joe Donnelly,Supports DHS Intercity Security Bus Grant funding for Royal Excursions.,,,,,,,,,,
1901,915506,7/15/2011,Congressman Joe Donnelly,Husband filed Form 1-601 for his wife,,,,,,,,,,
1902,916099,7/21/2011,Congressman David Dreier,Re 1-212 waiver application.,,,,,,,,,,
1903,,,,,,,,,,,,,,
1904,,,,,,,,,,,,,,
1905,915450,7/15/2011,Senator Richard J. Durbin,"Writes, on behalf of constituent, who is following up on a previous FOIA request.",,,,,,,,,,
1906,917097,7/29/2011,Senator Richard J. Durbin,"Writes on behalf of constituent, Alina Ali, in regards to the status of her application to the TRIP program.",,,,,,,,,,
1907,916592,7/26/2011,Congressman Donna F. Edwards,Removable of conditions,,,,,,,,,,
1908,916635,7/26/2011,Congressman Donna F. Edwards,Constituent wants to substitute sponsor sibling of beneficary/daughter of petitioners,,,,,,,,,,
1909,915504,7/15/2011,Congressman Keith Ellison,Father filed Form 1-130 for son,,,,,,,,,,
1910,916929,7/28/2011,Congressman Keith Ellison,Re status of 1-130,,,,,,,,,,
1911,915337,7/14/2011,Senator Michael B. Enzi,Form 1-601,,,,,,,,,,
1912,915430,7/15/2011,Senator Michael B. Enzi,Form 1-601,,,,,,,,,,
1913,915946,7/20/2011,Senator Dianne Feinstein,Re status of 1-730 petitions,,,,,,,,,,
1914,,,,,,,,,,,,,,
1915,,,,,,,,,,,,,,
1916,916128,7/21/2011,Senator Dianne Feinstein,re an [-601 case of <b)(6),,,,,,,,,,
1917,916108,7/21/2011,Senator Dianne Feinstein,Re 1-601 and 1-730 cases,,,,,,,,,,
1918,915502,7/15/2011,Congressman Bob Filner,Husband filed Form 1-601 for his wife,,,,,,,,,,
1919,916387,8/1/2011,Congressman Michael G. Fitzpatrick,AAO OLA case,,,,,,,,,,
1920,916668,7/27/2011,Congressman Michael G. Fitzpatrick,"Writes, on behalf of constituent (RCD Technology), who is seeking guidance in regards lo conducting business with the Department.",,,,,,,,,,
1921,914537,7/12/2011,Senator AJ Franken,"Writes in support of a grant of deferred action to young people who meet the requirements necessary to be eligible for relief under the Development, Relief and Education for Alien Minors (DREAM) Act.",,,,,,,,,,
1922,914618,7/12/2011,Senator A1 Franken,re a pending 1-485,,,,,,,,,,
1923,,,,,,,,,,,,,,
1924,,,,,,,,,,,,,,
1925,916198,7/21/2011,Senator A1 Franken,Supports DHS Intercity Bus Security Grant funding for Northfield Lines.,,,,,,,,,,
1926,916560,7/26/2011,Senator A1 Franken,EB-5,,,,,,,,,,
1927,914957,7/13/2011,Congressman Elton Gallegly,"Writes on behalf of constituent concerned about goods detained by CBP at the Port of Long Beach, CA.",,,,,,,,,,
1928,915421,7/15/2011,Congressman John Garamendi,Status on case,,,,,,,,,,
1929,917043,7/29/2011,Congressman David Gibbons,writes requesting a point of contact to obtain data on three (3) inqiries from the House Appropriations Committee Survey and Investigations Staff.,,,,,,,,,,
1930,914869,7/12/2011,Senator Kirsten E. Gillibrand,Application for Resettlement UNHCR,,,,,,,,,,
1931,915991,7/20/2011,Congressman Kay Granger,Re an I-290B case,,,,,,,,,,
1932,916411,7/25/2011,Senator Charles E. Grassley,"re status of 1-131 cases,",,,,,,,,,,
1933,,,,,,,,,,,,,,
1934,,,,,,,,,,,,,,
1935,915905,7/20/2011,Congressman Tim Griffin,Re an 1-129 for Zhirong Chen.,,,,,,,,,,
1936,914068,7/8/2011,Congressman Raul M. Grijalva,Concerns with the ongoing security and economic development efforts along Arizona's southwestern borders.,,,,,,,,,,
1937,915311,7/14/2011,Congressman Frank Guinta,Re an appeal of denial of 1-140.,,,,,,,,,,
1938,916155,7/21/2011,Senator Kay R. Hagan,"Supports DHS Intercity Bus Security Grant funding for Nancy & Udean Christian Tours of Newton, NC.",,,,,,,,,,
1939,916183,7/21/2011,Senator Kay R. Hagan,"Supports DHS Intercity Bus Security Grant funding for Trolleys, Inc. of Charlotte, NC.",,,,,,,,,,
1940,916546,7/26/2011,Senator Kay R. Hagan,Position with DHS,,,,,,,,,,
1941,914519,7/8/2011,Congressman Richard Hanna,Writes on behalf of constituent who has concerns about government surveillance on her and her family.,,,,,,,,,,
1942,914194,7/8/2011,Congressman Doe Hastings,Re 1-601 waiver for,,,,,,,,,,
1943,915072,7/13/2011,Congressman Doc Hastings,Son inquiring about visa for parents,,,,,,,,,,
1944,,,,,,,,,,,,,,
1945,915954,7/20/2011,Congressman Doc Hastings,Re case of an 1-601.,,,,,,,,,,
1946,916193,7/21/2011,Congressman Doc Hastings,Re status of 1-601 waiver.,,,,,,,,,,
1947,913773,7/6/2011,Senator Orrin G. Hatch,Re an 1-601 case,,,,,,,,,,
1948,913551,7/5/2011,Congressman Joe Heck,Requests assistance and protection for a constituent's family living in Pakistan as the father serves as an interpreter for the U.S. Army in Afghanistan.,,,,,,,,,,
1949,915000,7/13/2011,Congressman Joe Heck,Writes on behalf of constituent who requests the definition of terrorism.,,,,,,,,,,
1950,916943,7/28/2011,Congressman Martin Heinrich,Re an 1-601 waiver.,,,,,,,,,,
1951,915062,7/13/2011,Congressman Jeb Hensarling,Form 1-601,,,,,,,,,,
1952,916283,7/22/2011,Congressman Jeb Hensarling,Writes on behalf of constituent that requests deportation of a known criminal.,,,,,,,,,,
1953,,,,,,,,,,,,,,
1954,,,,,,,,,,,,,,
1955,917133,7/29/2011,Congressman Jeb Hensarling,"Writes on behalf of,bt'61    who requests a copy of the 2006 National Planning Scenario.",,,,,,,,,,
1956,916305,7/22/2011,Congressman Kathy Hochul,"Expresses concerns about 9-1-1 service's inability to receive text messages, photos, and videos from cell phones.",,,,,,,,,,
1957,914813,7/8/2011,Senator John Hoeven,Asks that the Secretary and Administrator Fugate to reconsider North Dakota's request for funding under the Individual Assistance program.,,,,,,,,,,
1958,914889,7/12/2011,Congressman Rush Holt,Re status of H-1B case,,,,,,,,,,
1959,916967,7/28/2011,Congressman Kay Bailey Hutchison,Supports Executive Coach's application for the Intercity Bus Security Grant program.,,,,,,,,,,
1960,916953,7/28/2011,Congressman Kay Bailey Hutchison,Supports Tri-City Charters’ application for Intercity Bus Security Grant Program.,,,,,,,,,,
1961,916954,7/28/2011,Congressman Kay Bailey Hutchison,Supports Coach America's application for the Intercity Bus Security Grant Program.,,,,,,,,,,
1962,913608,7/5/2011,Senator Johnny Isakson,"Writes on behalf of constituent, claiming on the job discrimination.",,,,,,,,,,
1963,,,,,,,,,,,,,,
1964,917146,7/29/2011,Senator Johnny Isakson,Writes regarding the Irwin County Detention Center and wants ICE to maintain its competitive cost structure.,,,,,,,,,,
1965,914873,7/12/2011,Congressman Steve Israel,Supports North Fork Express' application for DHS' Intercity Security Bus grant.,,,,,,,,,,
1966,913513,7/5/2011,Congressman Darrell Issa,Request documents in support of its oversight of DHS' efforts to secure the Southwest border.,,,,,,,,,,
1967,914737,7/11/2011,Congressman Darrell Issa,Requests information regarding the death of ICE Agent Jamie Zapata.,,,,,,,,,,
1968,915547,,Congressman Darrell Issa,,,,,,,,,,,
1969,914698,7/12/2011,Senator Mike Johanns,Requests that the Secretary visit Nebraska during her trip to survey flood-damaged parts of North Dakota.,,,,,,,,,,
1970,916569,7/26/2011,Senator Mike Johanns,Writes regarding the Intercity Security Bus Grant application submitted by Arrow Stage Lines.,,,,,,,,,,
1971,917010,7/27/2011,Congressman Henry C. Johnson,Constituent    write regarding the difficulties she's encountering obtaining a social security number due to a error CIS wrote on her visa,,,,,,,,,,
1972,915343,7/14/2011,Congressman Sam Johnson,Letters of support,,,,,,,,,,
1973,916814,7/27/2011,Congressman Marcy Kaptur,"Writes on behalf of constituent, (h*-61    who requests help regarding the antidumping and countervailing duty of approximately $53,837.26.",,,,,,,,,,
1974,,,,,,,,,,,,,,
1975,914517,7/12/2011,Senator John F. Kerry,Re 1-730 cases.,,,,,,,,,,
1976,914881,7/12/2011,Senator John F. Kerry,Husband filed for Humanitarian Parole for his wife,,,,,,,,,,
1977,913926,7/7/2011,Congressman Peter T. King,Re Citizenship status for Jg'J (N-600 case.),,,,,,,,,,
1978,914607,7/12/2011,Congressman Peter T. King,Writes about the New York City Fire Department's request to access the Homeland Secure Data Network.,,,,,,,,,,
1979,915259,7/14/2011,Congressman Peter T. King,Write in reference to the SPR and Jones Act waivers issued by DHS.,,,,,,,,,,
1980,915742,7/18/2011,Congressman Jack Kingston,Writes on behalf of constituent concerning personnel matters with ICE.,,,,,,,,,,
1981,913922,7/7/2011,Senator Mark Kirk,Writes on behalf of constituent regarding his difficulties in traveling.,,,,,,,,,,
1982,913925,7/7/2011,Senator Mark Kirk,Writes on behalf of constituent that requests to be taken off the Security list so he may travel freely.,,,,,,,,,,
1983,,,,,,,,,,,,,,
1984,,,,,,,,,,,,,,
1985,913958,7/7/2011,Senator Mark Kirk,Writes on behalf of constituent that has developed a new airplane that could be beneficial for border patrol.,,,,,,,,,,
1986,914021,3/15/2011,Senator Mark Kirk,"Writes on behalf of constituent, who offers their hotel and conference facilities for training or meetings.",,,,,,,,,,
1987,915988,7/20/2011,Congressman Mark Steven Kirk,Re an 1-600 case,,,,,,,,,,
1988,915864,7/19/2011,Congressman John Kline,Supports DHS Intercity Bus Security Grant funding for Northfield Lines.,,,,,,,,,,
1989,915449,7/15/2011,Senator Amy Klobuchar,Supports DHS Intercity Security Bus Grant funding for Trobec Bus Service.,,,,,,,,,,
1990,915460,7/15/2011,Senator Amy Klobuchar,Supports DHS Intercity Bus Security Grant funding for Northfield Lines.,,,,,,,,,,
1991,916573,7/26/2011,Senator Amy Klobuchar,Form 1-601,,,,,,,,,,
1992,915379,7/14/2011,Congressman Jon Kyi,Supports DHS grant funding for All Aboard America.,,,,,,,,,,
1993,916302,7/22/2011,Congressman Jon Kyi,Expresses opposition to transfer a somali-based terrorist to the US for a civilian trial.,,,,,,,,,,
1994,,,,,,,,,,,,,,
1995,916674,7/27/2011,Congressman Jon Kyi,Writes in regards to the importance of the Geronimo Trail Road mission of border patrol.,,,,,,,,,,
1996,914102,7/8/2011,Congressman Doug Lamborn,Re. Status of    application for a waiver of ineligibility. (1-601),,,,,,,,,,
1997,914424,7/12/2011,Congressman Doug Lamborn,Re 1-485 case status.,,,,,,,,,,
1998,913970,7/7/2011,Senator Mary L. Landrieu,Form 1-601,,,,,,,,,,
1999,914691,7/11/2011,Senator Mary L. Landrieu,Encourage FEMA to call upon the Delta Regional Authority to address the needs of the country following the Mid-West torndoes and the Mississippi River floods.,,,,,,,,,,
2000,914787,7/12/2011,Senator Mary L. Landrieu,Form 1-601,,,,,,,,,,
2001,916179,7/21/2011,Senator Mary L. Landrieu,Re status of an 1-485 application.,,,,,,,,,,
2002,914887,7/12/2011,Congressman James R. Langevin,Supports Flagship Trailways’ application to FEMA's Intercity Bus Security Grant program.,,,,,,,,,,
2003,,,,,,,,,,,,,,
2004,916228,7/22/2011,Senator Patrick .1. Leahy,Request information on the application process for the special immigrant visa program for Iraqis.,,,,,,,,,,
2005,916406,7/25/2011,Congressman Sheila Jackson Lee,Request for Expedite,,,,,,,,,,
2006,916232,7/22/2011,Congressman Jerry Lewis,Re status of an appeal (I-290-B),,,,,,,,,,
2007,915732,7/18/201 1,Congressman Joseph I. Lieberman,"Request senior level DHS personnel to address reported deficiencies within FEMA's IT systems, and to submit responses to listed questions no later than August 24, 2011.",,,,,,,,,,
2008,913978,7/7/2011,Congressman Richard G. Lugar,Writes on behalf of constituentregarding her seeking employment on USA Jobs.gov,,,,,,,,,,
2009,914641,7/11/2011,Congressman Richard G. Lugar,"Supports DHS Intercity Bus Security Grant funding for Royal Excursions of Mishawaka, Indiana.",,,,,,,,,,
2010,913802,7/6/2011,Congressman Daniel E. Lungren,Re status on a denied I-129-H1B case.,,,,,,,,,,
2011,915149,7/13/2011,Congressman Connie Mack,"writes to the President asking to send the pending Free Trade Agreements with South Korea, Columbia, and Panama to Congress by July 29th.",,,,,,,,,,
2012,,,,,,,,,,,,,,
2013,914977,7/13/2011,Congressman Joseph B. Maher,"OGC writes about a Congressional Committee release of Sensitive Security Information (SSI) on Tuesday July 12, 2011.",,,,,,,,,,
2014,913882,7/7/2011,Congressman Kenny Marchant,Expresses concern about health risks associated with TSA’s full body scanners.,,,,,,,,,,
2015,915433,7/15/2011,Congressman Tom Marino,Department of State referral.,,,,,,,,,,
2016,915933,7/20/2011,Senator John McCain,CBP referral,,,,,,,,,,
2017,917158,7/29/2011,Senator John McCain,Customer is an Iraqi interpreter and is requesting assistance with his family's immigration status.,,,,,,,,,,
2018,916388,7/25/2011,Senator Claire McCaskill,"Supports DHS Intercity Bus Security Grant Program funding for White Knight Limousine, Inc. of Columbia, MO.",,,,,,,,,,
2019,915164,7/13/2011,Congressman Michael McCaul,"Concerned about testimony heard during House Committee on Homeland Security's Subcommittee on Oversight, Investigation, and Management hearing that CBP employs a policy that seems to impair government and private sector efforts to combat intellectual property theft.",,,,,,,,,,
2020,916562,7/26/2011,Congressman Michael McCaul,Re An 1-751 petition.,,,,,,,,,,
2021,,,,,,,,,,,,,,
2022,916812,7/27/2011,Congressman Betty McCollum,"Writes on behalf of constituent]1^6'    |who was verbally offered a job as a TSO at Minneapolis St, Paul International Airport but was later rescinded.",,,,,,,,,,
2023,916671,7/27/2011,Congressman Thaddeus G. McCotter,egarding her request to replace documents. (I- 102),,,,,,,,,,
2024,917150,7/29/2011,Congressman Patrick T. McHenry,"Writes on behalf of a constituent, who asks DHS to assist in her efforts to gain employment with USCIS,",,,,,,,,,,
2025,913787,7/6/2011,Congressman Mike McIntyre,"Re (bl(61    and their adopted daughter,!bU6) b)(6)",,,,,,,,,,
2026,915162,7/13/2011,Congressman Mike McIntyre,Adoption Form 1-130,,,,,,,,,,
2027,915851,7/18/2011,Congressman Patrick Meehan,"Writes and follows up, on behalf of constituent, regarding alleged Health Insurance Portability and Accountability Act (HIPPA) regulations.",,,,,,,,,,
2028,915968,7/20/2011,Congressman Patrick Meehan,Writes regarding Israel's inclusion on a list of Specially Designated Countries.,,,,,,,,,,
2029,,,,,,,,,,,,,,
2030,914047,7/7/2011,Congressman Senator Jeff Merkley,Two Senators and four Congress write in support of USCIS being the agency for National Voter Registration Agency,,,,,,,,,,
2031,913980,7/7/2011,Senator Barbara A. Mikulski,"Writes on behalf of her constituent, who requests TPS for eligible Libyan nationals residing in the U.S.",,,,,,,,,,
2032,917051,7/28/2011,Senator Barbara A. Mikulski,"Writes, on behalf of constituent, regarding alleged harrassment by an FPS Officer,",,,,,,,,,,
2033,914045,7/7/2011,Congressman James P. Moran,Form 1-140 and 1-485,,,,,,,,,,
2034,917145,7/29/2011,Congressman James P. Moran,Writes on behalf of constituent concerned about CBP screenings.,,,,,,,,,,
2035,914886,7/12/2011,Congressman Christopher S. Murphy,Endorses DATTCO's application for the funding under DHS' Intercity Bus Security Grant Program.,,,,,,,,,,
2036,915904,7/20/2011,Congressman Sue Myrick,Re<blf0)    and a security situation.,,,,,,,,,,
2037,916518,7/26/2011,Congressman Jerold Nadler,Support the Port Authority of New York and New Jersey's application for $50 million from the Transit Security Grant Program.,,,,,,,,,,
2038,,,,,,,,,,,,,,
2039,914114,7/8/2011,Congressman Janet Napolitano,Writes with concerns regarding to the House Permanent Select Committee on Intelligencers (HPSCI) Fiscal Year 2012 (FYI2) Intelligence Authorization mark,,,,,,,,,,
2040,913541,7/5/2011,Congressman Ben Nelson,Endorses Arrow Stage Lines' application for DHS' Intercity Security Bus Grant.,,,,,,,,,,
2041,914765,7/11/2011,Senator Bill Nelson,"Supports DHS Intercity Bus Security Grant funding for Empire Coach Line of Orlando, Florida.",,,,,,,,,,
2042,916995,7/28/2011,Senator Bill Nelson,Decision on Form 1-601 and 1-212,,,,,,,,,,
2043,917143,7/29/2011,Senator Bill Nelson,Relin her 1-485 case.,,,,,,,,,,
2044,914042,7/7/2011,Congressman Kristi Noem,Re lost green card (1-90),,,,,,,,,,
2045,917124,7/29/2011,Congressman Steven Palazzo,Re an I-129 case.,,,,,,,,,,
2046,916464,7/25/2011,Congressman Frank Pallone,Form 1-601 appeal,,,,,,,,,,
2047,,,,,,,,,,,,,,
2048,916577,7/26/2011,Congressman Ed Pastor,Re an 1-601 waiver.,,,,,,,,,,
2049,915422,10/27/2010,Congressman Nelson Peacock,"GAO-10-790, COAST GUARD: Deepwater Requirements, Quantities, and Cost Require Revalidation to Reflect Knowledge Gained",,,,,,,,,,
2050,915414,11/2/2010,Congressman Nelson Peacock,"GAO-10-785, COMMERCIAL AVIATION: Cusumers Could Benefit From Better Information about Airline-Imposed Fees and Refundability of Government-Imposed Taxes and Fees",,,,,,,,,,
