Sort,X3,X4,X5,X6,FROM,DATE,SUBJECT,TYPE,CERTAINTY,ALT_TYPE,POLICY_EVENT,EVENT_NAME,EVENT_DATE,NOTES
378,974697,2/28/13,Congressman Nelson Peacock,"GAO-12-904, INFORMATION TECHNOLOGY: DHS Needs to Enhance Management of Cost and Schedule for Major Investments.",,,,,,,,,,
379,975831,8/30/11,Congressman Nelson Peacock,"GAO-07-300, Hurricanes Katrina and Rita Disaster Relief: Continued Findings of Fraud, Waste and Abuse",,,,,,,,,,
380,,,,,,,,,,,,,,
381,,,,,,,,,,,,,,
382,975834,8/22/11,Congressman Nelson Peacock,"GAO-11-602, Commerical Aviation: Program Aimed at High-Risk Parent Abductors Could Aid in Preventing Abductions",,,,,,,,,,
383,975836,7/8/11,Congressman Nelson Peacock,"GAO-11-411, Overstay Enforcement: Additional Mechanisms for Collecting and Sharing Data Could Strengthen DHS’s efforts but Would Have Costs",,,,,,,,,,
384,975839,7/29/11,Congressman Nelson Peacock,"GAO-11-383, Catastrophic Planning; States Participating in FEMA's Pilot Program Made Progress, but Better Guidance Could Enhance Future Pilot Programs",,,,,,,,,,
385,,,,,,,,,,,,,,
386,,,,,,,,,,,,,,
387,975843,9/15/11,Congressman Nelson Peacock,"GAO-11-492, Budget Issues: Better Fee Design Would Improve Federal Protective Service's and Federal Agencies Planning and Budgeting for Security",,,,,,,,,,
388,975844,9/13/11,Congressman Nelson Peacock,"USCIS Report on Adjustments of Status Granted Under Section 13 of the Act of September 11, 1957 for June 1, 2011 through June 30, 2011",,,,,,,,,,
389,975864,9/19/11,Congressman Nelson Peacock,"USCIS Report on Adjustments of Status Granted Under Section 13 of the Act of September 11, 1957 for July 1, 2011 through July 31, 2011",,,,,,,,,,
390,,,,,,,,,,,,,,
391,975845,9/19/11,Congressman Nelson Peacock,"USCIS Report on Adjustments of Status Granted Under Section 13 of the Act of September 11, 1957 for March 1, 2011 through March 31, 2011",,,,,,,,,,
392,975867,9/12/11,Congressman Nelson Peacock,"GAO-11-548R, Mentor Protege Programs Have Policies That Aim to benefit Participants but Do Not Require Postagreement Tracking",,,,,,,,,,
393,976035,5/11/11,Congressman Nelson Peacock,CBP Report to Congress - Update on Integrated Scanning System Operations FY2011,,,,,,,,,,
394,,,,,,,,,,,,,,
395,,,,,,,,,,,,,,
396,976051,7/29/11,Congressman Nelson Peacock,USCIS - Characteristics of H-2B Nonagricultural Temporary Workers FY2010,,,,,,,,,,
397,976052,7/29/11,Congressman Nelson Peacock,"GAO-11-606, National Preparedness: DHS and HHS Can Further Strengthen Coordination for Chemical, Biological, Radiological, and Nuclear Risk Assessments.",,,,,,,,,,
398,976038,7/8/11,Congressman Nelson Peacock,"GAO-11-315, Border Security: DHS's Visa Security Program Needs to Improve Performance Evaluation and Better Address Visa Risk Worldwide",,,,,,,,,,
399,,,,,,,,,,,,,,
400,,,,,,,,,,,,,,
401,976060,7/7/11,Congressman Nelson Peacock,"GAO-11-68, Secure Border Initiative: Controls over Contractor Payments for the Technology Component Need Improvement",,,,,,,,,,
402,976053,6/28/11,Congressman Nelson Peacock,"GAO-11-42SU, Federal Agencies Have Taken Steps to Secure Wireless Networks, but Further Actions Can Mitigate Risk",,,,,,,,,,
403,976092,6/8/11,Congressman Nelson Peacock,"GAO-11-480, Coast Guard: Oppportunities Exist to Further Improve Acquisition management Capabilities",,,,,,,,,,
404,,,,,,,,,,,,,,
405,,,,,,,,,,,,,,
406,976093,5/16/11,Congressman Nelson Peacock,USCG Conveyance of Coast Guard Real Property in 2010,,,,,,,,,,
407,976069,5/20/11,Congressman Nelson Peacock,FEMA Report to Congress - Use of the Defense Production Act to Reduce Interruptions in Critical Infrastructure and Key Resource Operations During Emergencies,,,,,,,,,,
408,977042,3/22/13,Congressman Nelson Peacock,"GAO-13-226, FLOOD INSURANCE: Participation of Indian Tribes in Federal and Private Programs.",,,,,,,,,,
409,975292,3/13/13,Congressman Steve Pearce,Writes on behalf of a Canadian citizen regarding troubles he encountered with CBP.,,,,,,,,,,
410,975472,3/14/13,Congressman Steve Pearce,Requests CBP works with Hidalgo County to upgrade and maintain the road to the Horse Camp Forward Operating Base.,,,,,,,,,,
411,,,,,,,,,,,,,,
412,976100,5/14/12,Congressman David E. Price,Request regarding U.S. Immigration and Customs Enforcement (ICE) healthcare standards with respect to reproductive services and proposed legislation in this matter.,,,,,,,,,,
413,976381,3/25/13,Congressman Lucille Roybal-Allard,Write regarding the Department's enforcement actions leaving a devastating impact on hundreds and thousands of families.,,,,,,,,,,
414,974690,3/5/13,Congressman Matt Salmon,Writes regarding the purchase of 21.6 million rounds of ammunition to add to the 1.6 billion rounds the Department has purchased over the previous 10 months.,,,,,,,,,,
415,975075,3/11/13,Congressman Matt Salmon,Request the halt to any further action to release detained illegal immigrants.,,,,,,,,,,
416,976006,3/20/13,Congressman Robert C. Scott,"Urge the Department to apply the standard of ""zero-tolerance"" regarding sexual abuse in confinement facilities to those run by private companies or local or state governments.",,,,,,,,,,
417,975254,3/12/13,Senator Jeanne Shaheen,Writes with concerns with CBP's plans to reduce the hours that agency personnel at Portsmouth International Airport will be available to provide customs processing services to members of the military and general public.,,,,,,,,,,
418,976160,,Congressman Peggy Sherry,"Update to Congressman Moran's Deceber 4, 2012, letter regarding a USSS employee's request for waiver of overpayment",,,,,,,,,,
419,,,,,,,,,,,,,,
420,,,,,,,,,,,,,,
421,976340,3/25/13,Congressman John M. Shimkus,Writes on behalf of his constituent regarding a notice of debt from FEMA.,,,,,,,,,,
422,976217,3/22/13,Congressman Eric Swalwell,Write to express serious concerns and urges withdrawal of the recently announced policy to permit passengers to bring knives and certain sporting equipment in the aircraft cabin.,,,,,,,,,,
423,975440,3/14/13,Congressman Glenn Thompson,"Writes on behalf of constituent,(b)(0)    who requests payment for assistance his company provided after Hurricane Sandy.",,,,,,,,,,
424,975633,3/15/13,Congressman Mac Thombeny,Writes on behalf of constituent regarding his pay as a DHS employee.,,,,,,,,,,
425,976483,3/26/13,Senator John Thune,Writes to thank the Secretary for testifying in the joint hearing with the Senate Commerce Committee and the Senate Homeland Security and Govermental Affairs Committee.,,,,,,,,,,
426,976740,3/27/13,Congressman Dina Titus,Requests the President to Ease the Visa Process to Promote the U.S. as a Tourist Destination and Create Job Growth.,,,,,,,,,,
427,976826,3/27/13,Senator Patrick Toomey,Writes on behalf of constituents concerned over the recent purchase of ammunition.,,,,,,,,,,
428,975300,3/13/13,Senator Tom Udall,Writes on behalf of constituentJ(b)< 1    Iwho reauests a name correction for her daughter.,,,,,,,,,,
429,,,,,,,,,,,,,,
430,976207,3/22/13,Congressman Filemon Vela,"Writes regarding the FAA announcement that as a result of sequestration, the air traffic control tower at Brownsville International Airport may close.",,,,,,,,,,
431,974447,3/1/13,Congressman Peter J. Visclosky,Writes on behalf of a constituent regarding custom duties on imports from Canada.,,,,,,,,,,
432,976449,3/26/13,Congressman Peter J. Visclosky,"Writes on behalf of a former National Boating Safety Advisory Council (NBSAC), who is concerned about delays in appointments and travel restrictions.",,,,,,,,,,
433,976342,3/25/13,Senator Mark R. Warner,Writes to request information regarding excessive ammunition purchase by DHS,,,,,,,,,,
434,975291,3/13/13,Congressman Frank R. Wolf,Writes on behalf of constituent who shares concerns about the purchase of large amounts of ammunition.,,,,,,,,,,
435,975637,3/15/13,Congressman Frank R. Wolf,"Writes on behalf of constituent^3)’6)    Iwho wants to know if the Government has the ability to search computers, phones, and etc within 100 miles of the border.",,,,,,,,,,
436,975631,3/15/13,Congressman Frank R. Wolf,Thanks DHS for all the work put forth to aid his constituents.,,,,,,,,,,
437,976883,3/28/13,Congressman Frank R. Wolf,Writes on behalf of constituenlJ'W(6)    Iwho shares his concents with the Department releasing illegal immigrants due to sequestration.,,,,,,,,,,
438,,,,,,,,,,,,,,
439,974680,3/5/13,Congressman Rob Woodall,"Writes on behalf constituent, (f)(6) his TWIC application.",who can't log in to process,,,,,,,,,
440,974373,3/5/13,,Conference Spending,,,,,,,,,,
441,974498,3/1/13,,CRCL Impact Assessment on National Fusion Centers,,,,,,,,,,
442,,,,,,,,,,,,,,
443,,,,,,,,,,,,,,
444,,,,,,,,,,,,,,
445,WF #,Receive Date,Congressman Name,Subject of Request,,,,,,,,,,
446,979075,4/4/04,Congressman Wayne Allard,Write on behalf of constituent regarding DHS contractor Northrop Grumman.,,,,,,,,,,
447,977705,4/4/13,Congressman Robert E. Andrews,Requests that the President consider waiving the requirements of the Jones Act for tankers shipping refined petroleum products to the northeast and mid-atlantic states.,,,,,,,,,,
448,978766,4/18/13,Congressman Lou Barletta,Writes on behalf of constituent regarding Homeland Security guidelines concerning his birth name on official documents.,,,,,,,,,,
449,978484,4/15/13,Congressman Earl Blumenauer,"Request further information/discovery as to why the Portland, OR metro area's MSA ranking fell this year along with 2013 funding alllocation to the UASI program.",,,,,,,,,,
450,978348,4/12/13,Senator Barbara Boxer,"Writes on behalf of a constituent regarding his complaint of not being able to fly internationally because his name has been placed on the ""No Fly List.""",,,,,,,,,,
451,,,,,,,,,,,,,,
452,978356,4/12/13,Congressman Corrine Brown,Writes in support of two pending grant applications. One being the Assistance of Firefighters (AFG) and the other Fire Prevention and Safety (FP&S) Grant Program.,,,,,,,,,,
453,978344,4/12/13,Senator Maria Cantwell,Writes on behalf of a constituent regarding his employment status with the Federal Protective Service.,,,,,,,,,,
454,977905,4/8/13,Senator Thomas R. Carper,"Thanks the Deputy Secretary for her testimony at the hearing ""The Department of Homeland Security at 10 Years: A Progress Report on Management"".",,,,,,,,,,
455,979787,4/29/13,Senator Thomas R. Carper,Request briefings and documents from the Department related to the attack at the Boston Marathon.,,,,,,,,,,
456,978925,4/19/13,Congressman Joaquin Castro,"Writes on behalf of his constituent regarding his son's status on the Department's ""Watch List.""",,,,,,,,,,
457,978403,4/12/13,Senator Tom A. Coburn,Follows up with questions regarding the Department's procurement of ammunition and firearms.,,,,,,,,,,
458,,,,,,,,,,,,,,
459,,,,,,,,,,,,,,
460,978644,4/16/13,Senator Tom A. Coburn,Writes with concerns regarding CBP's unmanned aircraft system program.,,,,,,,,,,
461,977761,4/5/13,Senator Susan M. Collins,Writes on behalf of constituent who requests assistance regarding being contracted to complete work and hasn't been paid yet.,,,,,,,,,,
462,977461,4/3/13,Senator William Cowan,Writes on behalf of a constituent whose security clearance was denied.,,,,,,,,,,
463,977524,4/4/13,Congressman Kevin Cramer,Writes on behalf of a constituent complaining of an incident he encountered with HSI.,,,,,,,,,,
464,978131,4/10/13,Congressman Henry Cuellar,Requests information regarding the Department's goals and objectives concerning the implementation of the GPRA Modernization Act.,,,,,,,,,,
465,979246,4/24/13,Congressman Henry Cuellar,Writes on behalf of constituent.^Bl5WM^B who was fired because of his disability.,,,,,,,,,,
466,978921,4/19/13,Congressman Steve Daines,"Writes on behalf of a constituent requesting information as to why two girls on a vacation visa were not allowed to enter the US, and no adults were contacted.",,,,,,,,,,
467,,,,,,,,,,,,,,
468,978902,4/19/13,Congressman Ted Deutch,Writes on behalf of a constituent requesting a FOIA form to obtain information required for him to receive a driver's license.,,,,,,,,,,
469,979305,4/24/13,Congressman Sam Farr,Writes on behalf of a constituent who complains that she is excessively questioned every time she travels.,,,,,,,,,,
470,979233,4/24/13,Senator Dianne Feinstein,Writes on behalf of constiuent^^^^Q^^^^^^^H who requests an explaination as to why his name appears on the No Fly List.,,,,,,,,,,
471,979809,4/29/13,Senator Dianne Feinstein,"Writes regarding the report ""The Buck Stops here: Improving U.S. Anti-Money Laundering Practices"" which provides recommendations for Congress and the Administration to beter combat money laundering in the U.S. and abroad.",,,,,,,,,,
472,977906,4/8/13,Senator Jeff Flake,Writes on behalf of constituent regarding the recent appropriation of weapons by the Department.,,,,,,,,,,
473,978240,4/11/13,Congressman Rodney P. Frelinghuysen,Writes to express support of NYPR radio station receiving funds from FEMA to repair transmitter that sustain damages during Hurricane Sandy.,,,,,,,,,,
474,,,,,,,,,,,,,,
475,979573,4/26/13,Congressman Rodney P. Frelinghuysen,Writes to thank the Secretary for answering his question at the recent Senate Appropriations Subcomittee meeting.,,,,,,,,,,
476,979314,4/24/13,Senator Kirsten E. Gillibrand,Writes on behalf of a constituent seeking aid in obtaining his retirement due to disability.,,,,,,,,,,
477,978719,4/17/13,Congressman Robert W. Goodlatte,Writes on behalf of his constituent who requests an interview for a job as an Emergency Management Specialist.,,,,,,,,,,
478,978105,4/10/13,Senator Charles E. Grassley,Requests gender related data on H-1B Program and asks the Department to ensure program works in support of women in STEM fields.,,,,,,,,,,
479,979128,4/23/13,Senator Charles E. Grassley,Writes with questions regarding Abdul Rahman Ali Alharbi and Tarmerlan Tsarnaev in regards to their visas.,,,,,,,,,,
480,979156,4/19/13,Senator Charles E. Grassley,Writes to gain clarity on statements made during the Senate Judiciary Committee hearing regarding the arrest of an Zavaleta.,,,,,,,,,,
481,979726,4/29/13,Congressman Sam Graves,Requests information regarding how the Department complies with the Small Business Act.,,,,,,,,,,
482,,,,,,,,,,,,,,
483,979666,4/29/13,Congressman A1 Green,"Writes in support for CBP inspection personnel at the William P. Hobby Airport in Houston, Texas.",,,,,,,,,,
484,977937,4/8/13,Congressman Tim Griffin,Writes on behalf of his constituent regarding the recent purchase of agent uniforms during sequestration.,,,,,,,,,,
485,977985,4/9/13,Congressman Morgan Griffith,Writes on behalf of a constituent with concerns regarding the safety of the park and ride system.,,,,,,,,,,
486,978959,4/19/13,Congressman Luis V. Gutierrez,Writes in opposition to building for-profit immigration detention centers.,,,,,,,,,,
487,978385,4/12/13,Congressman Janice Hahn,Urges the Secretary to reverse the Administrator's decision and override the policy allowing knives on airplanes.,,,,,,,,,,
488,979559,4/26/13,Congressman Colleen Hanabusa,Writes to express opposition to the Department's plans to open a CBP preclearance facility at the Abu Dhabi International Airport in the United Arab Emirates.,,,,,,,,,,
489,979585,4/26/13,Congressman Brian Higgins,Write in opposition of a conducting a study to see whether fees should be assessed on passengers and pedestrians crossing in the U.S. at land crossings.,,,,,,,,,,
490,,,,,,,,,,,,,,
491,979752,4/29/13,Congressman Brian Higgins,Write in opposition of a conducting a study to see whether fees should be assessed on passengers and pedestrians crossing in the U.S. at land crossings.,,,,,,,,,,
492,979254,4/24/13,Congressman Steven Horsford,Writes to request a detailed explanation of why the Las Vegas Urban Area (LUVA) Relative Risk Profile ranking has dropped from 30 to 33 affecting UASI funding.,,,,,,,,,,
493,978637,4/17/13,Senator Johnny Isakson,Writes on behalf of a constituent requesting information about why he was denied access to work in the Rutgers Building in Atlanta for the Federal Emergency Management Agency.,,,,,,,,,,
494,979549,4/26/13,Congressman Walter B. Jones,Writes to request the expeditious processing of H-2B nonimmigrant visa program applications.,,,,,,,,,,
495,979553,4/26/13,Congressman Joseph Kennedy,Writes to support a recent request made by the Massachusetts Executive Office of Public Safety and Security for a no-cost six-month extension on it's FY2010 State Homeland Security Program (SHSP) Grant funds.,,,,,,,,,,
496,,,,,,,,,,,,,,
497,977915,4/5/13,Congressman Dale E. Kildee,Writes on behalf of constituent regarding issues he has encountered on numerous occasions when coming back into the country from abroad.,,,,,,,,,,
498,979330,4/24/13,Congressman John Kline,"Requests information regarding the Department's procurement of ammunition, weapons, and armored vehicles.",,,,,,,,,,
499,979790,4/29/13,Senator Amy Klobuchar,Write to express concern with the legislative proposal included in the Department's Fiscal Year 2014 budget request to study the feasibility of establishing a land border crossing fee,,,,,,,,,,
500,978156,4/10/13,Congressman Leonard Lance,Requests a briefing about the procurement of ammunition by DHS.,,,,,,,,,,
501,977371,4/3/13,Senator Mary L. Landrieu,Requests information regarding the Department's progress towards the small business contracting goal after reduced spending under sequestration.,,,,,,,,,,
502,978515,4/15/13,Congressman John B. Larson,"Writes on behalf of constituent    his wife, regarding their request for Deferred Action Status/Prosecutorial Discretion.",,,,,,,,,,
503,,,,,,,,,,,,,,
504,978433,4/15/13,Senator Frank R. Lautenberg,Expresses concerns over airliner vulnerabilities to software hacking.,,,,,,,,,,
505,977620,4/4/13,Senator Patrick J. Leahy,Write to support the implementation of the cross border passenger rail preclearance facility in Montreal to improve and expand cross-border passenger rail travel between the U.S. and Canada.,,,,,,,,,,
506,979205,4/23/13,Senator Carl Levin,Writes regarding immigration issues with a constituent.,,,,,,,,,,
507,978329,4/12/13,Congressman Blaine Luetkemeyer,Expresses concern over the Department's request for personal information from the State of Missouri and requests information regarding Missouri's REAL ID compliance.,,,,,,,,,,
508,977538,4/4/13,Senator John McCain,"Writes on behalf of constituent,    who requests security at Stewart Mountain Dam.",,,,,,,,,,
509,978369,4/26/13,Senator John McCain,Request information on the release of immigrant detainees as a result of sequestration.,,,,,,,,,,
510,,,,,,,,,,,,,,
511,979551,4/26/13,Senator John McCain,Writes with questions concerning the Joint Field Command (JFC) organization in Tucson.,,,,,,,,,,
512,977246,4/2/13,Senator Claire McCaskill,Writes on behalf of constituent regarding a contractor's holiday pay.,,,,,,,,,,
513,977725,4/5/13,Congressman Michael McCaul,"Writes regarding the effectivness of keeping illegal immigrants, drug smugglers, and potential terrorists out of our country given the investment to border security.",,,,,,,,,,
514,978402,4/12/13,Congressman Michael McCaul,Requests the Department to provide a detailee from TSA to serve on the Committee on Homeland Security.,,,,,,,,,,
515,978834,4/18/13,Congressman Michael McCaul,Request information on the Department's decision to provide the CBP preclearance operations to the United Arab Emirates' Abu Dhabi International Airport.,,,,,,,,,,
516,,,,,,,,,,,,,,
517,978882,4/19/13,Congressman Michael McCaul,Write regarding media reports which indicate the person of interest in the terrorist attack at the Boston Marathon is currently scheduled for immediate deportation to Saudi Arabia.,,,,,,,,,,
518,978980,4/19/13,Congressman Michael McCaul,Requests a classified briefing regarding the original person of interest in the terrorist attack at the Boston Marathon.,,,,,,,,,,
519,979625,4/26/13,Congressman Michael McCaul,Request all information pertaining to one of the terrorists responsible for the attack in Boston.,,,,,,,,,,
520,979784,4/29/13,Congressman Michael McCaul,Write regarding an investigation into the Boston Marathon Bombing.,,,,,,,,,,
521,978187,4/10/13,Senator Barbara A. Mikulski,Urges DOL and DHS immediate approval of pending H-2B Nonimmigrant Visa Program petitions and publication of a new rule for H-2B Program wage structure.,,,,,,,,,,
522,,,,,,,,,,,,,,
523,,,,,,,,,,,,,,
524,978784,4/18/13,Senator Barbara A. Mikulski,Writes on behalf of a constituent requesting an SES position with the Department.,,,,,,,,,,
525,978909,4/19/13,Congressman Candice S. Miller,"Writes on behalf of a constituent seeking aid in retreiving documents related to her husband's, a CBP employee, death.",,,,,,,,,,
526,978432,4/15/13,Senator Lisa Murkowski,Urges DOL and DHS immediate approval of pending H-2B Nonimmigrant Visa Program petitions and publication of a new rule for H-2B Program wage structure.,,,,,,,,,,
527,979244,4/24/13,Senator Lisa Murkowski,Requests OIG closely scrutinize TSA's implementation of allowing small knives on planes in light of recent incident in Boston and the fact that it exposes a new weakness in aviation security.,,,,,,,,,,
528,979206,4/23/13,Congressman Christopher S. Murphy,Writes to request information confirming how the lack of domestically manufactured transformers or transformer parts delayed power restoration after Hurricane Sandy.,,,,,,,,,,
529,979472,4/25/13,Senator Patty Murray,Writes on behalf of constituent    who is having difficulties obtaining a new TWIC card.,,,,,,,,,,
530,,,,,,,,,,,,,,
531,,,,,,,,,,,,,,
532,978300,4/11/13,Congressman Richard E. Neal,Writes on behalf of a constituent regarding the Department's recent purchase of ammunition and tanks.,,,,,,,,,,
533,978350,4/11/13,Senator Bill Nelson,Writes on behalf of a constituent regarding her termination of service from TSA.,,,,,,,,,,
534,978236,4/11/13,Congressman Beto O'Rourke,Expresses the desire for El Paso to be considered for one of the five Section 560 Pilot Projects.,,,,,,,,,,
535,977908,4/8/13,Congressman Bill L. Owens,Writes on behalf of constituent to inform the Department about his company ITS3.,,,,,,,,,,
536,979275,4/24/13,Congressman Bill L. Owens,Writes with a follow up question to the House Appropriations Subcommittee hearing regarding his concern about the financial stability of Boarder Patrol agents in New York in regards to sequestration.,,,,,,,,,,
537,978521,4/11/13,Congressman Steven Palazzo,Encourages support of CBP's data center migration efforts to reduce costs and increase efficiency.,,,,,,,,,,
538,979114,4/23/13,Congressman Steven Palazzo,Writes on behalf of constituent who needs assistance with H-2B VISA approvals that have been suspended.,,,,,,,,,,
539,,,,,,,,,,,,,,
540,979380,4/25/13,Congressman Steven Palazzo,"Concerned over recent acquisition contracts dealing with ammunition, Mine Resistant Ambush Protected (MRAP) vehicles, and bagpipes.",,,,,,,,,,
541,977238,12/20/11,Congressman Nelson Peacock,"GAO-11-873, Quadrennial Homeland Security Review: Enhanced Stakeholder Consultation and Use of Risk Information Could Strengthen Future Reviews",,,,,,,,,,
542,977260,1/5/12,Congressman Nelson Peacock,"GAO-11-857, Federal Courthouses: Improved Collaboration Needed to Meet Demands of a Complex Security Environment",,,,,,,,,,
543,,,,,,,,,,,,,,
544,977262,12/19/11,Congressman Nelson Peacock,"GAO-12-22, Arizona Border Surveillance Technology: More Information on Plans and Costs Is Needed Before Proceeding",,,,,,,,,,
545,977264,12/6/11,Congressman Nelson Peacock,"GAO-11-554, Federal Protective Service: Progress Made but Improved Schedule and Cost Estimate Needed to Complete Transition",,,,,,,,,,
546,977268,12/15/11,Congressman Nelson Peacock,"GAO-12-86, Deepwater Horizon Oil Spill: Actions Needed to Reduce Evolving but Uncertain Federal Financial Risks",,,,,,,,,,
547,,,,,,,,,,,,,,
548,,,,,,,,,,,,,,
549,977995,2/24/12,Congressman Nelson Peacock,USCIS Report to Congress on Characteristics of H-1B Specialty Occupation Workers,,,,,,,,,,
550,977977,4/11/12,Congressman Nelson Peacock,USCG - Oil Pollution Act Liability Limits in 2011 (FY 2011 Annual Report to Congress),,,,,,,,,,
551,977997,2/2/12,Congressman Nelson Peacock,"USCIS - Report on Adjustments of Status Granted under Section 13 of the Act of September 11, 1957 (Monthly Report to Congress December 1, 2011 to December 31, 2011).",,,,,,,,,,
552,978000,5/21/12,Congressman Nelson Peacock,USCG - Preliminary Analysis of Emerging Biometric Capabilities for Coast Guard Operations,,,,,,,,,,
553,,,,,,,,,,,,,,
554,,,,,,,,,,,,,,
555,977999,10/18/12,Congressman Nelson Peacock,USCIS - Report on Internal Affairs Investigations (Semi-Annual Report to Congress for July - December 2011),,,,,,,,,,
556,978211,10/19/12,Congressman Nelson Peacock,"USCIS - H-2B Nonagricultural Temporary Worker Visa and Status (FY2012 Semiannual Report - Part 1: April 1,2011 - March 31, 2012)",,,,,,,,,,
557,978249,11/30/12,Congressman Nelson Peacock,"Enrolled Bill H.R. 915, the ""Jaime Zapata Border Enforcement Security Task Force Act"".",,,,,,,,,,
558,978217,11/21/12,Congressman Nelson Peacock,TSA - Dispersion Modeling of Catastrophic Chemical Releases of TIH Materials from Railroad Tank Cars,,,,,,,,,,
559,,,,,,,,,,,,,,
560,,,,,,,,,,,,,,
561,978255,9/26/12,Congressman Nelson Peacock,USCIS - Temporary Protected Status: Calendar Year 2011 Annual Report,,,,,,,,,,
562,978256,9/26/12,Congressman Nelson Peacock,USCIS - Report on Internal Affairs Investigations (SemiAnnual Report for January - June 2011),,,,,,,,,,
563,978145,4/10/13,Senator Jack Reed,Writes in support of Rhode Island Economic Development Corporation's (RIEDC) request for a four month extension on its current Port Security Grant.,,,,,,,,,,
564,979755,4/29/13,Senator Harry Reid,Writes to request immediate attention and a detailed explanation for why the LVUA (Las Vegas Urban Area) Relative Risk Profile ranking dropped from 30 to 33.,,,,,,,,,,
565,,,,,,,,,,,,,,
566,,,,,,,,,,,,,,
567,977934,4/8/13,Congressman Reid Ribble,Request adequate staffing by CBP at the Green Bay Airport to meet FAA requirements.,,,,,,,,,,
568,978908,4/19/13,Congressman Dennis Ross,"Writes on behalf of constituents, Mr and Mrs. Windham who write with concerns regarding the release of their belongings from the port of Miami that was shipped from Romania.",,,,,,,,,,
569,978542,4/15/13,Senator Marco Rubio,Writes on behalf of his constituent requesting expedited naturalization.,,,,,,,,,,
570,978647,,Senator Marco Rubio,,,,,,,,,,,
571,977726,4/5/13,Congressman John P. Sarbanes,Writes on behalf of a constituent who believes she's being targeted under a surveillance program.,,,,,,,,,,
572,978293,4/11/13,Congressman John P. Sarbanes,Writes on behalf of a constituent regarding the Department's recent decision to purchase larges amounts of ammunition.,,,,,,,,,,
573,978732,4/17/13,Congressman Janice D. Schakowsky,Writes in opposition of for-profit immigration detention facilities.,,,,,,,,,,
574,978510,4/15/13,Senator Brian Schatz,Writes on behalf of a constituent who believes approximately 3.3 pounds of fish were stollen by TSA employees in Las Vegas.,,,,,,,,,,
575,,,,,,,,,,,,,,
576,,,,,,,,,,,,,,
577,978615,4/16/13,Senator Charles E. Schumer,Requests assistance with pending grant application for City of Cortland Fire Department.,,,,,,,,,,
578,979227,4/23/13,Senator Jeanne Shaheen,"Writes in support of the Greenland, NH Fire Department's applications for funding frrom FEMA.",,,,,,,,,,
579,977972,4/9/13,Congressman Bill Shuster,Writes on behalf of a constituent regarding the trusted traveler program.,,,,,,,,,,
580,979219,,Congressman Bennie G. Thompson,,,,,,,,,,,
581,979730,4/26/13,Congressman Bennie G. Thompson,Requests information regarding Special Government Employees (SGEs).,,,,,,,,,,
582,978930,4/19/13,Congressman Dina Titus,Writes requesting information as to why Las Vegas Urban Area Relative Risk Profde ranking was adjusted.,,,,,,,,,,
583,978780,4/18/13,Senator Patrick Toomey,Writes on behalf of constituents concerned over the deportation of a family.,,,,,,,,,,
584,979214,4/23/13,Senator Mark Udall,"Invite the Secretary to brief the Colorado Thirty Group on homeland security, intelligence, and defense issues on May 21, 2013.",,,,,,,,,,
585,,,,,,,,,,,,,,
586,977561,4/4/13,Senator Tom Udall,Writes in regards to a constituent who is requesting assistance with changing her last name on permanent resident card and social security card in order to refinance home and after a divorce.,,,,,,,,,,
587,978422,4/12/13,Congressman Filemon Vela,Request justification for eliminating Administratively Uncontrolled Overtime for Border Patrol Agents and urge to reconsider any decision that will result in lower staffing levels along our nation's borders.,,,,,,,,,,
588,979750,4/29/13,Senator Mark R. Warner,Writes in support of re-instating the Hampton Roads region in the risk based Urban Area Security Grant (UASI) program.,,,,,,,,,,
589,978042,4/9/13,Congressman Henry Waxman,"The Bicameral Task Force on Climate Change requests the Secretary’s support for a response to their request to federal Inspectors General to assess the requirements, challenges, authorities and organizational performance of government agencies related to Climate Change Adaptation programs, in light of GAO having identified Climate Change as high-risk.",,,,,,,,,,
590,,,,,,,,,,,,,,
591,977540,4/4/13,Congressman Frank R. Wolf,Writes on behalf of a constituent whose contract request with the Department was denied.,,,,,,,,,,
592,,,,,,,,,,,,,,
593,,,,,,,,,,,,,,
594,,,,,,,,,,,,,,
595,WF#,Receive Date,Congressman Name,Subject of Request,,,,,,,,,,
596,982404,5/23/13,Congressman Janice South -West,Applicant writing regarding her husband death.,,,,,,,,,,
597,982165,5/23/13,Congressman Ron Barber,Writes on behalf of a constituent regarding his brother's Redress Inquiry over the claim he overstayed his visa.,,,,,,,,,,
598,981708,5/17/13,Senator Max Baucus,"Write with concern about the implementation of the fee reimbursement program authorized under section 560 in the Consolidated and Further Continuing Appropriations Act, 2013 and the request for similar authority proposed in the President's fiscal year 2014 budget.",,,,,,,,,,
599,982026,5/22/13,Senator Mark Begich,Encourages the Department to request the transfer of 14 C-27J aircraft from the U.S. Air Force to the U.S. Coast Guard.,,,,,,,,,,
600,,,,,,,,,,,,,,
601,982132,5/23/13,Senator Richard M. Burr,"Writes on behalf of constituent,    who took photographs of her fathers former place of service and was questioned by DHS who said they will place her on a watch list.",,,,,,,,,,
602,981560,5/16/13,Congressman Ken Calvert,Requests an update on TSA's overtime policy and implementation.,,,,,,,,,,
603,982652,5/30/13,Congressman Ken Calvert,Writes on behalf of a constituent in search of a response to a FOIA request.,,,,,,,,,,
