Sort,X2,X3,X4,X5,FROM,DATE,SUBJECT,TYPE,CERTAINTY,ALT_TYPE,POLICY_EVENT,EVENT_NAME,EVENT_DATE,NOTES
403,1123724,4/29/2016,Congressman M. Tia Johnson,CBP - Customs and Border Protection Issue Papers to be Revised (Attached) 1. Biometric Entry/Exit 2. CBPO Staffing Challenges and Status 3. UAS operations 4. UAS IG Report 5. Pre-clearance (non-Canada) 6. Pre-clearance 7. ESTA 8. Family Units 9. Northern Border Operations 10. Overstay Rates 1 L Op Phalanx/DoD Support for Southwest Border 12. Border Metrics 13. Southern Border and Approaches & JTFs (Cross-Cutting) 14. Efforts to prevent Foreign Fighter Travel 15. Watchlisting/CBP Use and ATS-G 16. UAS OIG Report 17. Office of Air and Marine Realignment 18. Lfnaccompanied Children/CBP,,,,,,,,,,
404,,,,,,,,,,,,,,
405,May Privacy Office Congressional Report Opened between 5/1/2016 and 5/31/16,,,,,,,,,,,,,
406,1123709,4/29/2016,Congressman M. Tia Johnson,CBP - Customs and Border Protection Issue Papers to be Revised (Attached) 1. Biometric Entry/Exit 2. CBPO Staffing Challenges and Status 3. UAS operations 4. UAS IG Report 5. Pre-clearance (non-Canada) 6. Pre-clearance 7. ESTA 8. Family Units 9. Northern Border Operations 10. Overstay Rates 11. Op Phalanx/DoD Support for Southwest Border 12. Border Metrics 13. Southern Border and Approaches & JTFs (Cross-Cutting) 14. Efforts to prevent Foreign Fighter Travel 15. Watchlisting/CBP Use and ATS-G 16. UAS OIG Report 17. Office of Air and Marine Realignment 18. Unaccompanied Children/CBP,,,,,,,,,,
407,1123725,4/29/2016,Congressman M. Tia Johnson,CBP - Customs and Border Protection Issue Papers to be Revised (Attached) 1. Biometric Entry/Exit 2. CBPO Staffing Challenges and Status 3. UAS operations 4. UAS IG Report 5. Pre-clearance (non-Canada) 6. Pre-clearance 7. ESTA 8. Family Units 9. Northern Border Operations 10. Overstay Rates 11. Op Phalanx/DoD Support for Southwest Border 12. Border Metrics 13. Southern Border and Approaches & JTFs (Cross-Cutting) 14. Efforts to prevent Foreign Fighter Travel 15. Watchlisting/CBP Use and ATS-G 16. UAS OIG Report 17. Office of Air and Marine Realignment 18. Unaccompanied Children/CBP,,,,,,,,,,
408,,,,,,,,,,,,,,
409,May Privacy Office Congressional Report Opened between 5/1/2016 and 5/31/16,,,,,,,,,,,,,
410,1123726,4/29/2016,Congressman M. Tia Johnson,CBP - Customs and Border Protection Issue Papers to be Revised (Attached) 1. Biometric Entry/Exit 2. CBPO Staffing Challenges and Status 3. UAS operations 4. UAS IG Report 5. Pre-clearance (non-Canada) 6. Pre-clearance 7. ESTA 8. Family Units 9. Northern Border Operations 10. Overstay Rates 11. Op Phalanx/DoD Support for Southwest Border 12. Border Metrics 13. Southern Border and Approaches & JTFs (Cross-Cutting) 14. Efforts to prevent Foreign Fighter Travel 15. Watchlisting/CBP Use and ATS-G 16. UAS OIG Report 17. Office of Air and Marine Realignment 18. Unaccompanied Children/CBP,,,,,,,,,,
411,1123710,4/29/2016,Congressman M. Tia Johnson,CBP - Customs and Border Protection Issue Papers to be Revised (Attached) 1. Biometric Entry/Exit 2. CBPO Staffing Challenges and Status 3. UAS operations 4. UAS IG Report 5. Pre-clearance (non-Canada) 6. Pre-clearance 7. ESTA 8. Family Units 9. Northern Border Operations 10. Overstay Rates 11. Op Phalanx/DoD Support for Southwest Border 12. Border Metrics 13. Southern Border and Approaches & JTFs (Cross-Cutting) 14. Efforts to prevent Foreign Fighter Travel 15. Watchlisting/CBP Use and ATS-G 16. UAS OIG Report 17. Office of Air and Marine Realignment 18. Unaccompanied Children/CBP,,,,,,,,,,
412,,,,,,,,,,,,,,
413,May Privacy Office Congressional Report Opened between 5/1/2016 and 5/31/16,,,,,,,,,,,,,
414,1123727,4/29/2016,Congressman M. Tia Johnson,CBP - Customs and Border Protection Issue Papers to be Revised (Attached) 1. Biometric Entry/Exit 2. CBPO Staffing Challenges and Status 3. UAS operations 4. UAS IG Report 5. Pre-clearance (non-Canada) 6. Pre-clearance 7. ESTA 8. Family Units 9. Northern Border Operations 10. Overstay Rates 11. Op Phalanx/DoD Support for Southwest Border 12. Border Metrics 13. Southern Border and Approaches & JTFs (Cross-Cutting) 14. Efforts to prevent Foreign Fighter Travel 15. Watchlisting/CBP Use and ATS-G 16. UAS OIG Report 17. Office of Air and Marine Realignment 18. Unaccompanied Children/CBP,,,,,,,,,,
415,1123728,4/29/2016,Congressman M. Tia Johnson,CBP - Customs and Border Protection Issue Papers to be Revised (Attached) 1. Biometric Entry/Exit 2. CBPO Staffing Challenges and Status 3. UAS operations 4. UAS IG Report 5. Pre-clearance (non-Canada) 6. Pre-clearance 7. ESTA 8. Family Units 9. Northern Border Operations 10. Overstay Rates 11. Op Phalanx/DoD Support for Southwest Border 12. Border Metrics 13. Southern Border and Approaches & JTFs (Cross-Cutting) 14. Efforts to prevent Foreign Fighter Travel 15. Watchlisting/CBP Use and ATS-G 16. UAS OIG Report 17. Office of Air and Marine Realignment 18. Unaccompanied Children/CBP,,,,,,,,,,
416,,,,,,,,,,,,,,
417,May Privacy Office Congressional Report Opened between 5/1/2016 and 5/31/16,,,,,,,,,,,,,
418,1123711,4/29/2016,Congressman M. Tia Johnson,CBP - Customs and Border Protection Issue Papers to be Revised (Attached) 1. Biometric Entry/Exit 2. CBPO Staffing Challenges and Status 3. UAS operations 4. UAS IG Report 5. Pre-clearance (non-Canada) 6. Pre-clearance 7. ESTA 8. Family Units 9. Northern Border Operations 10. Overstay Rates 11. Op Phalanx/DoD Support for Southwest Border 12. Border Metrics 13. Southern Border and Approaches & JTFs (Cross-Cutting) 14. Efforts to prevent Foreign Fighter Travel 15. Watchlisting/CBP Use and ATS-G 16. UAS OIG Report 17. Office of Air and Marine Realignment 18. Unaccompanied Children/CBP,,,,,,,,,,
419,1123712,4/29/2016,Congressman M. Tia Johnson,CBP - Customs and Border Protection Issue Papers to be Revised (Attached) I. Biometric Entry/Exit 2. CBPO Staffing Challenges and Status 3. UAS operations 4. UAS IG Report 5. Pre-clearance (non-Canada) 6. Pre-clearance 7. ESTA 8. Family Units 9. Northern Border Operations 10. Overstay Rates 11. Op Phalanx/DoD Support for Southwest Border 12. Border Metrics 13. Southern Border and Approaches & JTFs (Cross-Cutting) 14. Efforts to prevent Foreign Fighter Travel 15. Watchlisting/CBP Use and ATS-G 16. UAS OIG Report 17. Office of Air and Marine Realignment 18. Unaccompanied Children/CBP,,,,,,,,,,
420,,,,,,,,,,,,,,
421,May Privacy Office Congressional Report Opened between 5/1/2016 and 5/31/16,,,,,,,,,,,,,
422,1123729,4/29/2016,Congressman M. Tia Johnson,CBP - Customs and Border Protection Issue Papers to be Revised (Attached) 1. Biometric Entry/Exit 2. CBPO Staffing Challenges and Status 3. UAS operations 4. UAS IG Report 5. Pre-clearance (non-Canada) 6. Pre-clearance 7. ESTA 8. Family Units 9. Northern Border Operations 10. Overstay Rates 11. Op Phalanx/DoD Support for Southwest Border 12. Border Metrics 13. Southern Border and Approaches & JTFs (Cross-Cutting) 14. Efforts to prevent Foreign Fighter Travel 15. Watchlisting/CBP Use and ATS-G 16. UAS OIG Report 17. Office of Air and Marine Realignment 18. Unaccompanied Children/CBP,,,,,,,,,,
423,1123730,4/29/2016,Congressman M. Tia Johnson,CBP - Customs and Border Protection Issue Papers to be Revised (Attached) 1. Biometric Entry/Exit 2. CBPO Staffing Challenges and Status 3. UAS operations 4. UAS IG Report 5. Pre-clearance (non-Canada) 6. Pre-clearance 7. ESTA 8. Family Units 9. Northern Border Operations 10. Overstay Rates 11. Op Phalanx/DoD Support for Southwest Border 12. Border Metrics 13. Southern Border and Approaches & JTFs (Cross-Cutting) 14. Efforts to prevent Foreign Fighter Travel 15. Watchlisting/CBP Use and ATS-G 16. UAS OIG Report 17. Office of Air and Marine Realignment 18. Unaccompanied Children/CBP,,,,,,,,,,
424,,,,,,,,,,,,,,
425,May Privacy Office Congressional Report Opened between 5/1/2016 and 5/31/16,,,,,,,,,,,,,
426,1123713,4/29/2016,Congressman M. Tia Johnson,CBP - Customs and Border Protection Issue Papers to be Revised (Attached) 1. Biometric Entry/Exit 2. CBPO Staffing Challenges and Status 3. UAS operations 4. UAS IG Report 5. Pre-clearance (non-Canada) 6. Pre-clearance 7. ESTA 8. Family Units 9. Northern Border Operations 10. Overstay Rates 11. Op Phalanx/DoD Support for Southwest Border 12. Border Metrics 13. Southern Border and Approaches & JTFs (Cross-Cutting) 14. Efforts to prevent Foreign Fighter Travel 15. Watchlisting/CBP Use and ATS-G 16. UAS OIG Report 17. Office of Air and Marine Realignment 18. Unaccompanied Children/CBP,,,,,,,,,,
427,1123731,4/29/2016,Congressman M. Tia Johnson,CBP - Customs and Border Protection Issue Papers to be Revised (Attached) 1. Biometric Entry/Exit 2. CBPO Staffing Challenges and Status 3. UAS operations 4. UAS IG Report 5. Pre-clearance (non-Canada) 6. Pre-clearance 7. ESTA 8. Family Units 9. Northern Border Operations 10. Overstay Rates 11. Op Phalanx/DoD Support for Southwest Border 12. Border Metrics 13. Southern Border and Approaches & JTFs (Cross-Cutting) 14. Efforts to prevent Foreign Fighter Travel 15. Watchlisting/CBP Use and ATS-G 16. UAS OIG Report 17. Office of Air and Marine Realignment 18. Unaccompanied Children/CBP,,,,,,,,,,
428,,,,,,,,,,,,,,
429,May Privacy Office Congressional Report Opened between 5/1/2016 and 5/31/16,,,,,,,,,,,,,
430,1123714,4/29/2016,Congressman M. Tia Johnson,CBP - Customs and Border Protection Issue Papers to be Revised (Attached) 1. Biometric Entry/Exit 2. CBPO Staffing Challenges and Status 3. UAS operations 4. UAS IG Report 5. Pre-clearance (non-Canada) 6. Pre-clearance 7. ESTA 8. Family Units 9. Northern Border Operations 10. Overstay Rates 11. Op Phalanx/DoD Support for Southwest Border 12. Border Metrics 13. Southern Border and Approaches & JTFs (Cross-Cutting) 14. Efforts to prevent Foreign Fighter Travel 15. Watchlisting/CBP Use and ATS-G 16. UAS OIG Report 17. Office of Air and Marine Realignment 18. Unaccompanied Children/CBP,,,,,,,,,,
431,1123732,4/29/2016,Congressman M. Tia Johnson,CBP - Customs and Border Protection Issue Papers to be Revised (Attached) I. Biometric Entry/Exit 2. CBPO Staffing Challenges and Status 3. UAS operations 4. UAS IG Report 5. Pre-clearance (non-Canada) 6. Pre-clearance 7. ESTA 8. Family Units 9. Northern Border Operations 10. Overstay Rates 11. Op Phalanx/DoD Support for Southwest Border 12. Border Metrics 13. Southern Border and Approaches & JTFs (Cross-Cutting) 14. Efforts to prevent Foreign Fighter Travel 15. Watchlisting/CBP Use and ATS-G 16. UAS OIG Report 17. Office of Air and Marine Realignment 18. Unaccompanied Children/CBP,,,,,,,,,,
432,,,,,,,,,,,,,,
433,May Privacy Office Congressional Report Opened between 5/1/2016 and 5/31/16,,,,,,,,,,,,,
434,1123715,4/29/2016,Congressman M. Tia Johnson,CBP - Customs and Border Protection Issue Papers to be Revised (Attached) 1. Biometric Entry/Exit 2. CBPO Staffing Challenges and Status 3. UAS operations 4. UAS IG Report 5. Pre-clearance (non-Canada) 6. Pre-clearance 7. ESTA 8. Family Units 9. Northern Border Operations 10. Overstay Rates 11. Op Phalanx/DoD Support for Southwest Border 12. Border Metrics 13. Southern Border and Approaches & JTFs (Cross-Cutting) 14. Efforts to prevent Foreign Fighter Travel 15. Watchlisting/CBP Use and ATS-G 16. UAS OIG Report 17. Office of Air and Marine Realignment 18. Unaccompanied Children/CBP,,,,,,,,,,
435,1123733,4/29/2016,Congressman M. Tia Johnson,CBP - Customs and Border Protection Issue Papers to be Revised (Attached) 1. Biometric Entry/Exit 2. CBPO Staffing Challenges and Status 3. UAS operations 4. UAS IG Report 5. Pre-clearance (non-Canada) 6. Pre-clearance 7. ESTA 8. Family Units 9. Northern Border Operations 10. Overstay Rates 11. Op Phalanx/DoD Support for Southwest Border 12. Border Metrics 13. Southern Border and Approaches & JTFs (Cross-Cutting) 14. Efforts to prevent Foreign Fighter Travel 15. Watchlisting/CBP Use and ATS-G 16. UAS OIG Report 17. Office of Air and Marine Realignment 18. Unaccompanied Children/CBP,,,,,,,,,,
436,,,,,,,,,,,,,,
437,May Privacy Office Congressional Report Opened between 5/1/2016 and 5/31/16,,,,,,,,,,,,,
438,1123736,4/29/2016,Congressman M. Tia Johnson,CBP - Customs and Border Protection Issue Papers to be Revised (Attached) 1. Biometric Entry/Exit 2. CBPO Staffing Challenges and Status 3. UAS operations 4. UAS IG Report 5. Pre-clearance (non-Canada) 6. Pre-clearance 7. ESTA 8. Family Units 9. Northern Border Operations 10. Overstay Rates 11. Op Phalanx/DoD Support for Southwest Border 12. Border Metrics 13. Southern Border and Approaches & JTFs (Cross-Cutting) 14. Efforts to prevent Foreign Fighter Travel 15. Watchlisting/CBP Use and ATS-G 16. UAS OIG Report 17. Office of Air and Marine Realignment 18. Unaccompanied Children/CBP,,,,,,,,,,
439,1123734,4/29/2016,Congressman M. Tia Johnson,New Issue Papers to be Developed- TSA Behavior Detection and Analysis Program,,,,,,,,,,
440,1123735,4/29/2016,Congressman M. Tia Johnson,CBP - Customs and Border Protection New Issue Papers to be Developed 1. Layered Border Screening Approach (classified and unclassified versions),,,,,,,,,,
441,1123756,4/29/2016,Congressman M. Tia Johnson,"Policy: Please update the attached issue papers into one updated paper on this topic ” Heroin/Opioid Trends and DHS Interdiction Efforts""",,,,,,,,,,
442,1123757,4/29/2016,Congressman M. Tia Johnson,New Issue Papers to be Developed - TSA Wait times and Passenger Volume Mitigation,,,,,,,,,,
443,1123737,4/29/2016,Congressman M. Tia Johnson,CBP - Customs and Border Protection New Issue Papers to be Developed 3. Zika - Border Control Measures,,,,,,,,,,
444,1123758,4/29/2016,Congressman M. Tia Johnson,New Issue Papers to be Developed - TSA Response to IS IL aviation threat,,,,,,,,,,
445,,,,,,,,,,,,,,
446,May Privacy Office Congressional Report Opened between 5/1/2016 and 5/31/16,,,,,,,,,,,,,
447,1123759,4/29/2016,Congressman M. Tia Johnson,CBP - Customs and Border Protection New Issue Papers to be Developed 4. Special Interest Aliens,,,,,,,,,,
448,1123739,4/29/2016,Congressman M. Tia Johnson,New Issue Paper to be Developed - ICE Conversion of ERO to LEAP,,,,,,,,,,
449,1123760,4/29/2016,Congressman M. Tia Johnson,New Issue Papers to be Developed -MGMT Management Issues Overview Paper,,,,,,,,,,
450,1123761,4/29/2016,Congressman M. Tia Johnson,New Issue Papers to be Developed -MGMT Employee Morale/Engagement and HQ and Component Survey Results Over the Past Two Years,,,,,,,,,,
451,1123762,4/29/2016,Congressman M. Tia Johnson,New Issue Papers to be Developed -MGMT Cyber Hiring and Implementation of new cyber hiring authorities,,,,,,,,,,
452,1123740,4/29/2016,Congressman M. Tia Johnson,Issue Papers to be Revised/Updated -T&A Social Media Task Force,,,,,,,,,,
453,1123763,4/29/2016,Congressman M. Tia Johnson,Issue Papers to be Located or Developed as New Documents World Wide/Homeland Threats,,,,,,,,,,
454,1123741,4/29/2016,Congressman M. Tia Johnson,Issue Papers to be Located or Developed as New Documents Threat to aviation,,,,,,,,,,
455,1123764,4/29/2016,Congressman M. Tia Johnson,Issue Papers to be Located or Developed as New Documents 1S1L chemical/biological threat,,,,,,,,,,
456,1123765,4/29/2016,Congressman M. Tia Johnson,Issue Papers to be Located or Developed as New Documents DHS Data Framework,,,,,,,,,,
457,1123766,4/29/2016,Congressman M. Tia Johnson,Issue Papers to be Located or Developed as New Documents Fusion Centers,,,,,,,,,,
458,,,,,,,,,,,,,,
459,May Privacy Office Congressional Report Opened between 5/1/2016 and 5/31/16,,,,,,,,,,,,,
460,1123767,4/29/2016,Congressman M. Tia Johnson,"New Issue Paper to be Developed Hot FEMA Topics (Grants, CCTA, Catastrophic Planning, NCR)",,,,,,,,,,
461,1123768,4/29/2016,Congressman M. Tia Johnson,New Issue Papers to be Developed 1. Engagement/Information Sharing with Europe,,,,,,,,,,
462,1123742,4/29/2016,Congressman M. Tia Johnson,"New Issue Papers to be Developed 2, Engagement/Information Sharing with Middle East",,,,,,,,,,
463,1123743,4/29/2016,Congressman M. Tia Johnson,New Issue Papers to be Developed 3. Secure Real-Time Platform,,,,,,,,,,
464,1123744,4/29/2016,Congressman M. Tia Johnson,New Issue Papers to be Developed 4. Watchlisting/DHS Operations and Overview,,,,,,,,,,
465,1123745,4/29/2016,Congressman M. Tia Johnson,New Issue Papers to be Developed 5. Turkey engagement on stemming foreign fighter flows,,,,,,,,,,
466,1123746,4/29/2016,Congressman M. Tia Johnson,"Issue Papers to be Revised/Updated 1, Visa Waiver Program/Dual nationals",,,,,,,,,,
467,1123747,4/29/2016,Congressman M. Tia Johnson,"Issue Papers to be Revised/Updated 2, Preclearance Agreement/Canada",,,,,,,,,,
468,1123769,4/29/2016,Congressman M. Tia Johnson,Issue Papers to be Revised/Updated 2. Foreign Fighters,,,,,,,,,,
469,1123835,4/29/2016,Congressman M. Tia Johnson,"Issue Papers to be Updated (Attached) 2, S&T Border Technology",,,,,,,,,,
470,1124942,5/20/2016,Congressman Ron Johnson,Thank the Deputy Secretary for agreeing to testify before the Senate Homeland Security and Governmental Affairs Committee on May 26.,,,,,,,,,,
471,1125002,5/23/2016,Congressman Daniel W. Lipinski,Supports the City of Lockport's application under the Port Security grant Program.,,,,,,,,,,
472,,,,,,,,,,,,,,
473,May Privacy Office Congressional Report Opened between 5/1/2016 and 5/31/16,,,,,,,,,,,,,
474,1124643,5/17/2016,Congressman Stephen Lynch,Requests assistance for a constituent regarding his Global Entry application.,,,,,,,,,,
475,1125097,5/24/2016,Congressman Kenny Marchant,Requests information regarding transport of illegal aliens on commercial airline flights.,,,,,,,,,,
476,1124587,5/17/2016,Congressman Claire McCaskill,Requests information regarding the Department's assistance to OPM's secure information technology environment.,,,,,,,,,,
477,1124871,5/19/2016,Congressman Michael McCaul,Write regarding commercial air service to Cuba.,,,,,,,,,,
478,1125015,5/23/2016,Congressman Michael McCaul,"Supports the Austin Capital Metropolitan Transportation Authority’s application for the Transit Security Grant Program,",,,,,,,,,,
479,1123828,5/3/2016,Congressman Patty Murray,Requests a briefing from State Department regarding steps taken to address problems with the agriculture industry.,,,,,,,,,,
480,1124250,5/10/2016,Senator Bill Nelson,"Urges the Departments of Homeland Security, Commerce, and Transportation to become formal members of the Subcommittee on Social and Behavioral Sciences Team.",,,,,,,,,,
481,1125099,5/24/2016,Senator Bill Nelson,Requests information regarding commercial air service to and from Cuba.,,,,,,,,,,
482,123845,/3/2016,Congressman Gary Peters,Write on behalf of a constituent and her daughter.,,,,,,,,,,
483,1124150,5/6/2016,Congressman Matt Salmon,Requests information regarding the Student and Exchange Visitor Program (SEVP).,,,,,,,,,,
484,,,,,,,,,,,,,,
485,May Privacy Office Congressional Report Opened between 5/1/2016 and 5/31/16,,,,,,,,,,,,,
486,1124693,5/18/2016,Congressman Bernard Sanders,Writes regarding National Border Patrol Council claims of union grie vances and violations of law.,,,,,,,,,,
487,1125400,5/27/2016,Congressman Ben Sasse,Urges the Department to make a report to Congress of a plan to address any vulnerability related to terrorism and border security.,,,,,,,,,,
488,1123810,5/2/2016,Congressman Charles Schumer,Write in support of the City of Newburgh Fire Department's application for FEMA funding.,,,,,,,,,,
489,1123811,5/3/2016,Congressman Charles Schumer,Write in support of the Syracuse Fire Department’s application for FEMA funding.,,,,,,,,,,
490,1123812,5/3/2016,Congressman Charles Schumer,Write in support of Congregation Aish Kodesh's application for FEMA funding.,,,,,,,,,,
491,1124699,5/13/2016,Congressman Charles Schumer,Supports University at Albany Center for Technology in Government’s application for FEMA’s Fire Prevention & Safety grant.,,,,,,,,,,
492,1124700,5/13/2016,Congressman Charles Schumer,Supports Elmira Fire Department's application for FEMA’s Assistance to Firefighters grant.,,,,,,,,,,
493,1124701,5/13/2016,Congressman Charles Schumer,Supports Troy Fire Department's application for FEMA’s Staffing for Adequate Fire and Emergency Response grant.,,,,,,,,,,
494,1124943,5/20/2016,Congressman Charles Schumer,Writes in support of the Fireman's Association of New York's application for FEMA funding.,,,,,,,,,,
495,1124947,5/20/2016,Congressman Charles Schumer,Writes in support of the Cold Spring Harbor Fire Department's application for FEMA funding.,,,,,,,,,,
496,,,,,,,,,,,,,,
497,May Privacy Office Congressional Report Opened between 5/1/2016 and 5/31/16,,,,,,,,,,,,,
498,1124948,5/20/2016,Congressman Charles Schumer,Writes in support of the City of Fulton Harbor Fire Department's application for FEMA funding.,,,,,,,,,,
499,1124949,5/20/2016,Congressman Charles Schumer,Writes in support of the Jamesport Fire District’s application for FEMA funding.,,,,,,,,,,
500,1124953,5/20/2016,Congressman Charles Schumer,Writes in support of Nyack Joint Fire District's application for FEMA funding.,,,,,,,,,,
501,1123790,5/2/2016,Congressman Bennie G. Thompson,Writes regarding Chemical Facility Anti-Terrorism Standards Expedited Approval Program.,,,,,,,,,,
502,1125252,5/25/2016,Congressman Kevin Yoder,Seeks plan of action to improve TSA security line waiting times.,,,,,,,,,,
503,1125387,5/17/2016,Congressman Debbie Stabenow,Senator Stabenow writes on behalf of (N 'egarding the status of his application for a certificate of documentation for a vessel.,,,,,,,,,,
504,,,,,,,,,,,,,,
505,June Privacy Office Congressional Report Opened between 6/1/2016 - 6/30/2016,,,,,,,,,,,,,
506,WF#,Receive Date,Congressman Name,Subject of Request,,,,,,,,,,
507,1i25800,6/6/2016,Congressman Joe Barton,Rep. Barton forwards a request from|(b)( | |a former Federal Air Marshal who would like a piece of history from 911.,,,,,,,,,,
508,1125805,6/6/2016,1 Congressman Roy Blunt,"Senator Blunt forwards concerns from (b)(6) | regarding his reinstatement at his post at the Social Security Administration, Missouri office.",,,,,,,,,,
509,1126364,6/16/2016,Senator Cory A. Booker,Requests TPS for Ecuador.,,,,,,,,,,
510,1126036,6/9/2016,Congressman Bradley Byrne,Write in strong opposition to using a facility for housing of UACs.,,,,,,,,,,
511,1125589,6/1/2016,Congressman Shelley Moore Capito,Senator Capito writes on behalf of regarding the status of her TS/SCI clearance.,,,,,,,,,,
512,1126534,6/20/2016,Congressman Michael Cap nano,Writes of constituent complaints of excessive wait times for interviews for PreCheck and Global Entry.,,,,,,,,,,
513,1125899,6/8/2016,Congressman Thomas Carper,Requests information regarding the Department's response to recent cyber attacks.,,,,,,,,,,
514,1126602,6/20/2016,Congressman Earl Carter,Representative Carter forwards a request from (b)(6) for a Law Enforcement Officers Safety Act (LEOSA) identification.,,,,,,,,,,
515,1126183,6/14/2016,Congressman John Carter,Writes concerning the reprograming and transferring of funds within TSA appropriations.,,,,,,,,,,
516,,,,,,,,,,,,,,
517,June Privacy Office Congressional Report Opened between 6/1/2016 - 6/30/2016,,,,,,,,,,,,,
518,1125835,6/6/2016,Congressman Jason Chaffetz,Request a briefing regarding DHS' Silicon Valley Office.,,,,,,,,,,
519,1126009,6/9/2016,Congressman Jason Chaffetz,Requests information on two individuals accused of human rights violations.,,,,,,,,,,
520,1126333,6/15/2016,Congressman Jason Chaffetz,Requests information related to an incident at a USCJS facility in San Bernardi no.,,,,,,,,,,
521,1126429,6/16/2016,Congressman Jason Chaffetz,Requests information related to Orlando's Risk Profile.,,,,,,,,,,
522,1127082,6/28/2016,Congressman Jason Chaffetz,Requests immigration information on an individual who attempted to assassinate Donald Trump.,,,,,,,,,,
523,1126821,6/23/2016,Congressman Chris Collins,Supports Niagara Frontier Transportation Authority's application for a Transit Security Grant.,,,,,,,,,,
524,1127071,6/17/2016,Congressman Barbara Comstock,Rep. Comstock forwards concerns from requesting the status of his DHS OIG Complaint.,,,,,,,,,,
525,1125786,6/6/2016,Congressman Paul Cook,Representative Cook writes in on behalf ofPW Iwho trving to obtain a copy of her deceased husband certificate of naturalization,,,,,,,,,,
526,1125814,6/6/2016,Congressman Paul Cook,RR would like to know if the Department of Homeland Security could change the name on his citizenship certificate,,,,,,,,,,
527,1126251,6/13/2016,Congressman Henry Cuellar,Thanks Director Saldana for providing an ICE Agent as a fellow in his office.,,,,,,,,,,
528,1125871,6/7/2016,Congressman Rosa Delauro,Write in support of a TPS extension request from legislators from the State of Connecticut.,,,,,,,,,,
529,,,,,,,,,,,,,,
530,June Privacy Office Congressional Report Opened between 6/1/2016 - 6/30/2016,,,,,,,,,,,,,
531,1125907,6/8/2016,Congressman Richard Durbin,Write with concern of recent immigration raids targeting individuals from Central America and requests TPS be considered.,,,,,,,,,,
532,1126153,6/13/2016,Congressman Jeff Flake,"Senator Flake forwards correspondence from | offering a reasonable solution to enhance state and national security, reduce unemployment, assist our disabled veterans and more in wake of recent tragic and horrific events.",,,,,,,,,,
533,1127010,6/22/2016,Congressman J. Randy Forbes,Rep. Forbes forwards an inquiry from [WR asking DHS to appeal a decision made by the U.S. Coast Guard.,,,,,,,,,,
534,1126911,6/24/2016,Congressman Kirsten Gillibrand,Supports grant request for funding from Urban Area Security Grant Program.,,,,,,,,,,
535,1126155,6/13/2016,Congressman Bob Goodlatte,Requests information on an individual charged with attempting to bring an alien to the United States for financial gain.,,,,,,,,,,
536,1126180,6/14/2016,Congressman Bob Goodlatte,Requests information for individuals regarding the Orlando nightclub mass shooting.,,,,,,,,,,
537,1126603,6/21/2016,Congressman Bob Goodlatte,"Requests information regarding criminal aliens for FY 2014, 2015, and YTD 2016.",,,,,,,,,,
538,1127021,6/27/2016,Congressman Bob Goodlatte,Requests A-file and other information regarding an alien.,,,,,,,,,,
539,,,,,,,,,,,,,,
540,June Privacy Office Congressional Report Opened between 6/1/2016 - 6/30/2016,,,,,,,,,,,,,
541,1127329,6/30/2016,Congressman Bob Goodlatte,Rep. Goodlatte forwards concerns from (PX6) | regarding issues he has about re-entry into the U.S. following international travel.,,,,,,,,,,
542,1125854,6/7/2016,Senator Charles E. Grassley,Requests information regarding Special Immigrant Visas issued to Afghans.,,,,,,,,,,
543,1125874,6/7/2016,Senator Charles E. Grassley,Expresses concern regarding abuse of the B visa program.,,,,,,,,,,
544,1126047,6/10/2016,Senator Charles E. Grassley,Requests information on the new screening processes for individuals from Specially Designated Countries (SDC).,,,,,,,,,,
545,1126154,6/13/2016,Senator Charles E. Grassley,"Requests information related to June 12, 2016 Orlando shooting.",,,,,,,,,,
546,1126367,6/16/2016,Senator Charles E. Grassley,Requests information regarding human subject testing.,,,,,,,,,,
547,1126866,6/24/2016,Senator Charles E. Grassley,Requests additional information regarding employees on extended administrative leave.,,,,,,,,,,
548,1127011,6/27/2016,Senator Charles E. Grassley,Writes concerning the Department's interactions with recalcitrant countries regarding repatriating nationals.,,,,,,,,,,
549,1127012,6/27/2016,Senator Charles E. Grassley,Requests information related to an employee and a intra-departmental Memorandum of Agreement.,,,,,,,,,,
550,1127013,6/27/2016,Senator Charles E. Grassley,Write regarding OIG report about the DHS Visa Security Program and the implementation of OIG recommendations.,,,,,,,,,,
551,,,,,,,,,,,,,,
552,June Privacy Office Congressional Report Opened between 6/1/2016 - 6/30/2016,,,,,,,,,,,,,
553,1127073,6/28/2016,Senator Charles E. Grassley,Write to request an individual he approved to extend their detail to the U.S. Senate Committee on the Judiciary.,,,,,,,,,,
554,1127074,6/28/2016,Senator Charles E. Grassley,Requests information regarding the adult entertainment industry's use of employment-based visa categories.,,,,,,,,,,
555,1126489,6/17/2016,Congressman Luis Gutierrez,Writes regarding DHS recommendation for TPS status for Ecuadorian nationals.,,,,,,,,,,
556,1127333,6/28/2016,Congressman Andrew Harris,Rep. Harris forwards correspondence on behalf of |(b>(6> | concerning secondary inspections she's been experiencing whenever she returns to the U.S. from abroad.,,,,,,,,,,
557,1126852,6/23/2016,Congressman Mazie Hirono,Support Singapore's participation in the Global Entry Program.,,,,,,,,,,
