agency,bioname,DATE,SUBJECT,TYPE,ALT_TYPE,POLICY_EVENT,EVENT_NAME,EVENT_DATE,NOTES,n
DHHS_CMS,"COLE, Tom",2016-03-28,Urges CMS to calculate and post a fair and appropriate reimbursement for BiOM ankle-foot system as soon as possible.,5,NA,decision,calculate and post a fair and appropriate reimbursement for BiOM ankle-foot system as soon as possible,future,NA,2
DHHS_CMS,"COLE, Tom",2016-03-28,Urges CMS to calculate and post a fair and appropriate reimbursement for BiOM ankle-foot system as soon as possible.,5,4,NA,NA,NA,NA,2
DHHS_CMS,"GRASSLEY, Charles Ernest",2016-03-29,(CONG DEL 6): 2016 Interim Final Medicare Physician Fee Schedule (MPFS) - Lower Reimbursement Rates for Glaucoma and Retinal Detachment Surgery.,4,5,rule,2016 Interim Final Medicare Physician Fee Schedule (MPFS) - Lower Reimbursement Rates for Glaucoma and Retinal Detachment Surgery,NA,NA,2
DHHS_CMS,"GRASSLEY, Charles Ernest",2016-03-29,(CONG DEL 6): 2016 Interim Final Medicare Physician Fee Schedule (MPFS) - Lower Reimbursement Rates for Glaucoma and Retinal Detachment Surgery.,5,5,rule,2016 Interim Final Medicare Physician Fee Schedule (MPFS) - Lower Reimbursement Rates for Glaucoma and Retinal Detachment Surgery,NA,NA,2
DHHS_CMS,"HASTINGS, Alcee Lamar",2016-03-29,"Medicare Claim Reimbursement in the total amount of $3,488.42.",1,2,NA,NA,NA,NA,2
DHHS_CMS,"HASTINGS, Alcee Lamar",2016-03-29,"Medicare Claim Reimbursement in the total amount of $3,488.42.",1,NA,NA,NA,NA,NA,2
DHHS_CMS,"BROWN, Sherrod",2016-03-30,Prematurity Guidelines Letter -- Letter signed by 11 Senators - Congressional Delegation,5,NA,rule,Prematurity Guidelines,NA,NA,2
DHHS_CMS,"BROWN, Sherrod",2016-03-30,Prematurity Guidelines Letter -- Letter signed by 11 Senators - Congressional Delegation,5,NA,NA,NA,NA,NA,2
DHHS_CMS,"PERRY, Scott",2016-03-30,Medicare And Retired People Concerns.,1,5,NA,NA,NA,NA,2
DHHS_CMS,"PERRY, Scott",2016-03-30,Medicare And Retired People Concerns.,1,NA,NA,NA,NA,NA,2
DHHS_CMS,"BLACK, Diane",2016-04-07,Sexton :Primary Care Associates Inquiry,2,NA,NA,NA,NA,NA,2
DHHS_CMS,"BLACK, Diane",2016-04-07,Sexton :Primary Care Associates Inquiry,2,1,NA,NA,NA,NA,2
DOL_MSHA,"CAPITO, Shelley Moore",2016-04-08,Support Application for Position At R*SI{iJlB8flflr,1,NA,NA,NA,NA,NA,2
DOL_MSHA,"CAPITO, Shelley Moore",2016-04-08,Support Application for Position At R*SI{iJlB8flflr,NA,NA,NA,NA,NA,NA,2
DOT_FHWA,"WHITEHOUSE, Sheldon",2016-04-08,Expressing Concerns Regarding the Blackstone River Visitor Center Adjacent to the Interstate Route 295 Rest Area NA NA NA NA NA NA NA NA NA NA,5,3,"NA","NA","NA","NA",2
DOT_FHWA,"WHITEHOUSE, Sheldon",2016-04-08,Expressing Concerns Regarding the Blackstone River Visitor Center Adjacent to the Interstate Route 295 Rest Area NA NA NA NA NA NA NA NA NA NA,5,"NA","NA","NA","NA","NA",2
NARA,"RUIZ, Raul",2016-04-21,"OMPF and medical records, Army, ssn (b)(6)",1,NA,NA,NA,NA,NA,2
NARA,"RUIZ, Raul",2016-04-21,"OMPF and medical records, Army, ssn (b)(6)",1,NA,NA,NA,NA,follow up to SR 2-18828566245,2
DOT_FHWA,"BOXER, Barbara",2016-04-25,"Final Report to Congress Regarding Comprehensive Truck Size and Weight Limits Study, Section 32801 NA NA NA NA NA NA NA NA NA NA",5,"NA",REPORT,"Final Report to Congress Regarding Comprehensive Truck Size and Weight Limits Study, Section 32801","NA","NA",2
DOT_FHWA,"BOXER, Barbara",2016-04-25,"Final Report to Congress Regarding Comprehensive Truck Size and Weight Limits Study, Section 32801 NA NA NA NA NA NA NA NA NA NA",5,4,REPORT,"Final Report to Congress Regarding Comprehensive Truck Size and Weight Limits Study, Section 32801","NA","NA",2
DOT_FHWA,"COCHRAN, William Thad",2016-04-25,"Final Report to Congress Regarding Comprehensive Truck Size and Weight Limits Study, Section 32801 NA NA NA NA NA NA NA NA NA NA",5,"NA",REPORT,"Final Report to Congress Regarding Comprehensive Truck Size and Weight Limits Study, Section 32801","NA","NA",2
DOT_FHWA,"COCHRAN, William Thad",2016-04-25,"Final Report to Congress Regarding Comprehensive Truck Size and Weight Limits Study, Section 32801 NA NA NA NA NA NA NA NA NA NA",5,4,REPORT,"Final Report to Congress Regarding Comprehensive Truck Size and Weight Limits Study, Section 32801","NA","NA",2
DHHS_CMS,"HOEVEN, John",2016-04-25,Thank you letter regarding Skilled Nursing Care Center Survey process,6,5,NA,NA,NA,NA,2
DHHS_CMS,"HOEVEN, John",2016-04-25,Thank you letter regarding Skilled Nursing Care Center Survey process,6,NA,NA,NA,NA,NA,2
DOT_FHWA,"NELSON, Clarence William (Bill)",2016-04-25,"Final Report to Congress Regarding Comprehensive Truck Size and Weight Limits Study, Section 32801 NA NA NA NA NA NA NA NA NA NA",5,"NA",REPORT,"Final Report to Congress Regarding Comprehensive Truck Size and Weight Limits Study, Section 32801","NA","NA",2
DOT_FHWA,"NELSON, Clarence William (Bill)",2016-04-25,"Final Report to Congress Regarding Comprehensive Truck Size and Weight Limits Study, Section 32801 NA NA NA NA NA NA NA NA NA NA",5,4,REPORT,"Final Report to Congress Regarding Comprehensive Truck Size and Weight Limits Study, Section 32801","NA","NA",2
DHHS_CMS,"JACKSON LEE, Sheila",2016-04-26,"Requests Assistance with Recovery of Funds from Palmetto GBA in the amount of $9,371.93",1,NA,NA,NA,NA,NA,2
DHHS_CMS,"JACKSON LEE, Sheila",2016-04-26,"Requests Assistance with Recovery of Funds from Palmetto GBA in the amount of $9,371.93",1,2,NA,NA,NA,NA,2
DHHS_CMS,"THUNE, John",2016-04-28,(CONG DEL 6): Requests HHS's technical assistance on enclosed draft legislation on Meaningful Use Program for EHR.,5,NA,legislation,draft legislation on Meaningful Use Program for EHR,future,NA,2
DHHS_CMS,"THUNE, John",2016-04-28,(CONG DEL 6): Requests HHS's technical assistance on enclosed draft legislation on Meaningful Use Program for EHR.,5,NA,legislation,Requests HHS's technical assistance on enclosed draft legislation on Meaningful Use Program for EHR,future,NA,2
DHHS_CMS,"GRASSLEY, Charles Ernest",2016-04-29,Writes with concerns regarding the Medicare Part B Drug Payment Proposed Model.,5,4,rule,Medicare Part B Drug Payment Proposed Model,future,NA,2
DHHS_CMS,"GRASSLEY, Charles Ernest",2016-04-29,Writes with concerns regarding the Medicare Part B Drug Payment Proposed Model.,5,4,NA,NA,NA,NA,2
DHHS_CMS,"COURTNEY, Joe",2016-05-05,Concerns re: Observation Coding/Two Midnight Rule,5,4,rule,Observation Coding/Two Midnight Rule,NA,NA,2
DHHS_CMS,"COURTNEY, Joe",2016-05-05,Concerns re: Observation Coding/Two Midnight Rule,4,5,rule,Observation Coding/Two Midnight Rule,NA,NA,2
DHHS_CMS,"McCONNELL, Addison Mitchell (Mitch)",2016-05-05,CMS Proposed Draft Local Coverage Determination (LCD) For Lower Limb Prosthesis .,5,NA,NA,NA,NA,NA,2
DHHS_CMS,"McCONNELL, Addison Mitchell (Mitch)",2016-05-05,CMS Proposed Draft Local Coverage Determination (LCD) For Lower Limb Prosthesis .,4,5,NA,NA,NA,NA,2
DOL_MSHA,"REED, Thomas W. II",2016-05-05,"MSHA/lnspections, Citations, Fines & Penalities Increase During The Past Year",2,1,enforcement,NA,NA,"about a 4, but sounds like either an individual or mine complaint",2
DOL_MSHA,"REED, Thomas W. II",2016-05-05,"MSHA/lnspections, Citations, Fines & Penalities Increase During The Past Year",NA,NA,NA,NA,NA,NA,2
DHHS_CMS,"DeGETTE, Diana",2016-05-09,Part B Drug Payment Rule,5,4,rule,Part B Drug Payment Rule,future,NA,2
DHHS_CMS,"DeGETTE, Diana",2016-05-09,Part B Drug Payment Rule,5,4,rule,Part B Drug Payment Rule,NA,NA,2
DHHS_CMS,"GARRETT, Scott",2016-05-11,Follow-up regarding his 2014 Meaningful Use Incentive Payment from Medicare; X-ref. #040420164058; constituent has not received a response as of today.,2,1,NA,NA,NA,NA,2
DHHS_CMS,"GARRETT, Scott",2016-05-11,Follow-up regarding his 2014 Meaningful Use Incentive Payment from Medicare; X-ref. #040420164058; constituent has not received a response as of today.,1,2,NA,NA,NA,NA,2
DOL_MSHA,"GRIFFITH, H. Morgan",2016-05-12,Request Desk Audit Regarding Pay Grade,1,NA,NA,Pay Grade,NA,could be a 5 but DOL employee,2
DOL_MSHA,"GRIFFITH, H. Morgan",2016-05-12,Request Desk Audit Regarding Pay Grade,NA,NA,NA,NA,NA,NA,2
DHHS_CMS,"JOHNSON, Sam",2016-05-12,"Concern Regarding Coverage for Medical Equipment 9 Sleep Apnea Machine,",1,NA,NA,NA,NA,NA,2
DHHS_CMS,"JOHNSON, Sam",2016-05-12,"Concern Regarding Coverage for Medical Equipment 9 Sleep Apnea Machine,",1,2,NA,NA,NA,NA,2
DHHS_CMS,"PETERS, Gary C.",2016-05-13,Regarding the Medicare Part B Model,5,4,rule,Medicare Part B Model,future,NA,2
DHHS_CMS,"PETERS, Gary C.",2016-05-13,Regarding the Medicare Part B Model,5,4,NA,NA,NA,NA,2
DHHS_CMS,"SANCHEZ, Loretta",2016-05-13,CMS Part B Drug Letter .,5,0,rule,CMS Part B Drug,future,NA,2
DHHS_CMS,"SANCHEZ, Loretta",2016-05-13,CMS Part B Drug Letter .,5,4,NA,NA,NA,NA,2
DHHS_CMS,"DOGGETT, Lloyd Alton, II",2016-05-17,Coverage Of Omni Pod Insulin Pump.,1,NA,NA,NA,NA,NA,2
DHHS_CMS,"DOGGETT, Lloyd Alton, II",2016-05-17,Coverage Of Omni Pod Insulin Pump.,1,2,NA,NA,NA,NA,2
DHHS_CMS,"ROTHFUS, Keith",2016-05-17,Concerns Regarding Medical Coverage ( Marketplace),1,5,NA,NA,NA,NA,2
DHHS_CMS,"ROTHFUS, Keith",2016-05-17,Concerns Regarding Medical Coverage ( Marketplace),1,NA,NA,NA,NA,NA,2
DHHS_CMS,"UPTON, Frederick Stephen",2016-05-17,Oversight Letter - The Transitional Reinsurance Program under the Patient Protection and Affordable Care Act.,5,NA,legislation,Patient Protection and Affordable Care Act,NA,NA,2
DHHS_CMS,"UPTON, Frederick Stephen",2016-05-17,Oversight Letter - The Transitional Reinsurance Program under the Patient Protection and Affordable Care Act.,5,NA,legislation,Transitional Reinsurance Program under the Patient Protection and Affordable Care Act.,NA,NA,2
DHHS_CMS,"CHAFFETZ, Jason",2016-05-18,[Oversight] - Writes re: subpoena related to Consumer Operated and Oriented Plans (CO-OPs) established under the Patient Protection and Affordable Care Act (PPACA),5,NA,legislation,Patient Protection and Affordable Care Act (PPACA),NA,NA,2
DHHS_CMS,"CHAFFETZ, Jason",2016-05-18,[Oversight] - Writes re: subpoena related to Consumer Operated and Oriented Plans (CO-OPs) established under the Patient Protection and Affordable Care Act (PPACA),5,NA,NA,NA,NA,NA,2
DHHS_CMS,"NEAL, Richard Edmund",2016-05-19,Regarding the Medicare Part B Drug Payment Model,5,4,rule,Medicare Part B Drug Payment Model,future,NA,2
DHHS_CMS,"NEAL, Richard Edmund",2016-05-19,Regarding the Medicare Part B Drug Payment Model,5,NA,NA,NA,NA,NA,2
DHHS_CMS,"KIRKPATRICK, Ann",2016-05-20,Concerns re: potential changes in health insurance options for constituents in Arizona; United Healthcare has announced its decision to exit the Affordable Care Act marketplace in Arizona,5,1,NA,NA,NA,NA,2
DHHS_CMS,"KIRKPATRICK, Ann",2016-05-20,Concerns re: potential changes in health insurance options for constituents in Arizona; United Healthcare has announced its decision to exit the Affordable Care Act marketplace in Arizona,5,NA,NA,NA,NA,NA,2
DHHS_CMS,"BECERRA, Xavier",2016-05-23,Concerns for Medicares's reimbursement for interpretations Of hospitall emergency room X-ray,1,5,NA,NA,NA,NA,2
DHHS_CMS,"BECERRA, Xavier",2016-05-23,Concerns for Medicares's reimbursement for interpretations Of hospitall emergency room X-ray,4,5,NA,NA,NA,NA,2
DHHS_CMS,"BURR, Richard M.",2016-05-24,Writes regarding concerns for proposed changes for drugs covered by Part b Medicare,5,4,rule,Medicare Part B Drug Payment Model,future,NA,2
DHHS_CMS,"BURR, Richard M.",2016-05-24,Writes regarding concerns for proposed changes for drugs covered by Part b Medicare,5,4,rule,proposed changes for drugs covered by Part b Medicare,future,NA,2
DHHS_CMS,"BURR, Richard M.",2016-05-24,Concerns regarding proposed changes for drugs covered by Medicare Part B,5,4,rule,proposed changes for drugs covered by Part b Medicare,future,NA,2
DHHS_CMS,"BURR, Richard M.",2016-05-24,Concerns regarding proposed changes for drugs covered by Medicare Part B,5,4,rule,proposed changes for drugs covered by Medicare Part B,future,NA,2
DHHS_CMS,"BURR, Richard M.",2016-05-24,Concerns for proposed changes covering drugs by Medicare Part B,5,4,rule,proposed changes for drugs covered by Medicare Part B,future,NA,2
DHHS_CMS,"BURR, Richard M.",2016-05-24,Concerns for proposed changes covering drugs by Medicare Part B,5,4,rule,proposed changes covering drugs by Medicare Part B,future,NA,2
DHHS_CMS,"BURR, Richard M.",2016-05-24,Writes about concerns for proposed changes for drugs covered by Medicare Part B,5,4,rule,proposed changes covering drugs by Medicare Part B,future,NA,2
DHHS_CMS,"BURR, Richard M.",2016-05-24,Writes about concerns for proposed changes for drugs covered by Medicare Part B,5,4,rule,proposed changes for drugs covered by Medicare Part B,future,NA,2
DOL_MSHA,"WARNER, Mark",2016-05-25,OSHA's Occupational Exposure To Respirable Crystalline Silica Proposed Rule,5,NA,rule,Respirable Crystalline Silica Proposed Rule,past,published in past (2013) but says proposed rule,2
DOL_MSHA,"WARNER, Mark",2016-05-25,OSHA's Occupational Exposure To Respirable Crystalline Silica Proposed Rule,NA,NA,NA,NA,NA,NA,2
DHHS_CMS,"CORNYN, John",2016-05-27,"Request information on the Graduate Medical Education (GME) program, specific to hospitals starting a ""new"" teaching program.",5,3,information,"Request information on the Graduate Medical Education (GME) program, specific to hospitals starting a ""new"" teaching program.",NA,NA,2
DHHS_CMS,"CORNYN, John",2016-05-27,"Request information on the Graduate Medical Education (GME) program, specific to hospitals starting a ""new"" teaching program.",5,NA,NA,NA,NA,NA,2
DHHS_CMS,"McCAIN, John Sidney, III",2016-06-06,Concerns Regarding the Current Stated Policy in Supplemental Oxygen Qualification.,1,NA,NA,NA,NA,NA,2
DHHS_CMS,"McCAIN, John Sidney, III",2016-06-06,Concerns Regarding the Current Stated Policy in Supplemental Oxygen Qualification.,1,2,NA,NA,NA,NA,2
DHHS_CMS,"BURR, Richard M.",2016-06-08,Concerns for proposed changes to drugs covered under Medicare Part B,5,NA,NA,NA,NA,NA,2
DHHS_CMS,"BURR, Richard M.",2016-06-08,Concerns about proposed changes to drugs covered by Medicare Part B,5,NA,rule,proposed changes to drugs covered by Medicare Part B,future,NA,2
DHHS_CMS,"BURR, Richard M.",2016-06-08,Concerns for proposed changes to drugs covered under Medicare Part B,5,NA,rule,proposed changes to drugs covered under Medicare Part B,future,NA,2
DHHS_CMS,"BURR, Richard M.",2016-06-08,Concerns about proposed changes to drugs covered by Medicare Part B,2,4,NA,NA,NA,NA,2
DHHS_CMS,"GRASSLEY, Charles Ernest",2016-06-09,[DEL 13] - Writes to express concerns with CMS's current methodology for calculating for geographic practice cost indexes,5,NA,NA,NA,NA,NA,2
DHHS_CMS,"GRASSLEY, Charles Ernest",2016-06-09,[DEL 13] - Writes to express concerns with CMS's current methodology for calculating for geographic practice cost indexes,4,5,NA,NA,NA,NA,2
DOT_FHWA,"SHAHEEN, Jeanne",2016-06-09,"Concerns surrounding the Broad Street Parkway transportation project in Nashua, New Hampshire NA NA NA NA NA NA NA NA NA NA",5,3,"NA","NA","NA","NA",2
DOT_FHWA,"SHAHEEN, Jeanne",2016-06-09,"Concerns surrounding the Broad Street Parkway transportation project in Nashua, New Hampshire NA NA NA NA NA NA NA NA NA NA",5,"NA","NA","NA","NA","NA",2
DHHS_CMS,"JACKSON LEE, Sheila",2016-06-15,Assistance with payment recovery form CMS contractor Palmetto GBA,1,2,NA,NA,NA,NA,2
DHHS_CMS,"JACKSON LEE, Sheila",2016-06-15,Assistance with payment recovery form CMS contractor Palmetto GBA,1,NA,NA,NA,NA,NA,2
NARA,"BOOKER, Cory Anthony",2016-06-16,"DD214, Army, ssn (b)(6)",1,NA,NA,NA,NA,"entered as SR 2-19800151993, but later couldn't find it in CMRS",2
NARA,"BOOKER, Cory Anthony",2016-06-16,"DD214, Army, ssn (b)(6)",1,NA,NA,NA,NA,NA,2
DOL_MSHA,"WENSTRUP, Brad",2016-06-16,Concern Regarding Transferring Mine Fees to Employees of the Mine,4,1,NA,NA,NA,could be an individual miner complaint,2
DOL_MSHA,"WENSTRUP, Brad",2016-06-16,Concern Regarding Transferring Mine Fees to Employees of the Mine,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"BALDWIN, Tammy",2016-06-20,Follow Up on Assistance With MSHA's Handling of Fly Rock Incident,1,2,disaster,NA,NA,see 537,2
DOL_MSHA,"BALDWIN, Tammy",2016-06-20,Follow Up on Assistance With MSHA's Handling of Fly Rock Incident,NA,NA,NA,NA,NA,NA,2
DHHS_CMS,"ABRAHAM, Ralph",2016-06-21,Medicare's Proposal Pharmacy Benefit Managers (PBMs)/Part D Fee.,2,5,NA,NA,NA,NA,2
DHHS_CMS,"ABRAHAM, Ralph",2016-06-21,Medicare's Proposal Pharmacy Benefit Managers (PBMs)/Part D Fee.,4,5,NA,NA,NA,NA,2
DHHS_CMS,"HATCH, Orrin Grant",2016-06-21,Oversight - request for briefing on questionable assumptions in the 2014 and 2015 Social Security trustee reports,5,NA,information,2014 and 2015 Social Security trustee reports,NA,NA,2
DHHS_CMS,"HATCH, Orrin Grant",2016-06-21,Oversight - request for briefing on questionable assumptions in the 2014 and 2015 Social Security trustee reports,5,NA,information,request for briefing on questionable assumptions in the 2014 and 2015 Social Security trustee reports,NA,NA,2
DHHS_CMS,"SCOTT, Austin",2016-06-21,Requests assistance for physician selected for meaningful use audit,2,NA,NA,NA,NA,NA,2
DHHS_CMS,"SCOTT, Austin",2016-06-21,Requests assistance for physician selected for meaningful use audit,2,1,NA,NA,NA,NA,2
DHHS_CMS,"ADAMS, Alma",2016-06-22,Writes in about concerns for Medicare's competitive bidding process - involving a company based on North Carolina,2,NA,NA,NA,NA,NA,2
DHHS_CMS,"ADAMS, Alma",2016-06-22,Writes in about concerns for Medicare's competitive bidding process - involving a company based on North Carolina,2,4,NA,NA,NA,NA,2
DHHS_CMS,"ISRAEL, Steve",2016-07-11,Concerns for changes to methodology for disproportionate share hospitals,5,NA,NA,NA,NA,NA,2
DHHS_CMS,"ISRAEL, Steve",2016-07-11,Concerns for changes to methodology for disproportionate share hospitals,4,5,NA,NA,NA,NA,2
DHHS_CMS,"KLOBUCHAR, Amy",2016-07-20,Concerned with the FY 2017 Medicare Inpatient Prospective Payment System (IPPS) proposed rule; Payment under the Disproportionate Share Hospital (DSH) Program.,5,NA,rule,FY 2017 Medicare Inpatient Prospective Payment System (IPPS) proposed rule,NA,NA,2
DHHS_CMS,"KLOBUCHAR, Amy",2016-07-20,Concerned with the FY 2017 Medicare Inpatient Prospective Payment System (IPPS) proposed rule; Payment under the Disproportionate Share Hospital (DSH) Program.,4,5,rule,FY 2017 Medicare Inpatient Prospective Payment System (IPPS) proposed rule; Payment under the Disproportionate Share Hospital (DSH) Program.,future,NA,2
DHHS_CMS,"SEWELL, Terri",2016-07-20,Invitation for the Secretary to visit for a tour of rural hospitals and clinics in Alabama's 7th District during October or November of this year,5,NA,invite,tour of rural hospitals and clinics in Alabama's 7th District during October or November of this year,NA,NA,2
DHHS_CMS,"SEWELL, Terri",2016-07-20,Invitation for the Secretary to visit for a tour of rural hospitals and clinics in Alabama's 7th District during October or November of this year,5,NA,invite,Invitation for the Secretary to visit for a tour of rural hospitals and clinics in Alabama's 7th District during October or November of this year,future,NA,2
DOI_SOL,"ZINKE, Ryan",2016-07-22,Blackfeet Tribe Water Rights Settlement,5,3,lawsuit,Blackfeet Tribe Water Rights Settlement,NA,*related to legislation (2016 Blackfeet Water Rights Settlement Act),2
DOI_SOL,"ZINKE, Ryan",2016-07-22,Blackfeet Tribe Water Rights Settlement,5,NA,lawsuit,Blackfeet Tribe Water Rights Settlement,NA,see 117,2
DHHS_CMS,"McCAUL, Michael T.",2016-07-28,Regarding Medicare Billing,1,NA,NA,NA,NA,NA,2
DHHS_CMS,"McCAUL, Michael T.",2016-07-28,Regarding Medicare Billing,1,2,NA,NA,NA,NA,2
DHHS_CMS,"FLAKE, Jeff",2016-08-02,Writing the Center for Medicare and Medicaid Center (CMS) Proposed Rule on the Merit-Based Incentive Payment System (MIPS) and Alternative Payment Model (APM),5,NA,rule,Proposed Rule on the Merit-Based Incentive Payment System (MIPS) and Alternative Payment Model (APM),future,NA,2
DHHS_CMS,"FLAKE, Jeff",2016-08-02,Writing the Center for Medicare and Medicaid Center (CMS) Proposed Rule on the Merit-Based Incentive Payment System (MIPS) and Alternative Payment Model (APM),5,4,rule,Proposed Rule on the Merit-Based Incentive Payment System (MIPS) and Alternative Payment Model (APM),future,NA,2
DHHS_CMS,"RUBIO, Marco",2016-08-03,Seeks assistance with Medicaid-DME,1,NA,NA,NA,NA,NA,2
DHHS_CMS,"RUBIO, Marco",2016-08-03,Seeks assistance with Medicaid-DME,1,2,NA,NA,NA,NA,2
DHHS_CMS,"PALAZZO, Steven",2016-08-10,Reinstate Medicare Number.,1,2,NA,NA,NA,NA,2
DHHS_CMS,"PALAZZO, Steven",2016-08-10,Reinstate Medicare Number.,2,3,NA,NA,NA,NA,2
DHHS_CMS,"SMITH, Christopher Henry",2016-08-16,Re Antibiotic Stewardship Program.,2,3,NA,NA,NA,NA,2
DHHS_CMS,"SMITH, Christopher Henry",2016-08-16,Re Antibiotic Stewardship Program.,5,NA,NA,NA,NA,NA,2
DHHS_CMS,"RUBIO, Marco",2016-08-22,Regarding an issue with reinstating his enrollment as a provider.,2,3,NA,NA,NA,NA,2
DHHS_CMS,"RUBIO, Marco",2016-08-22,Regarding an issue with reinstating his enrollment as a provider.,2,1,NA,NA,NA,NA,2
DHHS_CMS,"POE, Ted",2016-08-29,Seeks assistance with National Provider identifier Number,2,1,NA,NA,NA,NA,2
DHHS_CMS,"POE, Ted",2016-08-29,Seeks assistance with National Provider identifier Number,2,3,NA,NA,NA,NA,2
DHHS_CMS,"UPTON, Frederick Stephen",2016-09-01,"[Oversight] - Writes requesting information on the Department's handling of potential violations of the federal Anti-Deficiency Act (ADA), including several violations reported in the Department's 2015 financial audit",5,NA,information,Department's handling of potential violations of the federal Anti-Deficiency Act (ADA),NA,NA,2
DHHS_CMS,"UPTON, Frederick Stephen",2016-09-01,"[Oversight] - Writes requesting information on the Department's handling of potential violations of the federal Anti-Deficiency Act (ADA), including several violations reported in the Department's 2015 financial audit",5,NA,information; legislation,"requesting information on the Department's handling of potential violations of the federal Anti-Deficiency Act (ADA), including several violations reported in the Department's 2015 financial audit",NA,NA,2
DHHS_CMS,"YOUNG, David",2016-09-07,CMS-5517-P Medicare Access and CHIP Reauthorization Act of 2015,5,NA,legislation,Medicare Access and CHIP Reauthorization Act of 2015,NA,NA,2
DHHS_CMS,"YOUNG, David",2016-09-07,CMS-5517-P Medicare Access and CHIP Reauthorization Act of 2015,5,4,rule; legislation,CMS-5517-P Medicare Access and CHIP Reauthorization Act of 2015,NA,NA,2
DHHS_CMS,"SINEMA, Kyrsten",2016-09-09,Concerns with Medicare Part B payment Model,5,NA,NA,NA,NA,NA,2
DHHS_CMS,"SINEMA, Kyrsten",2016-09-09,Concerns with Medicare Part B payment Model,5,4,rule,Medicare Part B payment Model,NA,NA,2
DOL_MSHA,"GRIFFITH, H. Morgan",2016-09-13,Request To Be Put Back On Full Time Duty & Second Opinion Evaluation,1,NA,NA,NA,NA,NA,2
DOL_MSHA,"GRIFFITH, H. Morgan",2016-09-13,Request To Be Put Back On Full Time Duty & Second Opinion Evaluation,NA,NA,NA,NA,NA,NA,2
DHHS_CMS,"CASEY, Robert (Bob), Jr.",2016-09-14,"Grant Support - The Grand View Healthcare Partnership (GVHP), based in Bucks County, Pennsylvania, submits an application to CMS' Comprehensive Primary Care Plus program",3,2,NA,NA,NA,NA,2
DHHS_CMS,"CASEY, Robert (Bob), Jr.",2016-09-14,"Grant Support - The Grand View Healthcare Partnership (GVHP), based in Bucks County, Pennsylvania, submits an application to CMS' Comprehensive Primary Care Plus program",3,NA,NA,NA,NA,NA,2
DHHS_CMS,"PALAZZO, Steven",2016-09-14,Regarding billing issue,1,NA,NA,NA,NA,NA,2
DHHS_CMS,"PALAZZO, Steven",2016-09-14,Regarding billing issue,1,2,NA,NA,NA,NA,2
DHHS_CMS,"KILMER, Derek",2016-09-19,DMEPOS Documentation Requirements,2,5,NA,NA,NA,NA,2
DHHS_CMS,"KILMER, Derek",2016-09-19,DMEPOS Documentation Requirements,2,3,NA,NA,NA,NA,2
DHHS_CMS,"UPTON, Frederick Stephen",2016-09-20,Oversight - 5 Members - Patient Protection and Affordable Care Act (PPACA),5,NA,legislation,Patient Protection and Affordable Care Act (PPACA),NA,NA,2
DHHS_CMS,"UPTON, Frederick Stephen",2016-09-20,Upton (co-addressed to Treasury Sec Lew and Labor Sec Perez) concerned abt provisions affecting fixed indemnity health plans under the tri-Departments' proposed Ex-pat/Excepted Benefits rule.,5,NA,rule,proposed Ex-pat/Excepted Benefits rule,NA,NA,2
DHHS_CMS,"UPTON, Frederick Stephen",2016-09-20,Upton (co-addressed to Treasury Sec Lew and Labor Sec Perez) concerned abt provisions affecting fixed indemnity health plans under the tri-Departments' proposed Ex-pat/Excepted Benefits rule.,5,NA,rule,provisions affecting fixed indemnity health plans under the tri-Departments' proposed Ex-pat/Excepted Benefits rule,NA,NA,2
DHHS_CMS,"UPTON, Frederick Stephen",2016-09-20,Oversight - 5 Members - Patient Protection and Affordable Care Act (PPACA),5,NA,legislation,Patient Protection and Affordable Care Act,NA,NA,2
DHHS_CMS,"BENNET, Michael F.",2016-09-21,Bennet urges HHS to conduct outreach to states on using Section 1332 federal waivers to lower out of pocket costs for Colorado's families.,5,3,NA,NA,NA,NA,2
DHHS_CMS,"BENNET, Michael F.",2016-09-21,Bennet urges HHS to conduct outreach to states on using Section 1332 federal waivers to lower out of pocket costs for Colorado's families.,5,NA,NA,NA,NA,NA,2
DOL_MSHA,"GUINTA, Frank",2016-09-21,Concerns About MSHA's Q3@^HTelocation Site,1,NA,NA,NA,NA,NA,2
DOL_MSHA,"GUINTA, Frank",2016-09-21,Concerns About MSHA's Q3@^HTelocation Site,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"PALMER, Gary James",2016-09-21,Concerns About MSHA's Consolidation,1,NA,NA,NA,NA,NA,2
DOL_MSHA,"PALMER, Gary James",2016-09-21,Concerns About MSHA's Q3Ki^^^Closlng/ Consolidation,1,NA,NA,NA,NA,NA,2
DOL_MSHA,"PALMER, Gary James",2016-09-21,Concerns About MSHA's Consolidation,NA,NA,NA,NA,NA,NA,2
DOL_MSHA,"PALMER, Gary James",2016-09-21,Concerns About MSHA's Q3Ki^^^Closlng/ Consolidation,NA,NA,NA,NA,NA,NA,2
DHHS_CMS,"ABRAHAM, Ralph",2016-09-23,"Concerns for notice in March 2016 regarding the suspension of Medicare payments to his practice, Diagnostic Pain Management",2,NA,NA,NA,NA,NA,2
DHHS_CMS,"ABRAHAM, Ralph",2016-09-23,"Concerns for notice in March 2016 regarding the suspension of Medicare payments to his practice, Diagnostic Pain Management",2,1,NA,NA,NA,NA,2
