thomas_num,thomas_name,icpsr,congress,year,st_name,cd,dem,elected,female,votepct,dwnom1,deleg_size,speaker,subchr,ss_bills,ss_aic,ss_abc,ss_pass,ss_law,s_bills,s_aic,s_abc,s_pass,s_law,c_bills,c_aic,c_abc,c_pass,c_law,power,budget,chair,majority,maj_leader,min_leader,les,seniority
"Numeric counter for order in THOMAS data, starting with 93rd Congress","Legislator name, as given in THOMAS","ICPSR number, according to Poole and Rosenthal",Congress number,Year at start of Congress,Two-letter state code,Congressional district number,1 = Democrat,Year first elected to House,1 = female,Percent vote received to enter this Congress,First-dimension DW-NOMINATE score,Size of House delegation from member's state,1= Speaker,1 = Subcommittee Chair,Number of substantive and significant bills sponsored,Number of substantive and significant bills with action in committee,Number of substantive and significant bills with action beyond committee,Number of substantive and significant bills passed House,Number of substantive and significant bills became law,Number of substantive bills sponsored,Number of substantive bills with action in committee,Number of substantive bills with action beyond committee,Number of substantive bills passed House,Number of substantive bills became law,Number of commemorative bills sponsored,Number of commemorative bills with action in committee,Number of commemorative bills with action beyond committee,Number of commemorative bills passed House,Number of commemorative bills became law,"1 = Member of Appropriation, Rules, or Ways and Means",1 = Member of Budget,1 = Committee Chair,1 = majority party member,1 = Majority party leadership,1 = Minority party leadership,Legislative Effectiveness Score (1-5-10),"Seniority, number of terms served counting current"
8535,"Carter, John",20356,112,2011,TX,31,0,2002,0,83,0.536000013,32,0,0,0,0,0,0,0,16,1,0,0,0,1,1,1,1,1,1,0,0,1,1,0,0.497334599,5
8536,"Cassidy, Bill",20919,112,2011,LA,6,0,2008,0,66,0.713999987,7,0,0,0,0,0,0,0,21,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.389955908,2
8537,"Castor, Kathy",20708,112,2011,FL,11,1,2006,1,60,-0.395999998,25,0,0,0,0,0,0,0,3,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,0.214746818,3
8538,"Chabot, Steve",29550,112,2011,OH,1,0,2010,0,51,0.810000002,18,0,1,0,0,0,0,0,13,2,3,3,0,0,0,0,0,0,0,0,0,1,0,0,1.279991746,1
8539,"Chaffetz, Jason",20949,112,2011,UT,3,0,2008,0,72,0.963,3,0,1,1,0,1,1,0,25,10,7,5,0,0,0,0,0,0,0,1,0,1,0,0,3.758116484,2
8540,"Chandler, Ben",20326,112,2011,KY,6,1,2004,0,50,-0.180000007,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040263038,4
8541,"Christensen, Donna",,112,2011,VI,1,1,1996,1,71,,1,0,0,0,0,0,0,0,16,1,2,2,1,2,0,0,0,0,0,0,0,0,0,0,1.375532269,8
8542,"Chu, Judy",20955,112,2011,CA,32,1,2009,1,71,-0.501999974,53,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09394709,2
8543,"Cicilline, David",21172,112,2011,RI,1,1,2010,0,51,-0.405000001,2,0,0,0,0,0,0,0,11,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375542998,1
8544,"Clarke, Hansen",21145,112,2011,MI,13,1,2010,0,79,-0.490999997,15,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.348946333,1
8545,"Clarke, Yvette",20733,112,2011,NY,11,1,2006,1,91,-0.586000025,29,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120789118,3
8546,"Clay, Wm.",20147,112,2011,MO,1,1,2000,0,74,-0.531000018,9,0,0,0,0,0,0,0,29,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.61712122,6
8547,"Cleaver, Emanuel",20517,112,2011,MO,5,1,2004,0,53,-0.432000011,9,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335525334,4
8548,"Clyburn, James",39301,112,2011,SC,6,1,1992,0,63,-0.404000014,6,0,0,0,0,0,0,0,5,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0.21996592,10
8549,"Coble, Howard",15092,112,2011,NC,6,0,1984,0,75,0.786000013,13,0,1,0,0,0,0,0,27,2,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1.171456218,14
8550,"Coffman, Mike",20906,112,2011,CO,6,0,2008,0,66,0.765999973,7,0,1,1,1,1,0,0,14,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.898471713,2
8551,"Cohen, Steve",20748,112,2011,TN,9,1,2006,0,74,-0.411000013,9,0,0,0,0,0,0,0,36,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1.4529531,3
8552,"Cole, Tom",20344,112,2011,OK,4,0,2002,0,100,0.463999987,5,0,0,0,0,0,0,0,13,3,5,4,2,1,1,1,1,1,1,1,0,1,0,0,2.887724161,5
8553,"Conaway, K.",20531,112,2011,TX,11,0,2004,0,81,0.709999979,32,0,1,0,0,0,0,0,4,1,1,0,0,1,1,1,1,0,0,0,0,1,0,0,0.365188986,4
8554,"Connolly, Gerald",20952,112,2011,VA,11,1,2008,0,49,-0.270000011,11,0,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375788361,2
8555,"Conyers, John",10713,112,2011,MI,14,1,1964,0,77,-0.610000014,15,0,0,0,0,0,0,0,32,2,3,3,2,2,1,1,1,0,0,0,0,0,0,0,2.530175209,24
8556,"Cooper, Jim",15019,112,2011,TN,5,1,2002,0,56,-0.234999999,9,0,0,0,0,0,0,0,8,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.443394572,5
8557,"Costa, Jim",20501,112,2011,CA,20,1,2004,0,52,-0.192000002,53,0,0,0,0,0,0,0,18,0,0,0,0,2,1,1,1,1,0,0,0,0,0,0,0.418746203,4
8558,"Costello, Jerry",15453,112,2011,IL,12,1,1988,0,60,-0.404000014,18,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09394709,12
8559,"Courtney, Joe",20706,112,2011,CT,2,1,2006,0,60,-0.344999999,5,0,0,0,0,0,0,0,22,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.297946483,3
8560,"Cravaack, Chip",21146,112,2011,MN,8,0,2010,0,48,0.561999977,8,0,0,0,0,0,0,0,8,4,4,4,2,1,1,1,1,1,0,0,0,1,0,0,2.808936357,1
8561,"Crawford, Eric",21106,112,2011,AR,1,0,2010,0,52,0.421000004,4,0,0,0,0,0,0,0,9,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.525333524,1
8562,"Crenshaw, Ander",20111,112,2011,FL,4,0,2000,0,77,0.505999982,25,0,1,1,1,1,1,0,3,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1.280738354,6
8563,"Critz, Mark",20960,112,2011,PA,12,1,2010,0,51,-0.277999997,19,0,0,0,0,0,0,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.308437914,1
8564,"Crowley, Joseph",29925,112,2011,NY,7,1,1998,0,81,-0.412,29,0,0,0,0,0,0,0,8,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0.281851888,7
8565,"Cuellar, Henry",20533,112,2011,TX,28,1,2004,0,56,-0.192000002,32,0,0,0,0,0,0,0,9,2,2,2,1,1,0,1,1,1,0,0,0,0,0,0,1.537192225,4
8566,"Culberson, John",20139,112,2011,TX,7,0,2000,0,81,0.583000004,32,0,1,2,2,2,2,1,7,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.782830238,6
8567,"Cummings, Elijah",29587,112,2011,MD,7,1,1996,0,75,-0.421000004,8,0,0,0,0,0,0,0,16,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.442648053,8
8568,"Curson, David",31100,112,2011,MI,11,1,2012,0,48,-0.398000002,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8569,"Davis, Danny",29717,112,2011,IL,7,1,1996,0,82,-0.307999998,18,0,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.123473324,8
8570,"Davis, Susan",20108,112,2011,CA,53,1,2000,1,62,-0.307999998,53,0,0,0,0,0,0,0,13,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0.236443341,6
8571,"Davis, Geoff",20511,112,2011,KY,4,0,2004,0,69,0.538999975,6,0,1,0,0,0,0,0,19,2,3,3,2,0,0,0,0,0,0,0,0,1,0,0,2.269424677,4
8572,"DeFazio, Peter",15410,112,2011,OR,4,1,1986,0,54,-0.542999983,5,0,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.673290193,13
8573,"DeGette, Diana",29710,112,2011,CO,1,1,1996,1,67,-0.395000011,7,0,0,0,0,0,0,0,13,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.177157372,8
8575,"DeLauro, Rosa",29109,112,2011,CT,3,1,1990,1,65,-0.44600001,5,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.348946333,11
8576,"Denham, Jeff",21109,112,2011,CA,19,0,2010,0,65,0.572000027,53,0,1,0,0,0,0,0,13,8,4,4,1,0,0,0,0,0,0,0,0,1,0,0,2.679562807,1
8577,"Dent, Charles",20526,112,2011,PA,15,0,2004,0,54,0.448000014,19,0,0,0,0,0,0,0,19,1,2,2,1,0,0,0,0,0,1,0,0,1,0,0,1.410426855,4
8578,"DesJarlais, Scott",21179,112,2011,TN,4,0,2010,0,57,0.661000013,9,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.350113839,1
8579,"Deutch, Theodore",20959,112,2011,FL,19,1,2010,0,63,-0.405000001,25,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201315194,1
8580,"Diaz-Balart, Mario",20316,112,2011,FL,21,0,2002,0,100,0.361999989,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.013421013,5
8581,"Dicks, Norman",14413,112,2011,WA,6,1,1976,0,58,-0.289000005,9,0,0,0,0,0,0,0,4,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1.020796537,18
8582,"Dingell, John",2605,112,2011,MI,15,1,1955,0,57,-0.412,15,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06710507,29
8583,"Doggett, Lloyd",29571,112,2011,TX,25,1,1994,0,53,-0.433999985,32,0,0,0,0,0,0,0,16,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0.965619445,9
8584,"Dold, Robert",21127,112,2011,IL,10,0,2010,0,51,0.528999984,18,0,0,0,0,0,0,0,36,3,6,5,2,0,0,0,0,0,0,0,0,1,0,0,3.318353415,1
8585,"Donnelly, Joe",20717,112,2011,IN,2,1,2006,0,48,-0.108000003,9,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.431711942,3
8586,"Doyle, Michael",29561,112,2011,PA,14,1,1994,0,69,-0.407000005,19,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06710507,9
8587,"Dreier, David",14813,112,2011,CA,26,0,1980,0,54,0.59799999,53,0,0,1,0,1,0,0,6,3,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0.967736185,16
8588,"Duffy, Sean",21189,112,2011,WI,7,0,2010,0,52,0.781000018,8,0,0,1,1,1,1,0,4,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1.186044693,1
8589,"Duncan, Jeff",21174,112,2011,SC,3,0,2010,0,62,0.91900003,6,0,0,0,0,0,0,0,14,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1.046892047,1
8590,"Duncan, John",15455,112,2011,TN,2,0,1988,0,82,0.963,9,0,1,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.080526076,12
8591,"Edwards, Donna",20763,112,2011,MD,4,1,2008,1,83,-0.550999999,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.080526076,2
8592,"Ellison, Keith",20727,112,2011,MN,5,1,2006,0,68,-0.563000023,8,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.469735473,3
8593,"Ellmers, Renee",21159,112,2011,NC,2,0,2010,1,49,0.57099998,13,0,1,0,0,0,0,0,11,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0.606139004,1
8594,"Emerson, Jo",29736,112,2011,MO,8,0,1996,1,66,0.409999996,9,0,1,2,2,2,0,0,7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.059278488,8
8595,"Engel, Eliot",15603,112,2011,NY,17,1,1988,0,73,-0.331,29,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25499925,12
8596,"Eshoo, Anna",29312,112,2011,CA,14,1,1992,1,69,-0.368999988,53,0,0,0,0,0,0,0,6,1,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0.637931347,10
8597,"Faleomavaega, Eni",,112,2011,AS,,1,1988,0,56,,1,0,0,0,0,0,0,0,8,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0.739824355,12
8598,"Farenthold, Blake",21184,112,2011,TX,27,0,2010,0,48,0.68599999,32,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.080526076,1
8599,"Farr, Sam",29313,112,2011,CA,17,1,1993,0,67,-0.507000029,53,0,0,0,0,0,0,0,6,3,2,2,1,0,0,0,0,0,1,0,0,0,0,0,1.452183008,10
8600,"Fattah, Chaka",29559,112,2011,PA,2,1,1994,0,89,-0.372999996,19,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.147631153,9
8601,"Filner, Bob",29325,112,2011,CA,51,1,1992,0,60,-0.653999984,53,0,0,0,0,0,0,0,48,5,3,3,0,11,0,0,0,0,0,0,0,0,0,0,2.103597403,10
8602,"Fincher, Stephen",21181,112,2011,TN,8,0,2010,0,59,0.698000014,9,0,0,1,1,1,1,1,10,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,2.053531647,1
8603,"Fitzpatrick, Michael",20524,112,2011,PA,8,0,2010,0,54,0.430999994,19,0,0,0,0,0,0,0,27,3,2,2,0,0,0,0,0,0,0,0,0,1,0,0,1.279570818,1
8604,"Flake, Jeff",20100,112,2011,AZ,6,0,2000,0,66,1.013000011,8,0,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.457807481,6
8605,"Fleischmann, Charles",21178,112,2011,TN,3,0,2010,0,57,0.61500001,9,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.080526076,1
8606,"Fleming, John",20918,112,2011,LA,4,0,2008,0,62,0.739000022,7,0,1,0,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.242324755,2
8607,"Flores, Bill",21182,112,2011,TX,17,0,2010,0,62,0.690999985,32,0,0,0,0,0,0,0,9,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0.34870097,1
8608,"Forbes, J.",20143,112,2011,VA,4,0,2001,0,62,0.587000012,11,0,1,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.120789118,6
8609,"Fortenberry, Jeff",20518,112,2011,NE,1,0,2004,0,71,0.488999993,3,0,1,0,0,0,0,0,19,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.365798086,4
8610,"Foxx, Virginia",20521,112,2011,NC,5,0,2004,1,66,0.764999986,13,0,1,0,0,0,0,0,12,6,3,1,0,0,0,0,0,0,1,0,0,1,0,0,1.34576416,4
8611,"Frank, Barney",14824,112,2011,MA,4,1,1980,0,54,-0.563000023,10,0,0,0,0,0,0,0,30,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726974249,16
8612,"Franks, Trent",20304,112,2011,AZ,2,0,2002,0,65,0.855000019,8,0,1,0,0,0,0,0,9,5,3,1,0,0,0,0,0,0,0,0,0,1,0,0,1.197386503,5
8613,"Frelinghuysen, Rodney",29541,112,2011,NJ,11,0,1994,0,67,0.624000013,13,0,1,2,2,2,2,2,12,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.650727749,9
8614,"Fudge, Marcia",20941,112,2011,OH,11,1,2008,1,83,-0.542999983,18,0,0,0,0,0,0,0,26,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.351630539,2
8615,"Gallegly, Elton",15413,112,2011,CA,24,0,1986,0,60,0.589999974,53,0,0,0,0,0,0,0,15,3,3,2,1,1,0,1,1,1,0,0,0,1,0,0,1.845630169,13
8616,"Garamendi, John",20958,112,2011,CA,10,1,2009,0,59,-0.384000003,53,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.282587796,2
8617,"Gardner, Cory",21112,112,2011,CO,4,0,2010,0,52,0.69599998,7,0,0,1,1,1,1,0,5,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1.307580352,1
8618,"Garrett, Scott",20336,112,2011,NJ,5,0,2002,0,65,0.943000019,13,0,1,0,0,0,0,0,16,7,5,2,1,1,0,0,0,0,1,0,0,1,0,0,2.380927324,5
8619,"Gerlach, Jim",20345,112,2011,PA,6,0,2002,0,57,0.479999989,19,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.751576722,5
8620,"Gibbs, Bob",21165,112,2011,OH,18,0,2010,0,54,0.563000023,18,0,1,0,0,0,0,0,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.431386441,1
8621,"Gibson, Christopher",21156,112,2011,NY,20,0,2010,0,55,0.56099999,29,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.174473166,1
8622,"Giffords, Gabrielle",20701,112,2011,AZ,8,1,2006,1,49,,8,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0.777725279,3
8623,"Gingrey, Phil",20319,112,2011,GA,11,0,2002,0,100,0.762000024,13,0,1,1,1,1,1,0,18,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,1.367391109,5
8624,"Gohmert, Louie",20527,112,2011,TX,1,0,2004,0,90,0.681999981,32,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.13421014,4
8625,"Gonzalez, Charles",29943,112,2011,TX,20,1,1998,0,64,-0.30399999,32,0,0,0,0,0,0,0,6,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.085894488,7
8626,"Goodlatte, Bob",39308,112,2011,VA,6,0,1992,0,76,0.751999974,11,0,1,0,0,0,0,0,11,4,5,2,1,0,0,0,0,0,0,0,0,1,0,0,1.986794353,10
8627,"Gosar, Paul",21103,112,2011,AZ,1,0,2010,0,50,0.726000011,8,0,0,0,0,0,0,0,22,4,3,3,1,2,0,0,0,0,0,0,0,1,0,0,2.076832056,1
8628,"Gowdy, Trey",21175,112,2011,SC,4,0,2010,0,63,0.89200002,6,0,0,0,0,0,0,0,6,2,3,3,3,0,0,0,0,0,0,0,0,1,0,0,2.549405098,1
8629,"Graves, Sam",20124,112,2011,MO,6,0,2000,0,69,0.621999979,9,0,0,1,0,1,1,1,34,4,5,1,1,0,0,0,0,0,0,0,1,1,0,0,3.647453547,6
8630,"Granger, Kay",29762,112,2011,TX,12,0,1996,1,72,0.617999971,32,0,1,1,1,1,0,0,3,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.750840604,8
8631,"Graves, Tom",20962,112,2011,GA,9,0,2010,0,100,0.981000006,13,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.053684052,1
8632,"Green, Al",20529,112,2011,TX,9,1,2004,0,76,-0.382999986,32,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.403797895,4
8633,"Green, Gene",39304,112,2011,TX,29,1,1992,0,65,-0.321999997,32,0,0,0,0,0,0,0,23,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.311367512,10
8634,"Griffin, Tim",21107,112,2011,AR,2,0,2010,0,58,0.574000001,4,0,0,1,1,1,1,0,12,0,0,0,0,2,2,2,2,2,0,0,0,1,0,0,1.345950603,1
8635,"Griffith, H.",21191,112,2011,VA,9,0,2010,0,51,0.856999993,11,0,0,1,1,1,1,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.903035939,1
8636,"Grijalva, Raul",20305,112,2011,AZ,7,1,2002,0,50,-0.586000025,8,0,0,0,0,0,0,0,26,3,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1.723287463,5
8637,"Grimm, Michael",21154,112,2011,NY,13,0,2010,0,51,0.418000013,29,0,0,1,1,1,1,0,22,7,5,4,2,3,1,1,1,1,0,0,0,1,0,0,4.282270908,1
8638,"Guinta, Frank",21152,112,2011,NH,1,0,2010,0,54,0.623000026,2,0,0,0,0,0,0,0,9,2,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.456815571,1
8639,"Guthrie, Brett",20916,112,2011,KY,2,0,2008,0,68,0.528999984,6,0,0,0,0,0,0,0,13,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.57901758,2
8640,"Gutierrez, Luis",29348,112,2011,IL,4,1,1992,0,77,-0.500999987,18,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.002684203,10
8641,"Hahn, Janice",21195,112,2011,CA,36,1,2012,1,60,-0.460000008,53,0,0,0,0,0,0,0,11,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.552175581,1
8642,"Hall, Ralph",94828,112,2011,TX,4,0,1980,0,73,0.635999978,32,0,0,1,1,1,1,0,13,4,3,2,1,1,0,1,1,0,0,0,1,1,0,0,2.671942949,16
8643,"Hanabusa, Colleen",21124,112,2011,HI,1,1,2010,1,53,-0.340999991,2,0,0,0,0,0,0,0,2,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0.201325804,1
8644,"Hanna, Richard",21157,112,2011,NY,24,0,2010,0,53,0.569999993,29,0,0,0,0,0,0,0,13,3,4,4,2,1,1,1,1,1,0,0,0,1,0,0,2.767926931,1
8645,"Harman, Jane",29318,112,2011,CA,36,1,2000,1,60,-0.310000002,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
8646,"Harper, Gregg",20925,112,2011,MS,3,0,2008,0,68,0.535000026,8,0,1,0,0,0,0,0,8,2,3,2,1,1,1,1,1,1,0,0,1,1,0,0,1.665191412,2
8647,"Harris, Andy",21139,112,2011,MD,1,0,2010,0,54,0.899999976,8,0,1,0,0,0,0,0,7,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.321858943,1
8648,"Hartzler, Vicky",21149,112,2011,MO,4,0,2010,1,50,0.649999976,9,0,0,0,0,0,0,0,5,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0.579764068,1
8649,"Hastings, Alcee",29337,112,2011,FL,23,1,1992,0,79,-0.495000005,25,0,0,0,0,0,0,0,15,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0.605859637,10
8650,"Hastings, Doc",29580,112,2011,WA,4,0,1994,0,68,0.588,9,0,0,6,5,6,4,0,17,12,10,3,0,0,0,0,0,0,0,0,1,1,0,0,7.346228123,9
8651,"Hayworth, Nan",21155,112,2011,NY,19,0,2010,1,53,0.579999983,29,0,0,0,0,0,0,0,7,2,2,0,0,1,1,1,1,0,0,0,0,1,0,0,0.633363843,1
8652,"Heck, Joseph",21151,112,2011,NV,3,0,2010,0,48,0.540000021,3,0,1,0,0,0,0,0,19,7,5,5,1,0,0,0,0,0,0,0,0,1,0,0,2.948404074,1
8653,"Heinrich, Martin",20930,112,2011,NM,1,1,2008,0,52,-0.261999995,3,0,0,0,0,0,0,0,13,4,2,2,1,1,0,0,0,0,0,0,0,0,0,0,1.656928897,2
8654,"Heller, Dean",20730,112,2011,NV,2,0,2006,0,63,0.750999987,3,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.120789118,3
8655,"Hensarling, Jeb",20352,112,2011,TX,5,0,2002,0,71,0.879000008,32,0,0,0,0,0,0,0,5,3,2,2,1,0,0,0,0,0,0,0,0,1,1,0,1.43876195,5
8656,"Herger, Wally",15420,112,2011,CA,2,0,1986,0,57,0.731000006,53,0,1,1,1,1,1,1,21,4,4,2,1,0,0,0,0,0,1,0,0,1,0,0,3.746044874,13
8657,"Herrera Beutler, Jaime",21187,112,2011,WA,3,0,2010,1,53,0.722000003,9,0,0,0,0,0,0,0,3,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0.496086717,1
8658,"Higgins, Brian",20519,112,2011,NY,27,1,2004,0,61,-0.317999989,29,0,0,0,0,0,0,0,13,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0.348956943,4
8659,"Himes, James",20907,112,2011,CT,4,1,2008,0,53,-0.224000007,5,0,0,1,1,1,0,0,16,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.101946354,2
8660,"Hinchey, Maurice",29380,112,2011,NY,22,1,1992,0,53,-0.582000017,29,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.163736358,10
8661,"Hinojosa, Ruben",29763,112,2011,TX,15,1,1996,0,56,-0.323000014,32,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.120789118,8
8662,"Hirono, Mazie",20713,112,2011,HI,2,1,2006,1,72,-0.492000014,2,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.335525334,3
8663,"Hochul, Kathleen",21194,112,2011,NY,26,1,2011,1,47,-0.223000005,29,0,0,0,0,0,0,0,16,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0.96830368,1
8664,"Holden, Tim",29396,112,2011,PA,17,1,1992,0,56,-0.234999999,19,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.026842026,10
8665,"Holt, Rush",29923,112,2011,NJ,12,1,1998,0,53,-0.515999973,13,0,0,0,0,0,0,0,37,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.901121914,7
8666,"Honda, Michael",20103,112,2011,CA,15,1,2000,0,68,-0.561999977,53,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.469735473,6
8667,"Hoyer, Steny",14873,112,2011,MD,5,1,1981,0,64,-0.32100001,8,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.040263038,16
8668,"Huelskamp, Tim",21134,112,2011,KS,1,0,2010,0,74,0.966000021,4,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.429472417,1
8669,"Huizenga, Bill",21142,112,2011,MI,2,0,2010,0,65,0.889999986,15,0,0,1,1,1,1,1,21,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2.137477875,1
8670,"Hultgren, Randy",21129,112,2011,IL,14,0,2010,0,51,0.73299998,18,0,0,0,0,0,0,0,13,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.402385026,1
8671,"Hunter, Duncan",20963,112,2011,CA,52,0,2008,0,63,0.666999996,53,0,1,2,2,2,1,0,16,2,1,1,0,2,0,1,1,0,0,0,0,1,0,0,2.110646248,2
